pathway_id,pathway_name,database,nes,pvalue,padj,set_size,core_enrichment,contrast,direction
GOBP_REGULATION_OF_VIRAL_PROCESS,Regulation of Viral Process,GO_BP,2.63205586,1.20658183e-11,6.26360812e-9,60,Eif2ak2/Trim12c/Mx2/Isg15/Oas3/Trim25/Oas2/Oasl1/Oas1a/Adar/Ifih1/Pabpc1/Ccl5/Axl/Rsad2/Znfx1/Rnasel/Trim5/Vps37b,Interaction,Up
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION,Regulation of Viral Genome Replication,GO_BP,2.62402896,2.47580895e-10,9.86197231e-8,39,Eif2ak2/Mx2/Isg15/Oas3/Oas2/Oasl1/Oas1a/Adar/Ifih1/Pabpc1/Ccl5/Rsad2/Znfx1/Rnasel,Interaction,Up
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,Negative Regulation of Viral Genome Replication,GO_BP,2.60266969,3.17041289e-10,1.08246954e-7,28,Eif2ak2/Mx2/Isg15/Oas3/Oas2/Oasl1/Oas1a/Ifih1/Ccl5/Rsad2/Znfx1/Rnasel,Interaction,Up
GOBP_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY,Type I Interferon Mediated Signaling Pathway,GO_BP,2.59531669,7.39906013e-10,2.21046921e-7,34,Ifi27/Irf7/Usp18/Isg15/Oas3/Stat2/Oas2/Oasl1/Oas1a/Adar/Ifih1,Interaction,Up
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_INTERFERON_INDUCTION,Hostpathogen Interaction of Human Coronaviruses Interferon Induction,WikiPathways,2.54789262,1.09016179e-9,2.27298733e-7,27,Eif2ak2/Ddx58/Oas3/Stat2/Oas2/Oas1a/Ifih1/Irf9/Tlr7/Map3k7,Interaction,Up
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,Regulation of Response to Biotic Stimulus,GO_BP,2.05024951,1.4065627e-9,3.73520538e-7,225,Irf7/Eif2ak2/Trim12c/Ddx58/Dhx58/Usp18/Isg15/Oas3/Trim25/Stat2/Oasl1/Oas1a/Adar/Trafd1/Ddx60/Pml/Ifih1/H2-T23/Tlr7/Ccl5/Il12rb1/Map3k7/Parp14/Parp9/Rsad2/Znfx1/Trim5/Birc3/Ppt1/Klrk1/Cul1/Zbp1/Irak2/Masp2/Sirt2/Ap1g1/Rasgrp1/Src/Gsdme/C1qbp/Grb2/Stat1/Cd160/Pak1/Syt11/Mapkapk2/H2-Q1/Nmi/Fcgr2b/Lamp2/Nek7/Plscr1/Stat5a/Fyn/Smad3/Adam8/Akt1/Kcnj8/Nlrc5/Clpb/Ptpn1/Mfhas1/Ubqln1/Ripk2/Arrb2/C3/Trim21/Rnf31/Rps6ka3/Ikbkb,Interaction,Up
GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY,Interferon Mediated Signaling Pathway,GO_BP,2.50366477,1.93598244e-9,4.62699803e-7,47,Ifi27/Irf7/Usp18/Isg15/Oas3/Stat2/Oas2/Oasl1/Oas1a/Adar/Ifih1/Parp14/Parp9,Interaction,Up
GOBP_VIRAL_PROCESS,Viral Process,GO_BP,2.18238101,3.56201656e-9,7.73929052e-7,156,Irf7/Eif2ak2/Trim12c/Mx2/Isg15/Oas3/Trim25/Oas2/Oasl1/Oas1a/Adar/Ifih1/St6galnac2/Pabpc1/Ccl5/Axl/Parp9/Rsad2/Znfx1/Nectin1/Rnasel/Trim5/Vps37b/Slc3a2/Cd4/Cdk1/Egfr/Slc1a5/Lamp3/Src/Stat1/Csnk2b/St3gal4/Ldlr/Slc7a1/Cbl/Plscr1/Vapa/Trim14/Spcs3/Notch1/Trp53/Furin/Ctsb/Ccnk/Trim21/Ilf3/Galnt1/Ifitm3/Grk2/Ccr5/St6gal1/Itgav/Trim28/Scarb1/Ifit1bl1/Cd81/Slpi/Dpp4/Nup153/Cr1l/Ppia,Interaction,Up
GOBP_RESPONSE_TO_TYPE_I_INTERFERON,Response to Type I Interferon,GO_BP,2.43694204,4.30738932e-9,8.57888373e-7,61,Ifi27/Irf7/Mx2/Usp18/Isg15/Oas3/Stat2/Oas2/Oasl1/Oas1a/Adar/Ifih1,Interaction,Up
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY,Cytokine Mediated Signaling Pathway,GO_BP,1.99445954,5.5453398e-9,1.01948939e-6,240,Ifi27/Irf7/Mx2/Usp18/Isg15/Oas3/Stat2/Oas2/Oasl1/Oas1a/Adar/Crlf2/Ifih1/Il2rb/Ccl5/Il12rb1/Map3k7/Parp14/Axl/Il11/Parp9/Prlr/Birc3/Adipor2/Cd4/Il4ra/Prkaca/Zbp1/Il17rb/Irak2/Slc27a1/Casp4/Socs2/Src/Stat1/Csnk2b/Ptprj/Rps6ka5/Mapkapk2/Mapk14/Tnfrsf1b/Pafah1b1/Cbl/Il2ra/Cd40/Cxcl10/Stat5a/Tnfrsf1a/Cish/Akt1/Cxcr3/Ptprc/Nlrc5/Notch1/Ptk2b/Stk39/Ptpn1/Trp53/Ebi3/Cd70/Ripk2/Ppp2cb/Socs5/Raf1/Adipor1/Ikbkb/Cxcl11/Adam17/Il10rb/Ifitm3/Chuk/Ext1/Hif1a/Ccr5/Il1a/Ezr/Traf2/Cd44/Adam10/Il18rap,Interaction,Up
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE,Regulation of Innate Immune Response,GO_BP,2.10866685,6.7268944e-9,1.14837697e-6,193,Irf7/Eif2ak2/Trim12c/Ddx58/Dhx58/Usp18/Isg15/Oas3/Trim25/Stat2/Oasl1/Oas1a/Adar/Trafd1/Ddx60/Ifih1/H2-T23/Tlr7/Ccl5/Map3k7/Parp14/Parp9/Rsad2/Znfx1/Trim5/Birc3/Ppt1/Klrk1/Zbp1/Irak2/Masp2/Sirt2/Ap1g1/Rasgrp1/Src/C1qbp/Grb2/Cd160/Pak1/Mapkapk2/H2-Q1/Nmi/Fcgr2b/Lamp2/Nek7/Plscr1/Stat5a/Fyn/Adam8/Akt1/Kcnj8/Nlrc5/Clpb/Ptpn1/Mfhas1/Ubqln1/Ripk2/Arrb2,Interaction,Up
GOBP_VIRAL_GENOME_REPLICATION,Viral Genome Replication,GO_BP,2.44995459,1.10646329e-8,1.76296485e-6,50,Eif2ak2/Mx2/Isg15/Oas3/Oas2/Oasl1/Oas1a/Adar/Ifih1/Pabpc1/Ccl5/Rsad2/Znfx1/Rnasel,Interaction,Up
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,Cytoplasmic Pattern Recognition Receptor Signaling Pathway,GO_BP,2.33289039,1.7791008e-8,2.65753181e-6,73,Irf7/Eif2ak2/Ddx58/Dhx58/Oas3/Trim25/Oasl1/Oas1a/Ddx60/Ifih1/Tlr7/Map3k7/Rsad2/Birc3/Ppt1/Irak2/Sirt2/Src/C1qbp/Lamp2/Nek7/Akt1/Kcnj8/Clpb/Ubqln1/Ripk2/Ikbkb/Aurkb/Lats1,Interaction,Up
WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE,Sarscov2 Innate Immunity Evasion and Cellspecific Immune Response,WikiPathways,2.44985166,2.25349806e-8,3.1323623e-6,42,Irf7/Mx2/Ddx58/Dhx58/Trim25/Stat2/Tlr7/Ccl5/Nup98/Ifit2/Ap1g1/Stat1/Cd160/Rae1,Interaction,Up
GOBP_VIRAL_LIFE_CYCLE,Viral Life Cycle,GO_BP,2.15547346,2.33285127e-8,3.27971443e-6,131,Eif2ak2/Trim12c/Mx2/Isg15/Oas3/Trim25/Oas2/Oasl1/Oas1a/Adar/Ifih1/Pabpc1/Ccl5/Axl/Rsad2/Znfx1/Nectin1/Rnasel/Trim5/Vps37b/Slc3a2/Cd4/Cdk1/Egfr/Slc1a5/Lamp3/Src/Csnk2b/Ldlr/Slc7a1/Cbl/Plscr1/Vapa/Notch1/Furin/Ctsb/Ccnk/Trim21/Ilf3/Ifitm3/Grk2/Ccr5/Itgav/Trim28/Scarb1/Ifit1bl1/Cd81/Slpi/Dpp4/Nup153/Cr1l/Ppia,Interaction,Up
GOBP_REGULATION_OF_IMMUNE_RESPONSE,Regulation of Immune Response,GO_BP,1.81828741,2.64814807e-8,3.51615216e-6,386,Irf7/Eif2ak2/Trim12c/Ddx58/Dhx58/Usp18/Isg15/Oas3/Trim25/Stat2/Oasl1/Oas1a/Adar/Trafd1/Ddx60/Ifih1/H2-T23/Tlr7/Cd47/Ccl5/C2/Il12rb1/Map3k7/Parp14/Parp9/Rsad2/Znfx1/Hras/Cd38/Trim5/Birc3/Cd4/Pigr/Ppt1/Klrk1/Lipa/Zbp1/Irak2/Masp2/Sirt2/Lcp2/Ap1g1/Rasgrp1/Mapk9/C8g/Src/Gsdme/C1qbp/Grb2/Cd160/Selenos/Pak1/Ptprj/Psen1/Mapkapk2/Csk/Ptk2/Rbck1/Vav3/Mapk14/H2-Q1/Ager/Nmi/Tnfrsf1b/Fcgr2b/Lamp2/Bcr/Cd3e/Cbl/Nek7/Cd40/Plscr1/Stat5a/Fyn/Smad3/Adam8/Akt1/Kcnj8/Ptprc/Nlrc5/Clpb/Ptpn1/Mfhas1/Ebi3/Sphk2/Ubqln1/Ripk2/Arrb2/Socs5/Dusp3/Furin/C3/Trim21/Rnf31/Rps6ka3/Zap70/Ikbkb/Il18bp/Lck/Aurkb/Cd79b/Lats1/Chuk/Arg2/Prkar2a/Ywhaz/Ezr/Cd81/Traf2/Gpr65/Il18rap/Cd37/Itgb2/Cr1l/Irak1/Plcg1/Gnas/Cd2ap/Sppl2a/Bcl10/Slc19a1/Nod1/Cfi/Cblb/B2m/Cd274/Sos1/Peli1/Mapk8/Tkfc/Il10/Fcer1g/Rara,Interaction,Up
REACTOME_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES,Antimicrobial Mechanism of IFN Stimulated Genes,Reactome,2.27088368,3.94424798e-8,6.54745165e-6,86,Eif2ak2/Mx2/Ddx58/Usp18/Isg15/Oas3/Trim25/Oas2/Oasl1/Oas1a/Adar/Uba7/Eif4g2/Nup98/Rnasel/Ubc/Pom121/Cdk1/Stat1/Rae1,Interaction,Up
GOMF_DOUBLE_STRANDED_RNA_BINDING,Double Stranded RNA Binding,GO_MF,2.44886982,2.33998486e-8,9.05574141e-6,37,Eif2ak2/Ddx58/Dhx58/Oas3/Oas2/Oasl1/Oas1a/Adar/Ddx60/Ifih1/Tlr7/Supv3l1/Slc3a2/Sidt1/Cltc/Zbp1/Ago2,Interaction,Up
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,Positive Regulation of Response to Biotic Stimulus,GO_BP,2.05133134,1.07268582e-7,1.34932584e-5,167,Irf7/Eif2ak2/Trim12c/Ddx58/Dhx58/Oas3/Trim25/Oasl1/Oas1a/Ddx60/Ifih1/H2-T23/Tlr7/Ccl5/Map3k7/Parp9/Rsad2/Znfx1/Trim5/Birc3/Ppt1/Klrk1/Zbp1/Irak2/Masp2/Sirt2/Ap1g1/Rasgrp1/Src/Gsdme/C1qbp/Cd160/Pak1/Mapkapk2/H2-Q1/Nmi/Lamp2/Nek7/Plscr1/Stat5a/Fyn/Adam8/Akt1/Kcnj8/Nlrc5/Clpb/Mfhas1/Ubqln1/Ripk2/Arrb2,Interaction,Up
GOBP_REGULATION_OF_DEFENSE_RESPONSE,Regulation of Defense Response,GO_BP,1.79873153,1.14907385e-7,1.37314325e-5,347,Irf7/Eif2ak2/Trim12c/Ddx58/Dhx58/Usp18/Isg15/Oas3/Trim25/Stat2/Oasl1/Oas1a/Adar/Trafd1/Ddx60/Pml/Ifih1/H2-T23/Tlr7/Cd47/Ccl5/Il12rb1/Map3k7/Parp14/Ptger3/Parp9/Rsad2/Znfx1/Trim5/Birc3/Cd4/Ppt1/Klrk1/Cul1/Zbp1/Il17rb/Irak2/Masp2/Sirt2/Ap1g1/Rasgrp1/Casp4/Src/C1qbp/Cebpb/Grb2/Stat1/Cd160/Selenos/Pak1/Syt11/Mapkapk2/Mvk/Mapk14/H2-Q1/Ldlr/Ager/Nmi/Tnfrsf1b/Fcgr2b/Lamp2/Bcr/Rb1/Nek7/Il2ra/Plscr1/Stat5a/Fyn/Nr1d2/Smad3/Adam8/Nfe2l1/Tnfrsf1a/Akt1/Kcnj8/Ptprc/Nlrc5/Clpb/Stk39/Ptpn1/Mfhas1/Ubqln1/Ripk2/Arrb2/Socs5/Furin/C3/Trim21/Rnf31/Rps6ka3/Ikbkb/Il10rb/Aurkb/Lats1/Sod1/Chuk/Arg2/Prkar2a/Ywhaz/Il1a/Cd81/Traf2/Il18rap/Cd37/Cr1l/Irak1/Plcg1/Gnas/Bcl10/Slc19a1/Mmp9/Nod1/Cfi/B2m/Cd274/Peli1/Mapk8/Tnc/Tkfc/Il10/Fcer1g,Interaction,Up
GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION,Positive Regulation of Interferon-beta Production,GO_BP,2.40738349,1.29851905e-7,1.47783834e-5,20,Irf7/Ddx58/Isg15/Oas3/Oas2/Oas1a/Ifih1/Tlr7,Interaction,Up
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS,Negative Regulation of Viral Process,GO_BP,2.39778878,1.75154696e-7,1.90281692e-5,36,Eif2ak2/Mx2/Isg15/Oas3/Oas2/Oasl1/Oas1a/Ifih1/Ccl5/Rsad2/Znfx1/Rnasel,Interaction,Up
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE,Activation of Immune Response,GO_BP,1.86703228,4.15699048e-7,4.31965533e-5,239,Irf7/Eif2ak2/Trim12c/Ddx58/Dhx58/Oas3/Trim25/Oasl1/Oas1a/Ddx60/Ifih1/Tlr7/Cd47/C2/Map3k7/Rsad2/Znfx1/Hras/Cd38/Trim5/Birc3/Cd4/Ppt1/Klrk1/Lipa/Zbp1/Irak2/Masp2/Sirt2/Lcp2/C8g/Src/C1qbp/Grb2/Cd160/Pak1/Ptprj/Psen1/Mapkapk2/Csk/Ptk2/Rbck1/Vav3/Nmi/Fcgr2b/Lamp2/Cd3e/Cbl/Nek7/Plscr1/Fyn/Akt1/Kcnj8/Ptprc/Clpb/Mfhas1/Ubqln1/Ripk2/Arrb2/Dusp3/C3/Rnf31/Rps6ka3/Zap70/Ikbkb/Lck/Aurkb/Cd79b/Lats1/Chuk/Ezr/Cd81/Traf2/Cr1l/Irak1/Plcg1/Cd2ap/Bcl10/Slc19a1/Nod1/Cfi/Cblb/Cd274/Sos1/Peli1/Mapk8/Tkfc,Interaction,Up
REACTOME_MODULATION_OF_HOST_RESPONSES_BY_IFN_STIMULATED_GENES,Modulation of Host Responses by IFN Stimulated Genes,Reactome,2.30688067,3.42007233e-7,4.54185606e-5,15,Ifi27/Ddx58/Isg15/Trim25/Uba7/Ifih1/Ifi44,Interaction,Up
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY,Immune Response Regulating Signaling Pathway,GO_BP,1.8919748,4.82069079e-7,4.80060458e-5,223,Irf7/Eif2ak2/Ddx58/Dhx58/Oas3/Trim25/Oasl1/Oas1a/Ddx60/Ifih1/Tlr7/Cd47/Map3k7/Rsad2/Hras/Cd38/Birc3/Cd4/Pigr/Ppt1/Klrk1/Lipa/Irak2/Masp2/Sirt2/Lcp2/Mapk9/Src/C1qbp/Grb2/Cd160/Pak1/Ptprj/Psen1/Mapkapk2/Csk/Ptk2/Rbck1/Vav3/Nmi/Fcgr2b/Lamp2/Cd3e/Cbl/Nek7/Cd40/Plscr1/Fyn/Akt1/Kcnj8/Ptprc/Clpb/Mfhas1/Ubqln1/Ripk2/Arrb2/Dusp3/C3/Rnf31/Rps6ka3/Zap70/Ikbkb/Lck/Aurkb/Cd79b/Lats1/Chuk/Ezr/Cd81/Traf2/Cr1l/Irak1/Plcg1/Cd2ap/Bcl10/Slc19a1/Nod1/Cblb/Cd274/Sos1/Peli1/Mapk8/Tkfc/Fcer1g,Interaction,Up
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE,Activation of Innate Immune Response,GO_BP,2.04622258,7.6651826e-7,7.32791456e-5,127,Irf7/Eif2ak2/Trim12c/Ddx58/Dhx58/Oas3/Trim25/Oasl1/Oas1a/Ddx60/Ifih1/Tlr7/Map3k7/Rsad2/Znfx1/Trim5/Birc3/Ppt1/Klrk1/Zbp1/Irak2/Masp2/Sirt2/Src/C1qbp/Pak1/Mapkapk2/Nmi/Lamp2/Nek7/Fyn/Akt1/Kcnj8/Clpb/Mfhas1/Ubqln1/Ripk2/Arrb2,Interaction,Up
WP_MEASLES_VIRUS_INFECTION,Measles Virus Infection,WikiPathways,2.14168239,7.11173525e-7,7.413984e-5,93,Irf7/Eif2ak2/Mx2/Ddx58/Oas3/Stat2/Oas2/Oas1a/Adar/Ifih1/Il2rb/Irf9/Tlr7/Bak1/Map3k7,Interaction,Up
GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_RNA,ATP Dependent Activity Acting On RNA,GO_MF,2.32994976,4.50034349e-7,8.70816465e-5,22,Helz2/Ddx58/Dhx58/Ddx60/Ifih1/Supv3l1,Interaction,Up
REACTOME_ISG15_ANTIVIRAL_MECHANISM,Isg15 Antiviral Mechanism,Reactome,2.29357295,8.05300978e-7,8.91199749e-5,38,Eif2ak2/Mx2/Ddx58/Usp18/Isg15/Trim25/Uba7/Eif4g2/Nup98/Ubc/Pom121/Stat1/Rae1,Interaction,Up
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE,Positive Regulation of Immune Response,GO_BP,1.74370852,1.02214364e-6,9.39585884e-5,318,Irf7/Eif2ak2/Trim12c/Ddx58/Dhx58/Oas3/Trim25/Oasl1/Oas1a/Ddx60/Ifih1/H2-T23/Tlr7/Cd47/Ccl5/C2/Il12rb1/Map3k7/Parp9/Rsad2/Znfx1/Hras/Cd38/Trim5/Birc3/Cd4/Ppt1/Klrk1/Lipa/Zbp1/Irak2/Masp2/Sirt2/Lcp2/Ap1g1/Rasgrp1/C8g/Src/Gsdme/C1qbp/Grb2/Cd160/Pak1/Ptprj/Psen1/Mapkapk2/Csk/Ptk2/Rbck1/Vav3/H2-Q1/Nmi/Fcgr2b/Lamp2/Cd3e/Cbl/Nek7/Cd40/Plscr1/Stat5a/Fyn/Adam8/Akt1/Kcnj8/Ptprc/Nlrc5/Clpb/Mfhas1/Sphk2/Ubqln1/Ripk2/Arrb2/Socs5/Dusp3/C3/Rnf31/Rps6ka3/Zap70/Ikbkb/Lck/Aurkb/Cd79b/Lats1/Chuk/Ezr/Cd81/Traf2/Gpr65/Il18rap/Itgb2/Cr1l/Irak1/Plcg1/Cd2ap/Bcl10/Slc19a1/Nod1/Cfi/Cblb/B2m/Cd274/Sos1/Peli1/Mapk8/Tkfc/Il10/Fcer1g/Rara,Interaction,Up
HALLMARK_E2F_TARGETS,E2f Targets,Hallmark,-1.80225147,5.83317872e-6,9.72196454e-5,200,Xrcc6/Nup107/Pop7/Ppm1d/Stmn1/Lig1/Rad51c/Rad51ap1/Rfc2/Kif2c/Rfc3/Kif22/Ezh2/Hells/Cks1b/Smc4/H2az1/Brca1/Dnmt1/Cks2/Mcm3/Cdkn3/Cdkn1a/Dek/Eed/Eif2s1/Cit/Ran/Wdr90/Dck/Rnaseh2a/Prkdc/Timeless/Pds5b/Mthfd2/Chek1/Nop56/Hus1/Birc5/Naa38/Ranbp1/Luc7l3/Nudt21/Slbp/Tfrc/Pms2/Tra2b/Ak2/Asf1a/Mad2l1/Nasp/Pold1/Spc24/Rpa1/Tcf19/Msh2/Prim2/Mxd3/Cdkn1b/Nme1/Lyar/Ube2t/Dctpp1/Anp32e/Mcm2/Pcna/Rpa2/Smc1a/Smc6/Smc3/Rpa3/Cdkn2a/Pnn/Cdkn2c/Exosc8/Hmgb2,Interaction,Down
