pathway_id,pathway_name,database,nes,pvalue,padj,set_size,core_enrichment,contrast,direction
MITOPATHWAYS_OXPHOS,Mitopathways OXPHOS,MitoPathways,-1.29010299,0.052832397,0.452557948,129,Sdhaf3/Ndufv3/Sdhd/Coa4/Bcs1l/Ndufc2/Higd2a/Cox8a/Cox5b/Uqcc2/Ndufb6/Dmac2/Ndufa13/Timmdc1/Cox6b2/Ndufv1/Sdha/Ndufaf2/Uqcrc2/Cox10/Rab5if/Cox4i1/Cox7b/Sdhaf2/Uqcc3/Ndufa3/Ndufa8/Acad9/Ndufv2/Cox14/Cox7c/Ndufs5/Tmem126b/Coa6/Ndufb7/Ndufa9/Ndufb3/Cox16,Interaction,Down
MITOPATHWAYS_Protein_import_sorting_and_homeostasis.Protein_homeostasis.Chaperones,Mitopathways Protein Import Sorting and Homeostasis.protein Homeostasis.chape...,MitoPathways,-1.41036028,0.087580458,0.515751586,15,Fkbp10/Phb2/Timm13/Dnlz/Dnaja3/Hspd1/Timm8a1/Hspe1,Interaction,Down
MITOXPLORER_Metabolism_of_Vitamins___Co_Factors,Mitoxplorer Metabolism of Vitamins Co Factors,MitoXplorer,1.44938245,0.0728491917,0.581139622,15,Rdh13/Pank2/Coasy/Nmnat3/Mmaa/Cyp27b1/Mmab/Cyb5b,Interaction,Up
MITOXPLORER_Protein_Stability___Degradation,Mitoxplorer Protein Stability Degradation,MitoXplorer,-1.36846605,0.0861884139,0.581139622,27,Dnajc11/Atad1/Atp23/Xpnpep3/Nln/Dnaja3/Dnajc30/Dnaja1/Rnf185/Afg1l/Hspd1/Rnf5,Interaction,Down
MITOXPLORER_Mitochondrial_Carrier,Mitoxplorer Mitochondrial Carrier,MitoXplorer,1.3204538,0.10106776,0.581139622,39,Ucp3/Slc25a44/Slc27a1/Ucp2/Slc25a18/Slc25a39/Slc44a1/Slc25a16/Slc25a23/Slc25a33/Slc25a22/Slc25a38/Slc25a45/Slc25a24/Slc25a51/Slc25a36/Slc25a2/Slc25a1/Slc25a48/Slc25a29,Interaction,Up
MITOXPLORER_Oxidative_Phosphorylation,Mitoxplorer Oxidative Phosphorylation,MitoXplorer,-1.16046084,0.14228476,0.654509897,157,Etfb/Sdhaf3/Ndufv3/Atp5g3/Sdhd/Coa4/Bcs1l/Ndufc2/Higd2a/Oxa1l/Cox8a/Cox5b/Uqcc2/Ndufb6/Dmac2/Ndufa13/Cox6b2/Atp5j2/Ndufv1/Sdha/Atp5o/Ndufaf2/Atpif1/Uqcrc2/Cox10/Cox4i1/Sdhaf2/Uqcc3/Ndufa3/Ndufa8/Ndufv2/Cox14/Cox7c/Cox6c/Ndufs5/Tmem126b/Coa6/Ndufb7/Ndufa9/Tstd1/Ndufb3/Cox16/Atp5j,Interaction,Down
Lombardi2022_HIF,Lombardi2022 HIF,Lombardi2022_HIF,-0.907706815,0.669482021,0.669482021,100,Alkbh5/Ppp1r3b/Pkm/Ndrg1/Tpi1/Dars/Vdac1/Sap30/Qsox1/Kdm3a/Errfi1/Ppp1r3g/Spag4/Ddit4/Nol3/Ppp1r13l/Kctd11/Plin3/Pgam1/Ankrd37/Adm/S100a10,Interaction,Down
MITOPATHWAYS_Small_molecule_transport.SLC25A_family,Mitopathways Small Molecule Transport.slc25a Family,MitoPathways,1.26624987,0.132482628,0.70215793,44,Slc25a28/Ucp3/Slc25a44/Ucp2/Slc25a18/Slc25a39/Mtch2/Slc25a16/Slc25a23/Slc25a33/Slc25a22/Slc25a38/Slc25a45/Slc25a24/Slc25a12/Slc25a51/Slc25a36/Slc25a46,Interaction,Up
MITOPATHWAYS_Mitochondrial_central_dogma.Translation.mt-tRNA_synthetases,Mitopathways Mitochondrial Central Dogma.translation.mt-Trna Synthetases,MitoPathways,1.26556405,0.166896343,0.747653981,20,Lars2/Vars2/Qrsl1/Fars2/Dars2,Interaction,Up
MITOPATHWAYS_Metabolism.Detoxification,Mitopathways Metabolism.detoxification,MitoPathways,1.22175664,0.169280147,0.747653981,43,Msrb2/Gstz1/Aldh1b1/Cyb5r3/Bphl/Aldh7a1/Selenoo/Gsr/Msra/Tst/Sod1/Aifm2/Prdx6/Nit2/Prdx3/Cyb5b,Interaction,Up
MITOPATHWAYS_Metabolism.Amino_acid_metabolism.Branched-chain_amino_acid_metabolism,Mitopathways Metabolism.amino Acid Metabolism.branched-Chain Amino Acid Metab...,MitoPathways,1.16904851,0.242768595,0.754230268,25,Bckdhb/Slc25a44/Dbt/Bcat2/Aldh6a1/Hibadh,Interaction,Up
MITOPATHWAYS_OXPHOS.Complex_IV,Mitopathways Oxphos.complex IV,MitoPathways,-1.16879854,0.216537332,0.754230268,40,Cox8a/Cox5b/Cox6b2/Cox10/Cox4i1/Cox7b/Cox14/Cox7c/Coa6/Cox16,Interaction,Down
MITOPATHWAYS_Small_molecule_transport,Mitopathways Small Molecule Transport,MitoPathways,1.1529812,0.212797055,0.754230268,75,Sfxn4/Slc25a28/Abcd3/Ucp3/Slc25a44/Mpv17l/Ucp2/Slc25a18/Slc25a39/Mtch2/Slc8b1/Sfxn3/Slc25a16/Slc25a23/Mpv17/Slc25a33/Slc25a22/Abcb10/Sfxn2/Slc25a38/Slc30a9/Slc25a45/Slc25a24/Slc25a12/Sfxn1/Vdac2/Slc25a51/Slc25a36/Slc25a46/Mrs2/Abcd1/Slc25a1,Interaction,Up
MITOPATHWAYS_Protein_import_sorting_and_homeostasis.Protein_homeostasis,Mitopathways Protein Import Sorting and Homeostasis.protein Homeostasis,MitoPathways,-1.14966377,0.22718232,0.754230268,50,Fkbp10/Atad1/Phb2/Atp23/Xpnpep3/Timm13/Nln/Dnlz/Dnaja3/Immp1l/Oma1/Casp3/Afg1l/Casp8/Hspd1/Timm8a1/Park7/Hspe1,Interaction,Down
MITOPATHWAYS_Metabolism.Metals_and_cofactors.Fe-S_cluster_biosynthesis,Mitopathways Metabolism.metals and Cofactors.fe-S Cluster Biosynthesis,MitoPathways,-1.14450406,0.26592662,0.754230268,23,Glrx5/Lyrm4/Fdxr/Nfu1/Isca2/Hscb/Nfs1,Interaction,Down
MITOPATHWAYS_Mitochondrial_central_dogma.mtDNA_maintenance,Mitopathways Mitochondrial Central Dogma.mtdna Maintenance,MitoPathways,-1.13711187,0.266225251,0.754230268,29,Top1mt/Ogg1/Tfb2m/Primpol/Polg2/Mgme1/Exog/Rnaseh1/Endog/Apex1,Interaction,Down
MITOPATHWAYS_Mitochondrial_dynamics_and_surveillance.Apoptosis,Mitopathways Mitochondrial Dynamics and Surveillance.apoptosis,MitoPathways,1.13086372,0.276753317,0.754230268,31,Ifi27/Bak1/Casp9/Septin4/Aifm1/Mcl1/Sphk2,Interaction,Up
MITOPATHWAYS_Mitochondrial_central_dogma,Mitopathways Mitochondrial Central Dogma,MitoPathways,-1.06128959,0.284615196,0.754230268,225,Hars2/Malsu1/Mrpl18/Mrpl11/Mrpl28/Ngrn/Mrpl9/Oxa1l/Top1mt/Mrps14/Ogg1/Mrps27/Fastk/Mrrf/Tfb2m/Tars2/Tsfm/Primpol/Mrps24/Mrps34/Dhx30/Mrpl49/Pus1/Polg2/Mrpl2/Mrpl48/Mrps17/Mars2/Mrm3/Mrps5/Exd2/Mgme1/Trmu/Osgepl1/Exog/Mrpl1/Mrps36/Fastkd3/Mrpl55/Wars2/Mrps21/Mrpl50/Rnaseh1/Mto1/Mrpl14/Mrpl35/Cox14/Rexo2/Mrpl24/Rpusd4/Mrpl58/Mrpl43/Mtrf1/Mtif3/Endog/Slirp/Apex1,Interaction,Down
MITOXPLORER_Transcription__nuclear_,Mitoxplorer Transcription Nuclear,MitoXplorer,1.21898069,0.203134997,0.764329532,22,Yap1/Ppargc1b/Trp53/Pprc1/Sp1/Atf4/Hif1a/Myc/Rela/Arnt/Pparg/E2f1/Foxo3,Interaction,Up
MITOXPLORER_Glycolysis,Mitoxplorer Glycolysis,MitoXplorer,-1.13715673,0.270153674,0.764329532,26,Aldoa/Slc2a1/Ldha/Hk2/Ldhb/Pfkm/Pgk1/Pfkp/Eno3/Pkm/Tpi1/Pgam1/Gapdhs,Interaction,Down
MITOXPLORER_Fatty_Acid_Biosynthesis___Elongation,Mitoxplorer Fatty Acid Biosynthesis Elongation,MitoXplorer,-1.12908094,0.294148667,0.764329532,17,Acot2/Cbr4/Acsl5/Mecr/H2-Ke6/Mcat/Echdc1/Acot13,Interaction,Down
MITOXPLORER_ROS_Defense,Mitoxplorer ROS Defense,MitoXplorer,-1.09915198,0.308645167,0.764329532,31,Txn1/Ogg1/Cat/Sod2/Gpx1/Gstp1/Gpx4/Glrx2/Park7/Gss,Interaction,Down
MITOXPLORER_Pyruvate_Metabolism,Mitoxplorer Pyruvate Metabolism,MitoXplorer,1.08966572,0.33788717,0.764329532,22,Pdk3/Pdk2/Aldh7a1/Pdp1/L2hgdh/Adhfe1/Pdp2/Pck2,Interaction,Up
MITOXPLORER_Metabolism_of_Lipids___Lipoproteins,Mitoxplorer Metabolism of Lipids Lipoproteins,MitoXplorer,1.06663294,0.365548907,0.764329532,22,Gpat2/Cyb5r3/Sardh/Nudt19/Asah2/Cds2/Agpat5/Acaca/Abcd1,Interaction,Up
MITOPATHWAYS_Metabolism.Lipid_metabolism.Cardiolipin_synthesis,Mitopathways Metabolism.lipid Metabolism.cardiolipin Synthesis,MitoPathways,1.11095336,0.321277122,0.773985793,16,Pgs1/Gpat2/Plscr3,Interaction,Up
MITOPATHWAYS_Mitochondrial_central_dogma.mtRNA_metabolism.mt-tRNA_modifications,Mitopathways Mitochondrial Central Dogma.mtrna Metabolism.mt-Trna Modifications,MitoPathways,-1.10202861,0.313811543,0.773985793,22,Pus1/Trmu/Osgepl1/Mto1/Rpusd4,Interaction,Down
MITOXPLORER_Translation,Mitoxplorer Translation,MitoXplorer,-1.01646971,0.405067551,0.776379473,180,Fastk/Mrrf/Tars2/Tsfm/Mrps24/Trmt11/Mrps34/Ccdc58/Mrpl49/Pus1/Mrpl2/Mrpl48/Mrps17/Mars2/Mrm3/Mrps5/Trmu/Osgepl1/Rida/Mrpl1/Mrps36/Fastkd3/Mrpl55/Wars2/Mrps21/Mrpl50/Mto1/Mrpl14/Kars/Mrpl35/Rexo2/Mrpl24/Rpusd4/Mrpl58/Mrpl43/Mtrf1/Mtif3/Slirp,Interaction,Down
MITOPATHWAYS_Protein_import_sorting_and_homeostasis,Mitopathways Protein Import Sorting and Homeostasis,MitoPathways,-1.05358014,0.344483873,0.793810664,82,Fkbp10/Tomm22/Atad1/Tomm34/Phb2/Atp23/Xpnpep3/Timm13/Nln/Oxa1l/Dnlz/Dnaja3/Immp1l/Oma1/Uqcrc2/Timm22/Casp3/Samm50/Afg1l/Casp8/Hspd1/Timm8a1/Park7/Tomm5/Hspe1,Interaction,Down
MITOXPLORER_Calcium_Signaling___Transport,Mitoxplorer Calcium Signaling Transport,MitoXplorer,0.952435314,0.521056791,0.846037237,22,Pml/Itpr2/Mcur1/Slc8b1/Pacs2/Maip1/Slc25a12/Hint2/Itpr1/Tmem65,Interaction,Up
MITOXPLORER_Fatty_Acid_Degradation___Beta_oxidation,Mitoxplorer Fatty Acid Degradation beta Oxidation,MitoXplorer,-0.941286247,0.54610036,0.846037237,30,Hadhb/Eci1/Acacb/Cpt2/Cpt1a/Gcdh/Crat/Hadha/Hadh/Decr1/Acaa2/Acad8/Acadsb/Acadm/Aldh3a2/Acad9,Interaction,Down
MITOXPLORER_Mitophagy,Mitoxplorer Mitophagy,MitoXplorer,-0.931199467,0.551763415,0.846037237,17,Rras2/Tax1bp1/Usp15/Tbc1d15/Optn/Becn1,Interaction,Down
TRANSPORTDB_F-ATPase,Transportdb F-Atpase,TransportDB,-0.874317636,0.644573941,0.859431922,21,Atp6v1f/Atp6v0e/Atp6v1g3/Atp6v0b/Atp6v0a2/Atp5pb/Atp6v1g2/Atp6v0d2/mt-Atp6/Tcirg1/Atp6v1g1/Atp6v1d,Interaction,Down
MITOXPLORER_Amino_Acid_Metabolism,Mitoxplorer Amino Acid Metabolism,MitoXplorer,-0.901008032,0.660914775,0.925627743,67,Ethe1/Dglucy/Nadk2/Glul/Bcat1/Gls2/Amt/Ckmt1/Sqor/Suox/Pycr2/Qdpr/Mmut/Pycr1/Sugct/Oat/Kmo/Aldh4a1,Interaction,Down
MITOXPLORER_Transmembrane_Transport,Mitoxplorer Transmembrane Transport,MitoXplorer,0.843136575,0.684159636,0.925627743,19,Sfxn4/Abcd3/Sfxn3/Abcb10/Sfxn2/Sfxn1/Vdac2/Mrs2,Interaction,Up
MITOPATHWAYS_OXPHOS.Complex_IV.CIV_assembly_factors,Mitopathways Oxphos.complex Iv.civ Assembly Factors,MitoPathways,-1.01485963,0.426576876,0.942023935,26,Cox10/Cox14/Coa6/Cox16,Interaction,Down
MITOPATHWAYS_Metabolism.Lipid_metabolism.Fatty_acid_oxidation,Mitopathways Metabolism.lipid Metabolism.fatty Acid Oxidation,MitoPathways,-1.00218096,0.444806259,0.942989269,39,Hadhb/Hsd17b10/Eci1/Etfa/Acacb/Cpt2/Etfb/Cpt1a/Crat/Hadha/Hadh/Decr1/Acaa2/Acsf2/Acadsb/Pccb/Acadm/Acss1/Mmut,Interaction,Down
MITOXPLORER_Replication___Transcription,Mitoxplorer Replication Transcription,MitoXplorer,-0.809141496,0.813873854,0.980113118,50,Dhx30/Polg2/Mgme1/Exog/Mterf1a/Fen1/Rnaseh1/Endog/Rad51/Apex1,Interaction,Down
MITOXPLORER_Apoptosis,Mitoxplorer Apoptosis,MitoXplorer,-0.807830227,0.818712416,0.980113118,52,Bcl2l11/Armc10/Casp3/Prelid1/Casp8/Anp32a/Dynll1/Ghitm/Bax,Interaction,Down
MITOXPLORER_Import___Sorting,Mitoxplorer Import Sorting,MitoXplorer,-0.712059763,0.933362744,0.980113118,47,Tomm22/Tomm34/Timm13/Dnlz/Timmdc1/Immp1l/Timm22/Samm50/Timm8a1/Tomm5/Hspe1,Interaction,Down
MITOXPLORER_Mitochondrial_Signaling,Mitoxplorer Mitochondrial Signaling,MitoXplorer,0.641265655,0.928034616,0.980113118,18,Prkaca/Sirt2/Shc1/Akt1,Interaction,Up
MITOXPLORER_Mitochondrial_Dynamics,Mitoxplorer Mitochondrial Dynamics,MitoXplorer,0.631172252,0.980113118,0.980113118,53,Usp30/Trak1/Sh3glb1/Tcaim/Trak2/Mtfr1,Interaction,Up
MITOXPLORER_Tricarboxylic_Acid_Cycle,Mitoxplorer Tricarboxylic Acid Cycle,MitoXplorer,-0.598649375,0.966069142,0.980113118,22,Suclg2/Mdh1/Idh3a/Fh1/Dld/Aco1/Aco2/Idh1/Csl,Interaction,Down
TRANSPORTDB_MPT,Transportdb Mpt,TransportDB,-0.667499413,0.914979585,0.98604573,19,Tomm22/Tomm34/Timm13/Timm22/Timm8a1,Interaction,Down
TRANSPORTDB_P-ATPase,Transportdb p-Atpase,TransportDB,0.551426621,0.98604573,0.98604573,27,Atp9a/Atp10a/Atp13a1/Atp1a2/Atp2a2/Atp1a1/Atp7b/Atp2a3/Atp8b4/Atp10d/Atp11c/Atp2a1/Atp8a2/Atp8a1/Atp1b3,Interaction,Up
MITOPATHWAYS_Metabolism.Lipid_metabolism,Mitopathways Metabolism.lipid Metabolism,MitoPathways,0.948355115,0.566879318,0.9987033,109,Pgs1/Fasn/Gpat2/Phyh/Zadh2/Acsm3/Dhrs1/Cpt1b/Plscr3/Cyb5r3/Acads/Sptlc2/Lipt2,Interaction,Up
MITOPATHWAYS_Mitochondrial_central_dogma.Translation.Mitochondrial_ribosome,Mitopathways Mitochondrial Central Dogma.translation.mitochondrial Ribosome,MitoPathways,-0.934923204,0.592291676,0.9987033,81,Mrpl18/Mrpl11/Mrpl28/Mrpl9/Mrps14/Mrps27/Mrps24/Mrps34/Mrpl49/Mrpl2/Mrpl48/Mrps17/Mrps5/Mrpl1/Mrps36/Mrpl55/Mrps21/Mrpl50/Mrpl14/Mrpl35/Mrpl24/Mrpl58/Mrpl43,Interaction,Down
MITOPATHWAYS_OXPHOS.OXPHOS_assembly_factors,Mitopathways Oxphos.oxphos Assembly Factors,MitoPathways,-0.934759334,0.584660463,0.9987033,64,Sdhaf3/Coa4/Bcs1l/Higd2a/Uqcc2/Dmac2/Timmdc1/Ndufaf2/Cox10/Rab5if/Sdhaf2/Uqcc3/Acad9/Cox14/Tmem126b/Coa6/Cox16,Interaction,Down
MITOPATHWAYS_Mitochondrial_central_dogma.mtRNA_metabolism,Mitopathways Mitochondrial Central Dogma.mtrna Metabolism,MitoPathways,-0.931821636,0.597312877,0.9987033,75,Ngrn/Top1mt/Fastk/Tfb2m/Dhx30/Pus1/Mrm3/Trmu/Osgepl1/Fastkd3/Rnaseh1/Mto1/Rexo2/Rpusd4/Endog/Slirp,Interaction,Down
MITOPATHWAYS_Metabolism.Lipid_metabolism.Phospholipid_metabolism,Mitopathways Metabolism.lipid Metabolism.phospholipid Metabolism,MitoPathways,0.930914423,0.556964649,0.9987033,23,Pgs1/Gpat2/Sptlc2/Sphk2/Ptpmt1/Prdx6/Agpat5,Interaction,Up
MITOPATHWAYS_Metabolism,Mitopathways Metabolism,MitoPathways,0.923275612,0.721767045,0.9987033,405,Rsad1/Ppa2/Pgs1/Rdh13/Cmpk2/Fasn/Gpat2/Pank2/Phyh/Msrb2/Zadh2/Coq10a/Pdk3/Bckdhb/Acsm3/Gstz1/Chdh/Aldh1b1/Slc25a28/Dhrs1/Cpt1b/Fhit/Pdk2/Slc25a44/Coq4/Dbt/Comt/Plscr3/Bdh1/Cyb5r3/Bcat2/Sardh/Glyctk/Acads/Bphl/Sptlc2/Aldh6a1/Lipt2/Nudt19/Tmlhe/Sco1/Aldh7a1/Selenoo/Gpt2/Abhd11/Pdp1/Coasy/Hibadh/Rpia/Fech/Sfxn3/Fpgs/Nmnat3/Idh3g/Sphk2/Gsr/Gpd2/Slc25a23/Slc25a33/Mmaa/Msra/Tst/L2hgdh/Abcb10/Sod1/Bola1/Slc25a38/Uqcrfs1/Tk2/Arg2/Adhfe1/Dlst/Ptpmt1/D2hgdh/Pdp2/Pdhx/Cox11/Aifm2/Ndufs8/Prdx6/Aldh18a1/Slc25a24/Slc25a12/Cyp27b1/Fahd1/Mgst3/Mcee/Sfxn1/Nit2/Prdx3/Crls1/Pck2/Cs/Got2/Slc25a51/Hint2/Acly/Mmab/Agpat5/Acaca/Shmt2/Cyb5b,Interaction,Up
MITOPATHWAYS_Mitochondrial_central_dogma.Translation,Mitopathways Mitochondrial Central Dogma.translation,MitoPathways,-0.913628175,0.687939555,0.9987033,151,Tfb1m/Gatb/Mtrf1l/Mrpl45/Hars2/Malsu1/Mrpl18/Mrpl11/Mrpl28/Ngrn/Mrpl9/Oxa1l/Mrps14/Mrps27/Mrrf/Tars2/Tsfm/Mrps24/Mrps34/Dhx30/Mrpl49/Mrpl2/Mrpl48/Mrps17/Mars2/Mrm3/Mrps5/Exd2/Mrpl1/Mrps36/Mrpl55/Wars2/Mrps21/Mrpl50/Mrpl14/Mrpl35/Cox14/Mrpl24/Mrpl58/Mrpl43/Mtrf1/Mtif3/Slirp,Interaction,Down
MITOPATHWAYS_Metabolism.Metals_and_cofactors.Heme_synthesis_and_processing,Mitopathways Metabolism.metals and Cofactors.heme Synthesis and Processing,MitoPathways,-0.89509157,0.601836024,0.9987033,15,Alas2/Abcb6/Fdxr/Cox10/Cpox,Interaction,Down
MITOPATHWAYS_Metabolism.Vitamin_metabolism.Folate_and_1-C_metabolism,Mitopathways Metabolism.vitamin Metabolism.folate and 1-C Metabolism,MitoPathways,0.858865071,0.664130784,0.9987033,20,Chdh/Sardh/Aldh7a1/Sfxn3/Fpgs/Slc25a38/Sfxn1/Shmt2,Interaction,Up
MITOPATHWAYS_Metabolism.Metals_and_cofactors.Fe-S-containing_proteins,Mitopathways Metabolism.metals and Cofactors.fe-S-Containing Proteins,MitoPathways,-0.850487073,0.702837415,0.9987033,30,Aco2/Nfu1/Ndufv1/Isca2/Nfs1/Ndufv2/Glrx2,Interaction,Down
MITOPATHWAYS_Mitochondrial_dynamics_and_surveillance,Mitopathways Mitochondrial Dynamics and Surveillance,MitoPathways,0.846182443,0.783357117,0.9987033,95,Ifi27/Usp30/Bak1/Myo19/Casp9/Mtx3/Tomm20/Armcx1/Septin4/Mtch2/Mtfr1/Aifm1/Mcl1/Sphk2,Interaction,Up
MITOPATHWAYS_Metabolism.Carbohydrate_metabolism,Mitopathways Metabolism.carbohydrate Metabolism,MitoPathways,0.842465401,0.759754557,0.9987033,65,Pdk3/Pdk2/Bdh1/Glyctk/Abhd11/Pdp1/Rpia/Idh3g/Gpd2/L2hgdh/Dlst/D2hgdh/Pdp2/Pdhx/Slc25a12/Fahd1/Mcee/Pck2/Cs/Got2/Acly,Interaction,Up
MITOPATHWAYS_Metabolism.Nucleotide_metabolism,Mitopathways Metabolism.nucleotide Metabolism,MitoPathways,0.834946618,0.72353498,0.9987033,33,Ppa2/Cmpk2/Fhit,Interaction,Up
MITOPATHWAYS_Metabolism.Carbohydrate_metabolism.TCA_cycle,Mitopathways Metabolism.carbohydrate Metabolism.tca Cycle,MitoPathways,-0.763937893,0.807246593,0.9987033,20,Sdhb/Suclg2/Idh3a/Fh1/Sdhd/Dld/Aco2/Sdha/Mrps36,Interaction,Down
MITOPATHWAYS_Metabolism.Detoxification.ROS_and_glutathione_metabolism,Mitopathways Metabolism.detoxification.ros and Glutathione Metabolism,MitoPathways,-0.755303175,0.839234778,0.9987033,26,Cat/Sod2/Gpx1/Aldh3a2/Gpx4/Glrx2,Interaction,Down
MITOPATHWAYS_Metabolism.Vitamin_metabolism,Mitopathways Metabolism.vitamin Metabolism,MitoPathways,-0.752473193,0.889278005,0.9987033,47,Etfb/Pnpo/Dhrs4/Mthfs/Aldh1l2/Fdxr/Plpbp/Mthfd2/Amt/Rfk/Flad1/Qdpr/Mmut/Mto1/Glrx2,Interaction,Down
MITOPATHWAYS_Mitochondrial_central_dogma.mtRNA_metabolism.mt-rRNA_modifications,Mitopathways Mitochondrial Central Dogma.mtrna Metabolism.mt-Rrna Modifications,MitoPathways,-0.744411392,0.823828705,0.9987033,18,Trmt61b/Myg1/Trub2/Nsun4/Rpusd3/Mettl17/Mrm2/Mtpap/Mettl5/Mettl15/Mrm1/Rcc1l/Trit1/Tfb1m/Ngrn/Mrm3/Rpusd4,Interaction,Down
MITOPATHWAYS_Metabolism.Nucleotide_metabolism.Nucleotide_synthesis_and_processing,Mitopathways Metabolism.nucleotide Metabolism.nucleotide Synthesis and Proces...,MitoPathways,0.718548807,0.866492048,0.9987033,23,Cmpk2/Fhit,Interaction,Up
MITOPATHWAYS_OXPHOS.Complex_I.CI_assembly_factors,Mitopathways Oxphos.complex I.ci Assembly Factors,MitoPathways,0.685561088,0.896306497,0.9987033,21,Ndufaf6/Ndufaf1/Ndufaf4/Aifm1/Tmem70,Interaction,Up
