pathway_id,pathway_name,database,nes,pvalue,padj,set_size,core_enrichment,contrast,direction
MITOPATHWAYS_OXPHOS.Complex_IV.CIV_assembly_factors,OXPHOS Complex IV Civ Assembly Factors,MitoPathways,-0.792426463,0.787787695,0.852096895,26,Coa7/Surf1/Cox18/Timm21/Cmc1,KO_heat,Down
MITOPATHWAYS_Mitochondrial_central_dogma.mtRNA_metabolism.mt-rRNA_modifications,Mitochondrial Central Dogma Mtrna Metabolism Mt-Rrna Modifications,MitoPathways,-0.785708747,0.771065687,0.852096895,18,Rpusd3/Rcc1l/Mettl15/Mtpap/Trit1/Trub2/Ngrn/Trmt2b/Mettl17/Nsun4,KO_heat,Down
MITOPATHWAYS_Mitochondrial_central_dogma.Translation.Translation_factors,Mitochondrial Central Dogma Translation Translation Factors,MitoPathways,0.753086579,0.811859885,0.860571478,16,Hemk1/Tsfm/Coa3/Cox14,KO_heat,Up
MITOXPLORER_Mitophagy,Mitophagy,MitoXplorer,0.799217262,0.7518481,0.864625315,17,Atg9b/Usp15/Pgam5/Tax1bp1,KO_heat,Up
MITOXPLORER_Fe_S_Cluster_Biosynthesis,Fe S Cluster Biosynthesis,MitoXplorer,-0.750160346,0.838819126,0.918706661,25,Bola1/Iscu/Hscb/Mms19/Nubp1/Slc25a28,KO_heat,Down
MITOPATHWAYS_Mitochondrial_dynamics_and_surveillance,Mitochondrial Dynamics and Surveillance,MitoPathways,-0.783948148,0.903997225,0.939448097,95,Sphk2/Tomm20/Oma1/Casp8/Pink1/Chchd6/Immt/Mff/Samm50/Fundc2/Usp30/Ifi27/Bbc3/Bid/Fkbp8/Mcl1/Fundc1/Mtx3/Diablo/Casp9/Aifm1/Parl/Bcl2l11/Stx17/Nipsnap2,KO_heat,Down
MITOXPLORER_Translation,Translation,MitoXplorer,-0.816677681,0.917552838,0.959259785,180,Ppa2/Dap3/Mrpl48/Gtpbp10/Mrpl24/Mrpl4/Qrsl1/Bphl/Rexo2/Mrpl2/Trmt2b/Mtif2/Mettl17/Mrps35/Trmu/Mrpl30/Rbfa/Sbds/Mrps9/Mrpl54/Mrpl41/Mrps5/Nsun4/Mrpl9/Nsun3/Cars2/Mrpl27/Guf1/Iars2/Eif2ak3/Rnasel,KO_heat,Down
MITOXPLORER_Mitochondrial_Signaling,Mitochondrial Signaling,MitoXplorer,-0.517927479,0.987919238,0.987919238,18,Sirt4/Mtor/Gsk3b/Prkce/Sirt5/Shc1/Mavs,KO_heat,Down
MITOPATHWAYS_Mitochondrial_central_dogma,Mitochondrial Central Dogma,MitoPathways,-0.782250691,0.973632844,0.992356553,225,Ppa2/Dap3/Mrpl48/Gtpbp10/Mrpl24/Mettl8/Mrpl4/Qrsl1/Pif1/Rexo2/Mrpl2/Trmt2b/Trmt1/Mtif2/Exog/Mettl17/Mrps35/Trmu/Mrpl30/Rbfa/Timm21/Poldip2/Mrps9/Mrpl54/Mrpl41/Mrps5/Nsun4/Mrpl9/Metap1d/Nsun3/Cars2/Mrpl27/Guf1/Ssbp1/Angel2/Polg2/Dna2/Iars2,KO_heat,Down
MITOPATHWAYS_OXPHOS.Complex_IV,OXPHOS Complex IV,MitoPathways,0.552229079,0.995888889,0.995888889,40,Cox4i2/Coa4/Cox6b2/Coa3/Cox7a1/Cox14/Pet100/Cox6a1/Coa6/Higd1a/Cox8a/Tmem177/Cep89,KO_heat,Up
