pathway_id,pathway_name,database,nes,pvalue,padj,set_size,core_enrichment,contrast,direction
TRANSPORTDB_VIC,VIC,TransportDB,-1.04515584,0.375081358,0.48224746,44,Hcn3/Cacna1d/Kcns1/Cacna1a/Scn3a/Tpcn1/Kcnk6/Kcnk10/Hcn1/Kcnh2/Tpcn2/Kcnq5/Kcnh4,Temp_main,Down
TRANSPORTDB_Plasmolipin,Plasmolipin,TransportDB,1.0084856,0.443391838,0.498815817,15,Myadm/Sypl/Plp2,Temp_main,Up
TRANSPORTDB_DMT,DMT,TransportDB,-0.957850665,0.516460711,0.516460711,23,Slc35b4/Slc35b1/Tmem241/Slc35a1/Slc35f5/Slc35b3/Slc35e2,Temp_main,Down
MITOXPLORER_Metabolism_of_Lipids___Lipoproteins,Metabolism of Lipids Lipoproteins,MitoXplorer,-1.03449522,0.406777744,0.519771562,22,Serac1/Gpat2/Cyb5r3/Gpam/Cds2/Abcd1/Nudt19/Fdps/Sardh,Temp_main,Down
MITOPATHWAYS_Signaling,Signaling,MitoPathways,-1.16829075,0.215115845,0.537789611,43,Pink1/Sphkap/Micu1/Fundc2/Slc25a3/Smdt1/Mrs2/Mavs/Micu2/Lypla1/Slc8b1/Pde2a/Slc25a5/Slc25a4,Temp_main,Down
MITOPATHWAYS_OXPHOS.Complex_V,OXPHOS Complex V,MitoPathways,-1.18989791,0.225743252,0.539820821,22,Atp5h/Atp5pb/Atp5b/Atp5o/Atp5g2/Atpsckmt/Atp5g1/Atp5j2/Atpaf1/Atp5c1/Atp5g3/Atp5l/Atp5a1,Temp_main,Down
MITOPATHWAYS_Mitochondrial_central_dogma.mtDNA_maintenance,Mitochondrial Central Dogma Mtdna Maintenance,MitoPathways,-1.1591467,0.246617675,0.553507012,29,Ung/Tfb2m/Endog/Apex1/Pif1/Poldip2/Exog/Ssbp1/Dna2/Polg2,Temp_main,Down
MITOPATHWAYS_Mitochondrial_central_dogma.Translation.Mitochondrial_ribosome_assembly,Mitochondrial Central Dogma Translation Mitochondrial Ribosome Assembly,MitoPathways,1.13902739,0.271721624,0.553507012,24,Mief1/Grsf1/Dhx30/Noa1/Eral1/Mrm3/Fastkd2,Temp_main,Up
MITOPATHWAYS_Protein_import_sorting_and_homeostasis.Protein_import_and_sorting,Protein Import Sorting and Homeostasis Protein Import and Sorting,MitoPathways,1.12492897,0.260095294,0.553507012,45,Chchd4/Timm17a/Grpel2/Dnajc15/Pmpca/Dnajc11/Tomm5/Timm9/Timm10/Timm8b/Timm17b/Tomm34/Timm50,Temp_main,Up
MITOPATHWAYS_Protein_import_sorting_and_homeostasis.Protein_homeostasis,Protein Import Sorting and Homeostasis Protein Homeostasis,MitoPathways,1.11086333,0.269921546,0.553507012,51,Dnaja3/Hspe1/Hspd1/Htra2/Pmpca/Timm9/Atad1/Timm10/Dnlz/Yme1l1/Lap3/Timm8b/Clpb,Temp_main,Up
MITOPATHWAYS_Mitochondrial_central_dogma.mtRNA_metabolism.mtRNA_stability_and_decay,Mitochondrial Central Dogma Mtrna Metabolism Mtrna Stability and Decay,MitoPathways,1.1351231,0.289993908,0.556872621,17,Grsf1/Fastkd1/Fastkd2/Pde12/Pnpt1/Fastkd3/Tbrg4,Temp_main,Up
MITOPATHWAYS_Metabolism.Carbohydrate_metabolism.TCA_cycle,Metabolism Carbohydrate Metabolism TCA Cycle,MitoPathways,-1.12879588,0.293623746,0.556872621,20,Sdha/Mdh2/Idh2/Ogdhl/Suclg2/Idh3g,Temp_main,Down
MITOPATHWAYS_Metabolism.Detoxification.Xenobiotic_metabolism,Metabolism Detoxification Xenobiotic Metabolism,MitoPathways,1.08773275,0.34596938,0.634277197,15,Akr1b8/Gstk1/Mpst/Maoa,Temp_main,Up
MITOPATHWAYS_Signaling.Calcium_homeostasis,Signaling Calcium Homeostasis,MitoPathways,-1.06690422,0.364319982,0.646374161,21,Micu1/Slc25a3/Smdt1/Micu2/Slc8b1/Slc25a5/Slc25a4,Temp_main,Down
MITOPATHWAYS_Metabolism.Metals_and_cofactors.Fe-S_cluster_biosynthesis,Metabolism Metals and Cofactors Fe-S Cluster Biosynthesis,MitoPathways,1.04191759,0.391499968,0.672890571,23,Cisd3/Grpel2/Fdx1/Hspa9/Nfs1/Iba57,Temp_main,Up
MITOPATHWAYS_Mitochondrial_central_dogma.Translation.mt-tRNA_synthetases,Mitochondrial Central Dogma Translation Mt-Trna Synthetases,MitoPathways,-1.00678348,0.444296502,0.732709947,22,Wars2/Qrsl1/Tars2/Mars2/Cars2/Iars2,Temp_main,Down
MITOPATHWAYS_Mitochondrial_dynamics_and_surveillance.Apoptosis,Mitochondrial Dynamics and Surveillance Apoptosis,MitoPathways,0.998308919,0.452947967,0.732709947,31,Bcl2l1/Ghitm/Bcl2l2/Htra2/Bik,Temp_main,Up
MITOPATHWAYS_OXPHOS.Complex_I.CI_assembly_factors,OXPHOS Complex I Ci Assembly Factors,MitoPathways,-0.990251205,0.468264545,0.735844284,21,Tmem126a/Lyrm2/Ndufaf7/Aifm1/Tmem186/Foxred1/Acad9/Dmac2,Temp_main,Down
MITOXPLORER_Fe_S_Cluster_Biosynthesis,Fe S Cluster Biosynthesis,MitoXplorer,-0.893035712,0.621170283,0.751942974,25,Glrx5/Bola1/Ciao2a/Nfu1/Bola3/Iscu/Mms19/Hscb/Nubp1/Slc25a28,Temp_main,Down
MITOXPLORER_Mitochondrial_Dynamics,Mitochondrial Dynamics,MitoXplorer,-0.882190509,0.680025833,0.782029708,53,Mff/Chchd6/Immt/Arpc5/Oma1/Fundc2/Fundc1/Msto1/Wdr81/Trak1/Slc25a5/Slc25a4/Kif1b,Temp_main,Down
MITOPATHWAYS_Mitochondrial_central_dogma.Translation.Mitochondrial_ribosome,Mitochondrial Central Dogma Translation Mitochondrial Ribosome,MitoPathways,0.969773124,0.513597428,0.784662737,81,Mrps2/Mrps6/Mrps7/Mrps22/Mrpl50/Chchd1/Mrpl42/Mrpl1/Mrpl47/Mrps18a/Mrpl51/Mrpl13/Mrpl14/Mrps25/Mrpl12/Aurkaip1/Mrpl45/Mrps12/Mrpl15/Mrpl38/Mrpl28/Mrps30/Mrps31/Mrpl36/Mrps16/Mrps24/Mrps15/Mrpl39/Gadd45gip1/Mrpl46/Mrps36/Ptcd3/Mrpl19,Temp_main,Up
MITOPATHWAYS_Metabolism.Lipid_metabolism.Cardiolipin_synthesis,Metabolism Lipid Metabolism Cardiolipin Synthesis,MitoPathways,0.929703902,0.555795975,0.826183206,16,Crls1/Agpat4/Agpat5,Temp_main,Up
MITOPATHWAYS_Mitochondrial_central_dogma.mtRNA_metabolism,Mitochondrial Central Dogma Mtrna Metabolism,MitoPathways,0.938631581,0.581669811,0.841890516,75,Yrdc/Grsf1/Dhx30/Noa1/Mtres1/Fastkd1/Pus1/Mrps7/Eral1/Mrm3/Fastkd2/Mrpl47/Pde12/Qtrt1/Osgepl1/Pnpt1/Mrpl12/Nsun2/Hsd17b10/Dus2/Fastkd3/Tbrg4/Trmt10c/Tefm/Polrmt/Rpusd4/Mrm2/Ptcd2,Temp_main,Up
MITOPATHWAYS_Metabolism.Metals_and_cofactors.Heme_synthesis_and_processing,Metabolism Metals and Cofactors Heme Synthesis and Processing,MitoPathways,-0.882017732,0.623098268,0.870053155,15,Abcb7/Fech/Abcb10/Slc25a38,Temp_main,Down
MITOPATHWAYS_Mitochondrial_central_dogma.mtRNA_metabolism.mt-rRNA_modifications,Mitochondrial Central Dogma Mtrna Metabolism Mt-Rrna Modifications,MitoPathways,-0.878632137,0.63370928,0.870053155,18,Mtpap/Mettl15/Rcc1l/Trub2/Trit1/Ngrn/Trmt2b/Mettl17/Nsun4,Temp_main,Down
MITOPATHWAYS_Metabolism.Detoxification.ROS_and_glutathione_metabolism,Metabolism Detoxification ROS and Glutathione Metabolism,MitoPathways,-0.875467494,0.65291798,0.870053155,26,Sod1/Msrb2/Cat/Aldh3a2/Oxr1/Glrx2/Msra,Temp_main,Down
MITOPATHWAYS_Metabolism.Lipid_metabolism.Phospholipid_metabolism,Metabolism Lipid Metabolism Phospholipid Metabolism,MitoPathways,0.868740631,0.664603621,0.870053155,23,Agpat4/Agpat5/Prelid3b/Chpt1/Pisd/Acp6/Osbpl1a/Prelid1/Pgs1/Ptpmt1,Temp_main,Up
MITOPATHWAYS_Metabolism.Nucleotide_metabolism,Metabolism Nucleotide Metabolism,MitoPathways,-0.868459434,0.680223375,0.870053155,34,Cmpk2/Fhit/Guk1/Dguok/Fam173a/Dtymk/Suclg2/Tk2/Slc25a5/Slc25a4,Temp_main,Down
MITOPATHWAYS_OXPHOS.OXPHOS_assembly_factors,OXPHOS OXPHOS Assembly Factors,MitoPathways,-0.866313791,0.72319156,0.872492786,65,Smim20/Tmem126b/Cox7a2l/Atpsckmt/Coa5/Atpaf1/Cox16/Tmem126a/Lyrm2/Ndufaf7/Surf1/Apopt1/Sdhaf1/Coa7/Aifm1/Tmem186/Cox18/Uqcc3/Cmc1/Timm21/Foxred1/Acad9/Dmac2,Temp_main,Down
