"contrast","database","pathway_id","pathway_name","direction","nes","pvalue","padj","padj_pooled","set_size","n_tests_in_db","n_tests_pooled","sig_before_in_db","sig_after_in_db","sig_lost_in_db","core_enrichment"
"WT_heat","GO_BP","GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS","Regulation of Neutrophil Chemotaxis","Up",1.22584352,0.203321048,0.33573194,0.360480688,17,2389,4787,546,508,38,"Perp/Mpp1/Il23a"
"WT_heat","GO_BP","GOBP_MEGAKARYOCYTE_DIFFERENTIATION","Megakaryocyte Differentiation","Down",-1.21323413,0.203490937,0.33573194,0.360504445,22,2389,4787,546,508,38,"Myb/Flna/Gp1ba/Hmgb2/Wasf2/Ptpn6/Maf/Gata1/Abi1/Kit/Il6st"
"WT_heat","GO_BP","GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION","Regulation of Double Strand Break Repair via Homologous Recombination","Up",1.20412923,0.203401148,0.33573194,0.360489188,25,2389,4787,546,508,38,"Tex15/Ppp4r2/Chek1/Kmt5a/Ruvbl2/Skp2/Actb/Ppp4c/Rad51"
"WT_heat","GO_BP","GOBP_CHONDROCYTE_DIFFERENTIATION","Chondrocyte Differentiation","Up",1.17989636,0.203302135,0.33573194,0.360480688,42,2389,4787,546,508,38,"Fosl2/Galnt3/Acvrl1/Bmpr1a/Sulf2/Smad3/Ext1/Ecm1/Fgfr3/Tgfb1/Zbtb16/Bmp2/Rb1"
"WT_heat","GO_BP","GOBP_EMBRYONIC_HEART_TUBE_DEVELOPMENT","Embryonic Heart Tube Development","Up",1.20964261,0.20403859,0.336403169,0.361084189,23,2389,4787,546,508,38,"Gja5/Hif1a/Srf/Smad3/Notch2/Acvr1/Tmed2"
"WT_heat","GO_MF","GOMF_SIGNALING_ADAPTOR_ACTIVITY","Signaling Adaptor Activity","Down",-1.22331078,0.155154886,0.336459473,0.309727456,48,386,4787,64,64,0,"Sorbs1/Akap13/Abi1/Ifnar1/Bank1/Ldlrap1/Cdc42se2/Stat3/Socs2"
"WT_heat","GO_MF","GOMF_PROTON_CHANNEL_ACTIVITY","Proton Channel Activity","Down",-1.2867335,0.157935524,0.336812775,0.31318863,16,386,4787,64,64,0,"Atp5b/Atp5pb/Atp5g1/Atp5o/Atp5j2/Atp5c1/Atp5l/Atp5a1/Cybb"
"WT_heat","GO_MF","GOMF_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING","Flavin Adenine Dinucleotide Binding","Down",-1.23555142,0.157598679,0.336812775,0.3129883,38,386,4787,64,64,0,"Sqle/Gcdh/Etfdh/Por/Ppox/Etfa/Acads/Acox1/Aifm1/Sdha/Prodh/Pipox/Qsox1/Acadm/Cybb/Dhcr24/Acox3/Mthfr/Ilvbl"
"WT_heat","GO_MF","GOMF_PHOSPHOLIPID_BINDING","Phospholipid Binding","Down",-1.17495064,0.157899705,0.336812775,0.31318863,106,386,4787,64,64,0,"Snx10/Epb41/Wipi1/Sytl2/Dapp1/Numa1/Myo1e/Sptbn2/Snx9/Sptbn1/Snx2/Dgka/Racgap1/Gga2/Cln6/Ldlrap1/Rapgef6/Bin1/Itpr2/Rasgrp1/Smurf1/Abca1"
"WT_heat","GO_BP","GOBP_REGULATION_OF_GLIOGENESIS","Regulation of Gliogenesis","Up",1.17614998,0.204495326,0.336923679,0.361394378,43,2389,4787,546,508,38,"Lta/Egr2/Tspo/Hdac1/Nf2/Ntrk3/Nf1/Hdac2/Tnfrsf1b/Sirt2/Tgfb1/Tnf/Lif/Prkch/Bmp2/Id2/E2f1/Notch1/Prmt5/Ezh2"
"WT_heat","GO_BP","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION","Negative Regulation of Protein Polymerization","Down",-1.21191297,0.204666692,0.336973624,0.361419277,23,2389,4787,546,508,38,"Cfl1/Sptan1/Add1/Mapre1/Ssh2/Stmn1/Sptbn2/Sptbn1/Add3/Tbcd"
"WT_heat","Reactome","REACTOME_HEME_SIGNALING","Heme Signaling","Up",1.35681277,0.116356424,0.336989277,0.258016501,15,663,4787,49,67,-18,"Nrip1/Rora/Rxra/Ncoa6/Xpo1/Ly96/Helz2"
"WT_heat","Reactome","REACTOME_MITOPHAGY","Mitophagy","Up",1.34817311,0.114589584,0.336989277,0.255849039,18,663,4787,49,67,-18,"Csnk2a2/Tomm70a/Ube2d3/Ube2l3/Ube2n/Vdac1/Mfn2"
"WT_heat","Reactome","REACTOME_RHO_GTPASES_ACTIVATE_PKNS","rho Gtpases Activate Pkns","Up",1.33495405,0.112872438,0.336989277,0.253671531,22,663,4787,49,67,-18,"Sfn/Ywhag/Ar/Pak1/Myh10"
"WT_heat","Reactome","REACTOME_SMOOTH_MUSCLE_CONTRACTION","Smooth Muscle Contraction","Up",1.33051901,0.113926415,0.336989277,0.255041282,23,663,4787,49,67,-18,"Pak1/Itgb5/Tpm4/Myl6b/Anxa2/Gucy1a1/Vcl"
"WT_heat","Reactome","REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM","Transport of Mature Transcript to Cytoplasm","Up",1.31587464,0.116140909,0.336989277,0.258016501,27,663,4787,49,67,-18,"Aaas/Srsf7/Eif4e/Nup98/Nup50/Pom121/Srsf3/Alyref/Sympk"
"WT_heat","Reactome","REACTOME_APOPTOTIC_EXECUTION_PHASE","Apoptotic Execution Phase","Down",-1.30911439,0.116123835,0.336989277,0.258016501,29,663,4787,49,67,-18,"Sptan1/Add1/Cdh1/Casp8/H1f2/H1f0/Ctnnb1/Casp7/Birc2/Satb1"
"WT_heat","Reactome","REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION","Fceri Mediated NF Kb Activation","Down",-1.29167076,0.114083188,0.336989277,0.255075302,39,663,4787,49,67,-18,"Psmd1/Psma4/Psmd3/Ube2d1/Psmc3/Psmb2/Psmd8/Psma7/Map3k7/Fcer1g/Lyn/Ikbkb/Adrm1/Psma2/Ikbkg/Psmb3/Rasgrp1"
"WT_heat","Reactome","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING","Extra Nuclear Estrogen Signaling","Up",1.28703127,0.111614731,0.336989277,0.252266155,42,663,4787,49,67,-18,"Sphk1/Egfr/Hbegf/Foxo3/Srf/Hsp90aa1/Areg/Hspb1/Cav2/Hras/Gnb4/Akt2/Xpo1/Pik3ca"
"WT_heat","Reactome","REACTOME_CHROMATIN_ORGANIZATION","Chromatin Organization","Up",1.26612683,0.115672192,0.336989277,0.257545481,52,663,4787,49,67,-18,"Jak2/Nfkb1/Nfkb2/Kdm6b/Jmjd6/Nsd2/Kmt5a/Hdac1/Ruvbl2/Eed/Taf10/Hdac2/Actb/Kdm3a/Kmt2d"
"WT_heat","Reactome","REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT","Golgi to ER Retrograde Transport","Up",1.26275561,0.116395995,0.336989277,0.258016501,53,663,4787,49,67,-18,"Galnt1/Kif13b/Kifap3/Kif5b/Arf4/Pafah1b1/Rab3gap1/Arcn1/Kif3b/Arf1/Tmed2/Copb1/Tmed10"
"WT_heat","Reactome","REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE","Myd88 Independent TLR4 Cascade","Up",1.24971154,0.114537166,0.336989277,0.255849039,65,663,4787,49,67,-18,"Irak2/Rps6ka1/Nfkb1/Map2k3/Mapk11/Nfkb2/Dusp3/Dusp4/Ube2d3/Mapkapk2/Nfkbib/Fbxw11/Ube2n/Map2k6/Dusp6/Ly96"
"WT_heat","GO_BP","GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL","Immune Response to Tumor Cell","Up",1.22840242,0.20511439,0.337312164,0.361722114,16,2389,4787,546,508,38,"Ywhag/Cd274/Pvr/Pdcd1/Hspd1/Tgfb1/Adam15"
"WT_heat","GO_BP","GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION","Positive Regulation of Interleukin 2 Production","Down",-1.19129184,0.205154698,0.337312164,0.361722114,33,2389,4787,546,508,38,"Psma4/Stat5a/Psmb2/Psma7/Map3k7/Psma2/Abl1/Psmb3/Psmb8/Sptbn1/Psmb9/Ptprc/Psmb10"
"WT_heat","WikiPathways","WP_CLOCKCONTROLLED_AUTOPHAGY_IN_BONE_METABOLISM","Clockcontrolled Autophagy in Bone Metabolism","Up",1.2752299,0.140844192,0.337540392,0.292726165,27,417,4787,51,57,-6,"Jak2/Tnfsf11/Tnfrsf11b/Bhlhe40/Tgfb1/Prkaa2/Bmp2/Dram2"
"WT_heat","GO_BP","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS","Positive Regulation of Ubiquitin Dependent Protein Catabolic Process","Down",-1.17254031,0.205660594,0.337911389,0.362347171,48,2389,4787,546,508,38,"Egf/Ptk2b/Pten/Rchy1/Fbxw7/Ikbkg/Pias1/Nfe2l2/Nub1/Gclc/Mapk9/Trib2/Smurf1"
"WT_heat","GO_BP","GOBP_RESPONSE_TO_FUNGUS","Response to Fungus","Up",1.21951346,0.205875036,0.338031245,0.362591537,18,2389,4787,546,508,38,"Adm/Jagn1/Bcl10/Tgfb1/Myd88/Ltf/Usp15/Il17ra/Spi1/Bak1"
"WT_heat","TF_Targets","CIITA_TARGET_GENES","Ciita Target Genes","Up",1.08102996,0.224200549,0.338706409,0.379255858,287,352,4787,57,61,-4,"Cebpb/Plod3/Rhof/Tnfaip8/Oxsr1/Ppt1/Dlg4/Srsf7/Amd1/Atp2b4/Kdm6b/Odc1/Kntc1/Eif4e/Cdc45/Rpn1/Ghitm/Grwd1/Pprc1/Rcan1/Nfe2l1/Acadsb/Hnrnpc/Tor1b/Zbtb17/Ahnak/Egr1/Sertad1/Slc2a1/Pmpca/B3galt6/Ube2d3/Mfsd6/Wdr90/Rce1/Nfkbib/Crat/Imp4/Tra2b/Srsf3/Aurka/Cd74/Taf6/Dhrs7b/Ap1g1/Ywhaq/Actb/Sirt2/Ap2b1/Ywhae/Ube2l3/Plk4/Ube2n/Sfpq/Lsr/Coq5/Mrps30/Dnajb1/Cacybp/Try5/Tmed10/Mthfd2/Timm50/Timm10/Rad1/Comt/Sass6/Ech1/Stam/Ddit4/Id2/Ccnd3/Timm8b/Atp6v0c/Uqcrh/Mettl3/Dnajc1/H2-Q10/Mtrex/Nfyc/Scaf8/Nck1/Rcl1/Prmt5/Lonp1"
"WT_heat","GO_BP","GOBP_IMMUNE_SYSTEM_DEVELOPMENT","Immune System Development","Down",-1.1422859,0.20650345,0.33883018,0.363430888,90,2389,4787,546,508,38,"Il27ra/Lyn/Swap70/Braf/Trp53/Msh2/Abl1/H2-M3/Gata3/Adar/Lef1/H2-T23/Prkdc/Il2ra/Mlh1/Ctnnb1/Bcl11b/Bcl2l11/Tgfbr2/Ptprc/Cd2ap/Samhd1/Cd40"
"WT_heat","TF_Targets","ZNF16_TARGET_GENES","Znf16 Target Genes","Up",1.19460518,0.227846011,0.339748035,0.382550869,18,352,4787,57,61,-4,"Bcr/Tpm4/Il12rb1/Mt2/Sympk/Adgrg1/Ercc1"
"WT_heat","TF_Targets","ZNF512_TARGET_GENES","Znf512 Target Genes","Up",1.11744949,0.228140831,0.339748035,0.382550869,100,352,4787,57,61,-4,"Fah/Irf6/Batf3/Ncoa7/Pold3/Tyro3/Akr1b8/Egr3/Timm17a/Chchd10/Klf5/Fst/Sla/Nfkbie/Wasf1/Mapkapk2/Spint2/Sdc2/E2f3/Eln/Dclre1b/Ptch1/Ets2/Gabbr1/Stc2/Ugp2/Phldb1"
"WT_heat","TF_Targets","ZNF589_TARGET_GENES","Znf589 Target Genes","Up",1.10349379,0.227843196,0.339748035,0.382550869,147,352,4787,57,61,-4,"Aldh1a2/Ehd1/Actg1/Il23a/Ppt1/Bcat1/Ifi27/Fgd6/Ctsb/Nfyb/Hif1a/Pprc1/Hsp90b1/Rhog/Chek1/Arf4/Cct7/Dcp1a/Apbb1/Bsg/Fhl2/Actb/Plau/Acp5/Stc2/Kdm3a/Cxcl16/Mrps30/Adam15/Dnajb1/Try5/Clpb"
"WT_heat","TF_Targets","DLX4_TARGET_GENES","Dlx4 Target Genes","Down",-1.09679938,0.228750808,0.339748035,0.382743837,194,352,4787,57,61,-4,"Oxa1l/Celsr2/Casp9/Sdccag8/Arfip1/Sri/Atp5j2/Gpam/Pole3/Mrps11/Trim12c/Tob1/Tfb2m/Psmb2/Ilf2/Ttc37/Gpnmb/Ercc5/Slc35b1/Hdac6/Sh2b1/Rptor/Map3k7/Ehhadh/Cops5/Hibch/Gtf2h1/Ndufa4/Tprkb/Casp8/Rps9/Scamp3/Myl12b/Ncapd2/Rad51ap1/Med24/Trim5/Mccc2/H1f2/Trp53/Atp5l/Aldh6a1/Mccc1/Clasp1/Arl4a/Pan2/Map4k1/Mdh1/Cdkal1/Psmb3/Snap23/Phb/Xrcc5/Exosc5/Elf1/Dnajb4/Akap13/Ndufs3/Bckdha/Cir1/Ahr"
"WT_heat","Hallmark","HALLMARK_NOTCH_SIGNALING","Notch Signaling","Up",1.1367304,0.271882793,0.339853491,0.423300795,27,50,4787,25,19,6,"Notch3/Maml2/Notch2/Jag1/Ppard/Fbxw11"
"WT_heat","WikiPathways","WP_PDGFRBETA_PATHWAY","Pdgfrbeta Pathway","Down",-1.28788124,0.14315517,0.34111832,0.295126528,22,417,4787,51,57,-6,"Stat1/Jak1/Rasa1/Plcg1/Stat3"
"WT_heat","GO_BP","GOBP_PHOSPHOLIPID_METABOLIC_PROCESS","Phospholipid Metabolic Process","Down",-1.13774254,0.208364028,0.341648361,0.365285283,96,2389,4787,546,508,38,"Synj1/Srd5a3/Fdft1/Bpnt1/Gpam/Ldlr/Smpdl3a/Hadha/Lclat1/Pcyt2/Pten/Plaat3/Pik3cg/Sgms1/Ocrl/Impa2/Hmgcs1/Pik3r3/Scp2/Dgka/Abca2/Acsl3/Ip6k1/Idh1/Mvd/Mvk/Ip6k2/Inpp4b/Fdps/Lpin1/Plcg1"
"WT_heat","GO_BP","GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS","Nucleotide Sugar Biosynthetic Process","Up",1.22761557,0.208838911,0.342026474,0.365866513,15,2389,4787,546,508,38,"Gfpt2/Uap1/Gfpt1/Gmppb"
"WT_heat","GO_BP","GOBP_GLYCOSAMINOGLYCAN_BIOSYNTHETIC_PROCESS","Glycosaminoglycan Biosynthetic Process","Up",1.2160351,0.208880965,0.342026474,0.365866513,18,2389,4787,546,508,38,"Nfkb1/Pdgfb/B3galt6/Gcnt2/Hs3st1/Ext1/Cltc/Tgfb1"
"WT_heat","GO_CC","GOCC_SITE_OF_DNA_DAMAGE","Site of DNA Damage","Down",-1.20741813,0.167340991,0.342388474,0.323661141,51,311,4787,41,49,-8,"H2ax/Arpc2/Asf1a/Dgcr8/Xpc/Cbx3/Xrcc5/Was/Ddb2/Peli1/Parp9/Samhd1"
"WT_heat","GO_CC","GOCC_POSTSYNAPTIC_SPECIALIZATION","Postsynaptic Specialization","Down",-1.17498879,0.167076028,0.342388474,0.323540836,89,311,4787,41,49,-8,"P2ry1/Tsc1/Atp7a/Cfl1/Cnih2/Strn/Ptk2b/Add1/Fyn/Gphn/Adam10/Rplp0/Lyn/Pten/Usp8/Als2/Dtnb/Dgcr8/Abl1/Amot/Sptbn1/Ctnnb1/Add3/Abi1/Ablim1/Sipa1l1/Pdlim5/Nefh/Stat3"
"WT_heat","GO_MF","GOMF_LIPID_TRANSFER_ACTIVITY","Lipid Transfer Activity","Down",-1.28163749,0.161480936,0.342481546,0.317327274,16,386,4787,64,64,0,"Pitpnc1/Scp2/Npc1/Abca1"
"WT_heat","GO_BP","GOBP_GLYCOSAMINOGLYCAN_METABOLIC_PROCESS","Glycosaminoglycan Metabolic Process","Up",1.18915892,0.209346616,0.342554154,0.366413986,31,2389,4787,546,508,38,"Cd44/Nfkb1/Pdgfb/Hyal2/B3galt6/Gcnt2/Hs3st1/Ext1/Cltc/Tgfb1/Hmmr"
"WT_heat","GO_MF","GOMF_P53_BINDING","p53 Binding","Up",1.25229559,0.166441923,0.34354759,0.322731102,23,386,4787,64,64,0,"Hif1a/Muc1/Plk3/Hspd1/Hdac1/Psme3/Ntrk3/Mdm2"
"WT_heat","GO_MF","GOMF_GDP_BINDING","Gdp Binding","Up",1.25161007,0.163062185,0.34354759,0.319516447,25,386,4787,64,64,0,"Arl3/Arf6/Rab31/Rragd/Gem/Hras/Rras/Rab14/Gnai3/Ralb/Rhot1/Rab27a/Rab5a"
"WT_heat","GO_MF","GOMF_LIGAND_MODULATED_TRANSCRIPTION_FACTOR_ACTIVITY","Ligand Modulated Transcription Factor Activity","Up",1.24895183,0.16715731,0.34354759,0.323567345,24,386,4787,64,64,0,"Ar/Nr4a2/Rora/Nr4a3/Nr4a1/Rxra/Ppard/Rara/Nr6a1"
"WT_heat","GO_MF","GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS","Oxidoreductase Activity Acting On the Ch Ch Group of Donors","Up",1.22757699,0.167323697,0.34354759,0.323661141,34,386,4787,64,64,0,"Bdh2/Ptgr1/Acadsb/Cyp2s1/Cpox/Retsat/Crat/Blvrb/Acadvl"
"WT_heat","GO_MF","GOMF_KINASE_REGULATOR_ACTIVITY","Kinase Regulator Activity","Up",1.15437333,0.164254005,0.34354759,0.320932213,124,386,4787,64,64,0,"Sfn/Ywhag/Cdkn1a/Egfr/Il2/Pik3r5/Vegfa/Hbegf/Cd40lg/Spred2/Dusp3/Map3k20/Ccnd2/Klf4/Ccnt1/Htra2/Areg/Hyal2/Hspa5/Hspb1/Nolc1/Ccng1/Prkcd/Bcl10/Pim1/Ccl5/Tgfb1/Prkch"
"WT_heat","GO_MF","GOMF_ACTIN_BINDING","Actin Binding","Up",1.14709494,0.166376138,0.34354759,0.322731102,138,386,4787,64,64,0,"Ophn1/Myo1c/Egfr/Tpm4/Tns1/Itgb1/Cap1/Myh10/Pdlim7/Wdr1/Gsn/Plec/Fscn1/Synpo/Wasf1/Nf2/Anln/Cnn3/Vcl/Marcks/Inppl1/Aldoa/Ctnna1/Cyfip1/Flnb/Myo9b/Ezr/Cnn2/Fermt2/Map1b/Map1s/Tnni1"
"WT_heat","GO_CC","GOCC_TRANS_GOLGI_NETWORK_MEMBRANE","Trans Golgi Network Membrane","Down",-1.22958677,0.169232546,0.343995567,0.325478585,33,311,4787,41,49,-8,"Arfip1/Atp7a/Gnas/Igf2r/Rab9/Vamp3/Rabepk/Scamp3/App/Clta/Slc66a2/H2-Aa/Stx16/Cd2ap"
"WT_heat","GO_BP","GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS","Positive Regulation of Glucose Metabolic Process","Down",-1.2166101,0.211034696,0.344645782,0.368063051,18,2389,4787,546,508,38,"Foxo1/Dyrk2/Prkag1/Phkg2/Sorbs1/Kat2b"
"WT_heat","GO_BP","GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS","Regulation of Alcohol Biosynthetic Process","Up",1.21335255,0.211057672,0.344645782,0.368063051,18,2389,4787,546,508,38,"Plek/Dab2/Sec14l2/Marchf6/Bmp2/Prkaca"
"WT_heat","GO_BP","GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES","Response to Reactive Oxygen Species","Up",1.13324531,0.210829175,0.344645782,0.368063051,94,2389,4787,546,508,38,"Gch1/Sphk1/Net1/Nr4a3/Kdm6b/Foxo3/Cd36/Hif1a/Klf4/Plk3/Areg/Hyal2/Hdac2/Dusp1/Prkcd/Cdk1/Txn1/Ect2/Ppif/Il18rap"
"WT_heat","GO_BP","GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS","Negative Regulation of Proteolysis Involved in Protein Catabolic Process","Up",1.21295949,0.211394646,0.344724785,0.368382297,19,2389,4787,546,508,38,"Ophn1/Csnk2a2/Pbk"
"WT_heat","GO_BP","GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION","Protein RNA Complex Organization","Up",1.14304204,0.211251871,0.344724785,0.368267555,73,2389,4787,546,508,38,"Dyrk3/Prpf3/Nop2/Ptges3/Eif3j1/Srpk1/Kif5b/Hsp90aa1/Eif3j2/Ruvbl2/Snrpd1/Txnl4a/Ago2/Mrto4/Eprs/Eif3d/Clns1a/Eif3a/Rps27l/Lsm2"
"WT_heat","GO_MF","GOMF_TRANSLATION_FACTOR_ACTIVITY","Translation Factor Activity","Up",1.22851426,0.168892593,0.344934079,0.325347623,32,386,4787,64,64,0,"Eif4e/Eif3j1/Etf1/Eif3j2/Ago2/Eif2s1/Eif1b/Eif1/Gspt1/Eif3d/Eif3a/Cpeb2"
"WT_heat","Reactome","REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT","Copii Mediated Vesicle Transport","Up",1.31722924,0.120204179,0.345001605,0.264074073,24,663,4787,49,67,-18,"Ctsz/Lman1/Ctsc/Areg/Sec24d/Tmed2/Tmed10/Preb"
"WT_heat","Reactome","REACTOME_SARS_COV_2_HOST_INTERACTIONS","Sars Cov 2 Host Interactions","Up",1.21806852,0.120100814,0.345001605,0.263968134,92,663,4787,49,67,-18,"Irak2/Sfn/Ywhag/Aaas/Nup98/Nup50/G3bp1/Pom121/Crb3/Tomm70a/Hsp90aa1/Snrpd1/Sec24d/Rps12/Ifih1/Ywhaq/Ywhae/Ube2n/Akt2/Isg15/Tlr2/Rps27l/Nup153/Ywhah/Rps5/Gja1/Trim25/Rae1/H2-Q10/Il17ra/Masp2/Nup107/Ptpn11"
"WT_heat","GO_BP","GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL","Regulation of Leukocyte Adhesion to Vascular Endothelial Cell","Up",1.21252569,0.21181127,0.34516857,0.368746281,19,2389,4787,546,508,38,"Nfat5/Itgb2/Klf4/Chst2/St3gal4/Tnf/Itga4"
"WT_heat","GO_BP","GOBP_MACROPHAGE_MIGRATION","Macrophage Migration","Up",1.20955801,0.212269171,0.34567897,0.36910008,20,2389,4787,546,508,38,"Lgals3/Slamf1/Thbs1/Ddt"
"WT_heat","GO_BP","GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT","Regulation of Dendritic Spine Development","Up",1.20920575,0.212644757,0.346054718,0.369409633,20,2389,4787,546,508,38,"Il2/Nlgn2/Arf6/Pafah1b1/Hdac2"
"WT_heat","TF_Targets","PRDM5_TARGET_GENES","Prdm5 Target Genes","Down",-1.17550881,0.238714316,0.346106318,0.392578644,22,352,4787,57,61,-4,"Map3k7/Pipox/Arid5b/Sytl2/Ass1/Elf1/Dnajb4/Adcy9"
"WT_heat","TF_Targets","PRDM12_TARGET_GENES","Prdm12 Target Genes","Up",1.16899016,0.23957343,0.346106318,0.393561431,24,352,4787,57,61,-4,"Rora/Sh2b3/Sdc4/Ccdc58/Aldoa/Tgfb1"
"WT_heat","TF_Targets","WDHD1_TARGET_GENES","Wdhd1 Target Genes","Up",1.15500018,0.239014647,0.346106318,0.392913158,34,352,4787,57,61,-4,"Aaas/Rbbp8/Atp2b4/Cldn4/Dcp1a/Snrpd1/Timm9/Dusp1/Prkcd/Ipo4/Nop16"
"WT_heat","TF_Targets","ZNF223_TARGET_GENES","Znf223 Target Genes","Down",-1.13179835,0.23809251,0.346106318,0.391800909,63,352,4787,57,61,-4,"Spry2/Tmem8b/Sdccag8/Pabpc1/Ppp2r2c/Rfc2/B3gnt3/St3gal5/Tsn/Cmtr1/Fes/Egln2/Atp6v0a1/Fancc/Acly/Btg1/St6gal1/Rictor/Abcc4/Gne/Racgap1/Akr1a1/Cdkn1b/Pts"
"WT_heat","TF_Targets","ZNF664_TARGET_GENES","Znf664 Target Genes","Up",1.08723033,0.235035346,0.346106318,0.389043638,205,352,4787,57,61,-4,"Timp1/Lcp2/Jak2/Rhof/Arhgef2/Tpm4/Sh2b3/Vegfa/Ano1/Fgd6/Atp2b4/Traf4/Ctsb/Nop2/Cebpg/Rgs16/Sdc4/Hif1a/Timm17a/Gpr132/Kifap3/Chrm4/Pafah1b1/Homer1/Olfm1/Sos1/Pgf/Lmna/Mdm2/Bcl10/Lig1/Stx12/Aldoa/Tgfb1/Nop16/Ptch1/Isg15/Lrp10/Tmed2/Cacybp/Map1s/Acss2/Tnni1/Fabp5/Tmprss6"
"WT_heat","TF_Targets","SNRNP70_TARGET_GENES","Snrnp70 Target Genes","Down",-1.08660995,0.23780152,0.346106318,0.391591289,234,352,4787,57,61,-4,"Ndst2/Psmd3/Dap3/Rps2/Set/Cyc1/Eef2/Stat5a/Nkiras1/Tubb2a/Ilf2/Snapc5/Immt/Prps2/Psmg1/Rplp0/Galk2/Srsf10/Idua/B2m/Rps10/Aldh18a1/Tubb5/Chmp1a/Pipox/Usp8/Rps9/Scamp3/Adrm1/Srsf6/Ercc4/Gadd45a/Fasn/Tardbp/Dhps/Impa2/Ncl/Abl1/Ikbkg/Nxf1/Ahcy/Cbx3/Ncoa3/Psen2/Kdm4b/Ypel1/Cep250/Mov10/Angptl4/Parn/Jpt1/Hnrnpa1/Smad5/Itgae/Nfe2l2/Dnajb4/Supt4a/Acox3/Glul/Gga2/Mthfr/Nub1/Tnfsf10/G6pdx/Stil/Eno3/Hmgn2/Sell"
"WT_heat","TF_Targets","ATF6_TARGET_GENES","Atf6 Target Genes","Up",1.07844214,0.239914607,0.346106318,0.393866792,249,352,4787,57,61,-4,"Sfn/Plod3/Rhof/Ehd1/Nr4a2/Zyx/Il23a/Gls2/Aaas/Ncoa7/Vegfa/Kdm6b/Nop2/Mphosph10/Timm17a/Ptges3/Hsp90b1/G3bp1/Myl6b/Tnfsf9/P4ha1/Chek1/Etf1/Tomm70a/Bysl/Cct7/Hspa5/Mpzl2/Tcp1/Anln/Calu/Fbxw11/Litaf/Atf5/Lmna/Mdm2/Stx12/Pcdh1/Errfi1/Rrp12/Cox6a1/Ltbr/Stc2/Ugp2/Plcb2/Plk4/Xpo1/Lrp10/Mtrr/Rras/Rad51/Dnajb1/Poll/Dcxr/Mxi1/Rps27l/Tbrg4/Orc2/Apaf1/Nup153/Abcf2/Usp15/Nfya/Pold1/Cdc42/Tle3/Wnk4/Isg20l2/Mtrex/Prdx5/Prmt5/Arhgap5/Cycs/Ergic3/Rab5a/Brca1/Pop7"
"WT_heat","GO_CC","GOCC_PRESYNAPTIC_MEMBRANE","Presynaptic Membrane","Up",1.22168848,0.171688447,0.346721475,0.328092853,36,311,4787,41,49,-8,"Itga3/Atp2b1/Atp2b4/Nlgn2/Gad2/Htr1b/Nectin1/Ap2b1/Gabbr1/Stxbp1/Slc6a9"
"WT_heat","GO_BP","GOBP_ASTROCYTE_DEVELOPMENT","Astrocyte Development","Up",1.22142218,0.213820617,0.347022727,0.370318124,15,2389,4787,546,508,38,"Cdk6/Lrp1/Nf1/Ifng/Tnf"
"WT_heat","GO_BP","GOBP_MEMBRANE_DOCKING","Membrane Docking","Up",1.18232182,0.213551373,0.347022727,0.370119632,32,2389,4787,546,508,38,"Plek/Stx7/Atp2a2/Exoc4/Vapa/Stx12/Cav2/Rock1/Ezr"
"WT_heat","GO_BP","GOBP_PROTEOGLYCAN_METABOLIC_PROCESS","Proteoglycan Metabolic Process","Up",1.17016183,0.213475833,0.347022727,0.370119632,40,2389,4787,546,508,38,"Galnt3/Sulf2/Chst2/B3galt6/Hs3st1/Chst12/Ppard/St3gal4/Ext1/Slc35d1/Gpc1"
