pathway_id,pathway_name,database,nes,pvalue,padj,set_size,core_enrichment,contrast,direction
GOMF_CYCLIN_DEPENDENT_PROTEIN_KINASE_REGULATOR_ACTIVITY,Cyclin Dependent Protein Kinase Regulator Activity,GO_MF,-1.52580495,0.0308264191,0.167591518,28,Cdk4/Cdkn2d/Ccnd3/Hexim1/Cks1b/Ccnl1/Ccno/Casp3/Ccnb2/Cdkn1a/Ccnf/Cdkn2c/Cks2/Ccng2/Mnat1/Ccng1/Cdkn1b,Geno_at_39,Down
GOBP_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,Myeloid Cell Activation Involved in Immune Response,GO_BP,-1.55434537,0.0166429409,0.167763653,47,Kars/Syk/Ptpn6/Spi1/Gata1/Il1b/Fgr/Lat2/Vamp7/Lyn/S100a13/Vamp8,Geno_at_39,Down
GOBP_FORMATION_OF_PRIMARY_GERM_LAYER,Formation of Primary Germ Layer,GO_BP,1.57891648,0.0168732325,0.169370388,57,Itgav/Lama3/Mmp14/Itga4/Itga3/Smad3/Eomes/Inhba/Acvr1/Txnrd1/Gja1/Prkaca/Dusp4/Srf/Bmpr2/Ext2/Itga2/Dusp5/Itga5/Taf10/Axin1/Twsg1,Geno_at_39,Up
GOBP_SKELETAL_SYSTEM_DEVELOPMENT,Skeletal System Development,GO_BP,1.42016908,0.0169897276,0.169826189,170,Fbn1/Rps6ka3/Agrn/Notch2/Nipbl/Loxl2/Rb1/Zeb1/Serp1/Mmp14/Tnfrsf11b/Smad3/Zbtb16/Gata3/Slc35d1/Ndst1/Hif1a/Col5a3/Ptpn11/Pafah1b1/Fbxw7/Col1a1/Pex7/Ank/Atp7a/Ptprc/Eif4a3/Mthfd1/Ryr1/Gja1/Nsd2/Bmp2/P3h1/Fgfr3/Phex/Srf/Tsku/Mapk14/Sulf2/Ccn1/Hsd17b7/Tnfsf11/Axin2/Bmpr2/Acvr2a/Sema4d,Geno_at_39,Up
GOBP_REGULATION_OF_CELL_GROWTH,Regulation of Cell Growth,GO_BP,1.43723602,0.0170800187,0.170017353,148,Pml/Ogfr/Rps6ka3/Cxcl16/Bst2/Avpr1a/Eif4g2/Cd38/Mtor/Supv3l1/Fgf13/Rb1/Acsl4/Il17rb/Mmp14/Gsk3b/Cdh1/Egfr/Smad3/Eif4g1/Exosc4/Exosc2/Inhba/Pafah1b1/Btg1/Adam17/Arhgef11/Erbb2/Slc23a2/Enpp1/Golga4/Hspa1a/Gja1/Cttn/P3h1/Adam10/Tmem97/Srf/Rps6ka1/Ptprj/Bmpr2/Tomm70a/Sema4d/Cish/Ntrk3/Nrp1/Sphk2,Geno_at_39,Up
WP_FATTY_ACID_BETAOXIDATION,Fatty Acid Betaoxidation,WikiPathways,-1.46712596,0.0481459514,0.170142896,27,Acsl5/Acsl3/Acat1/Hadhb/Acadm/Tpi1/Hadha/Cpt1a/Decr1/Hadh/Echs1,Geno_at_39,Down
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION,Positive Regulation of Interleukin 10 Production,GO_BP,1.68945452,0.0172767435,0.170589637,23,Isg15/Irf4/Cd28/Il4/Il6/Cd274/Ebi3,Geno_at_39,Up
GOBP_DEVELOPMENTAL_MATURATION,Developmental Maturation,GO_BP,1.48961428,0.0172803232,0.170589637,105,B4galt5/Abhd2/Ago2/Tdrd7/Agrn/Rxra/Rbpj/Ap1g1/Axl/Nf1/Trip13/Rb1/Picalm/Diaph3/Zbtb16/Brca2/Gata3/Hif1a/Atp6v0d1/Rac1/Ryr1/Bmp2/Prkaca/Fgfr3/Atp6v0a1/Ang/Ret,Geno_at_39,Up
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,Response to Endoplasmic Reticulum Stress,GO_BP,1.48914863,0.017394339,0.171008543,103,Eif2ak2/Trim25/Pml/Casp4/Kcnj8/Ern1/Serp1/Marchf6/Atp2a2/Ptpn1/Gsk3b/Tmbim6/Man1a/Usp14/Eif4g1/Edem1/Atf3/Nod1/Ubqln1/Jagn1/Hspa1a/Ube2j1/Ppp2cb/Ppp1r15b/Bak1/Clu,Geno_at_39,Up
GOMF_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,Metal Ion Transmembrane Transporter Activity,GO_MF,1.45447791,0.0321179092,0.17218768,77,Slc38a1/Slc12a2/Kcnj8/P2rx4/Slc6a6/Ncs1/Itpr2/Slc31a1/Atp2a2/Tmbim6/Slc1a2/Slc46a3/Slc6a8/Slc30a3/Atp7a/Slc23a2/Ryr1/Panx1/Cacna1f,Geno_at_39,Up
