pathway_id,pathway_name,database,nes,pvalue,padj,set_size,core_enrichment,contrast,direction
GOBP_ORGANIC_ACID_TRANSPORT,Organic Acid Transport,GO_BP,1.43080886,0.0141395587,0.0572532302,111,Crabp2/Tnfsf11/Slc7a1/Itgb1/Avpr1a/Plin2/Praf2/Lrrc8c/Cd36/Ptgs2/Nfe2l1/Thbs1/Slc2a1/Slc1a5/Acsl4/Rab3gap1/Nos2/Ppard/Nf1/Pla2g12a/Slc35d1/Slc16a3/Cln8/Slc16a1/Slc19a2/Tnf/Slc6a12/Gabbr1/Akt2/Abcb1a/Eprs/Cpt1a/Fabp5/Anxa1/Pparg/Irs2/Rbp1/Stxbp1/Slc6a9/Slc6a8/Slc7a2/Slc25a1/Slc38a1/Mif/Gja1,WT_heat,Up
GOBP_TELENCEPHALON_DEVELOPMENT,Telencephalon Development,GO_BP,1.47099485,0.0141813949,0.0573254692,84,Inhba/Egfr/Nr4a3/Eomes/Avpr1a/Atp2b4/Cdon/Myh10/Kdm6b/Cdk6/Csnk2a2/Hif1a/Srf/Slc2a1/Hdac1/Pafah1b1/Nf2/Nf1/Lhx2/Tra2b/Rara/Ext1/Atf5,WT_heat,Up
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,Regulation of Cell Cycle Phase Transition,GO_BP,1.36891727,0.014275766,0.0576094679,180,Dyrk3/Cdkn1a/Inhba/Egfr/Ier3/Rad17/Rbbp8/Atp2b4/Adam17/Kntc1/Cdc45/Map3k20/Ccnd2/Zfp36l1/Muc1/Gpr132/Klf4/Trip13/Chek1/Plk3/Psme3/Dynlt3/Apbb1/Cenpf/Ube2c/Anln/Tipin/Atf5/Mdm2/Dusp1/Aurka/Cdk1/Cul4a/Actb/Acvr1/Sirt2/Tgfb1/Bub1/Espl1/Rad51/Pkp3/Apbb2/Anxa1/Cdc25a/Rad1/Sass6/Cdk7/Rb1/Rps27l/Id2/Mad2l1/Ccnd3/E2f1/Cdc6/Tfdp1/Cdc14b/Ezh2/Cdca8/Zw10/Brca1/Ptpn11/Foxo4/Apc/Prmt2/Hus1/Topbp1/Rfc4/Dbf4/Cdc25b,WT_heat,Up
WP_PROSTAGLANDIN_AND_LEUKOTRIENE_METABOLISM_IN_SENESCENCE,Prostaglandin and Leukotriene Metabolism in Senescence,WikiPathways,1.73425168,0.00741323615,0.0581248862,17,Ptger2/Cdkn1a/Mapk11/Ptgs2/Alox15/Hras/Ptger3/Rb1,WT_heat,Up
WP_PROTEASOME_DEGRADATION,Proteasome Degradation,WikiPathways,-1.63456139,0.00752696368,0.0581248862,42,Psmd1/Psma4/Psmd3/Ube2d1/Psmc3/Psme2/Psmb2/Psmd8/Psma7/H2ax/Psma2/H2-M3/Psmb3/H2-T23/Psmb8/Psmb9/H2az1/Psme1/Psmb10/Uba7,WT_heat,Down
GOBP_T_CELL_APOPTOTIC_PROCESS,T Cell Apoptotic Process,GO_BP,1.62754051,0.0145018258,0.0583144813,25,Lgals3/Perp/Fasl/Adam8/Cd274/Hif1a/Bcl10/Ccl5/Il7r,WT_heat,Up
GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION,Protein Targeting to Mitochondrion,GO_BP,1.5947035,0.014483944,0.0583144813,34,Bag3/Lman1/Csnk2a2/Timm17a/Tspo/Tomm70a/Htra2/Pmpca/Ube2d3/Pin1/Timm9/Hax1/Ube2l3/Timm10/Timm8b/Mfn2/Rac2/Rnf31,WT_heat,Up
GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS,Positive Regulation of Neurogenesis,GO_BP,1.48293797,0.0145236988,0.0583144813,76,Crabp2/Lta/Plxnb2/Pak1/Vegfa/Egr2/Hif1a/Tspo/Srf/Map6/Golga4/Hdac1/Nrp1/Pafah1b1/Tiam1/Ntrk3/Hdac2/Ifng/Tgm2/Tnfrsf1b/Tgfb1/Tnf/Lif/Prkch/Map1b/Bmp2/Slc30a1/Id2/E2f1/Nap1l1/Cx3cl1/Notch1/Prmt5/Fzd4,WT_heat,Up
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS,Positive Regulation of Hemopoiesis,GO_BP,1.45182493,0.0146375613,0.0586730434,95,Lgals3/Axl/Tnfsf11/Cd80/Il2/Adam8/Il23a/Xbp1/Foxo3/Il12rb1/Zfp36l1/Egr3/Cd83/Tnfsf9/Nedd9/Notch2/Hax1/Rara/Ifng/Cd74/Il4/Actb/Il7r/Lgals1/Tgfb1/Tnf/Lif/Socs5/Zbtb16/Zmiz1/Anxa1/Il10/Rb1/Cd86/Id2/Il13ra1,WT_heat,Up
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT,Cell Surface Receptor Signaling Pathway via JAK STAT,GO_BP,-1.47444451,0.0146724725,0.0587144672,82,Pias1/Nmi/Il2ra/Mst1/Parp14/Stat1/Jak1/Kit/Stat2/Ifnar1/Ephb2/Ptprc/Parp9/Il6st/Stat3/Socs2/Cd40,WT_heat,Down
GOMF_CHEMOKINE_RECEPTOR_BINDING,Chemokine Receptor Binding,GO_MF,1.67756643,0.010393544,0.0591199087,23,C3/Ccl22/Ccl4/Ccl20/Ccl17/Cxcl2/Ccl5/Cxcl16,WT_heat,Up
GOMF_GROWTH_FACTOR_BINDING,Growth Factor Binding,GO_MF,1.53711278,0.0104149062,0.0591199087,67,Itgav/Epha2/Rhbdf2/Furin/Egfr/Acvrl1/Pdgfb/Igfbp7/Cd36/Il1r2/Thbs1/Pdgfa/Ccn1/Nrp2/Nrp1/Hyal2/Ntrk3/Hax1/Dusp1/Gpc1/Fgfr3/Acvr1,WT_heat,Up
KEGG_DILATED_CARDIOMYOPATHY,Dilated Cardiomyopathy,KEGG,1.65840582,0.00704063991,0.0593879993,40,Itga5/Itga3/Itgav/Actg1/Itgb5/Tpm4/Itgb1/Atp2a2/Itga10/Lmna/Actb/Tgfb1/Tnf/Itga4,WT_heat,Up
KEGG_LEISHMANIA_INFECTION,Leishmania Infection,KEGG,1.62989814,0.0072534961,0.0593879993,47,C3/Jak2/Nfkb1/Mapk11/Il1a/Itgb1/Itgb2/Ptgs2/Mapk12/Nos2/Nfkbib/Ifng/Il4/Ifngr2/Tgfb1/Tnf/Myd88/Itga4/Tlr2/Mapk13/Il10,WT_heat,Up
GOBP_AORTA_DEVELOPMENT,Aorta Development,GO_BP,1.61838961,0.0149951965,0.0599055594,27,Rbpj/Acvrl1/Myh10/Egr2/Bmpr1a/Srf/Lrp1/Efemp2/Jag1/Ap2b1,WT_heat,Up
WP_16P112_DISTAL_DELETION_SYNDROME,16p112 Distal Deletion Syndrome,WikiPathways,1.72417546,0.00809657914,0.0603115009,17,C3/Jak2/Traf1/Cd82/Il4/Vav2/Ifitm1/Traf2/Rab5a,WT_heat,Up
WP_22Q112_DISTAL_CNV,22q112 Distal Cnv,WikiPathways,1.59954913,0.00809938622,0.0603115009,51,Bcr/Pak1/Xbp1/Hyou1/Camk4/Hsp90b1/Chek1/Hspa5/Snrpd1/Rps12/Mdm2,WT_heat,Up
HALLMARK_ESTROGEN_RESPONSE_EARLY,Estrogen Response Early,Hallmark,1.30851205,0.0313694821,0.0603259271,167,Kcnk5/Jak2/Slc39a6/Sfn/Ar/Cd44/Ret/Nrip1/Papss2/Xbp1/Syt12/Rbbp8/Arl3/Bhlhe40/Fkbp4/Egr3/Pex11a/Muc1/Klf4/Slc2a1/Lad1/Areg/Dynlt3/Tiam1/Rab31/Anxa9/Olfm1/Rara/Blvrb/Fhl2/Tgm2/Slc16a1/Rrp12/Slc37a1/Snx24/Slc19a2/Stc2/Flnb/Sema3b/Farp1/Rhod/Ppif/Cish/Sec14l2/Cldn7/Chpt1/Dhrs3,WT_heat,Up
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT,Cardiac Ventricle Development,GO_BP,1.55616954,0.0151371807,0.0603718275,44,Gja5/Rbpj/Bmpr1a/Hif1a/Nsd2/Ccn1/Jag1/Mdm2/Pkp2/Acvr1/Tgfb1/Ap2b1,WT_heat,Up
HALLMARK_KRAS_SIGNALING_UP,Kras Signaling Up,Hallmark,1.31109565,0.0326094046,0.0603877862,160,Plek2/Pdcd1lg2/Spp1/Aldh1a2/Gfpt2/Inhba/Adam8/Ccl20/Etv4/Galnt3/Plaur/Kcnn4/Ano1/Hbegf/Irf8/Etv5/Adam17/Csf2/Ccnd2/Yrdc/Rgs16/Itgb2/Ptgs2/Klf4/Traf1/Nrp1/Mpzl2/Kif5c/Gucy1a1/Tnfrsf1b/Plau/Il7r/Gadd45g/Prelid3b/Lif/Sema3b/Akt2/Abcb1a,WT_heat,Up
GOBP_CELL_MATURATION,Cell Maturation,GO_BP,1.51214475,0.0152072962,0.0604725848,60,C3/Axl/Ret/Nr4a2/Rxra/Galnt3/Xbp1/Vegfa/Foxo3/Hif1a/Trip13/Gpat4/Aurka/Sirt2/Tgfb1/Pparg/Rb1/Tcp11/Id2/Cx3cl1/Rac2/Prkaca,WT_heat,Up
GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,Positive Regulation of Phosphorus Metabolic Process,GO_BP,1.3945194,0.0152155718,0.0604725848,138,C3/Lta/Lcp2/Jak2/Cdkn1a/Cd80/Map2k3/Egfr/Arhgef2/Xbp1/Pik3r5/Plaur/Vegfa/Traf4/Map3k11/Pdgfb/Hif1a/Thbs1/Areg/Nedd9/Nrp1/Pin1/Ifng/Sdcbp/Prkcd/Bcl10/Tnfrsf1b/Il4/Pim1/Fgfr3/Tnf/Lif/Ltbr/Ect2/Il13/Il11/Pik3ca/Tpx2/Prkaa2/Bmp2/Slc4a4,WT_heat,Up
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,Regulation of Mitotic Cell Cycle Phase Transition,GO_BP,1.38540807,0.0152383826,0.0604725848,146,Cdkn1a/Inhba/Egfr/Ier3/Rad17/Rbbp8/Adam17/Kntc1/Map3k20/Ccnd2/Zfp36l1/Muc1/Gpr132/Klf4/Trip13/Chek1/Plk3/Psme3/Dynlt3/Cenpf/Ube2c/Anln/Mdm2/Dusp1/Aurka/Cdk1/Cul4a/Actb/Acvr1/Sirt2/Tgfb1/Bub1/Espl1/Anxa1/Cdc25a/Sass6/Cdk7/Rb1/Rps27l/Id2/Mad2l1/Ccnd3/E2f1/Cdc6/Tfdp1/Cdc14b/Ezh2/Cdca8/Zw10/Brca1/Foxo4/Apc/Prmt2/Hus1/Topbp1/Dbf4/Cdc25b,WT_heat,Up
HALLMARK_PI3K_AKT_MTOR_SIGNALING,PI3K AKT mTOR Signaling,Hallmark,1.36259942,0.0350925847,0.060504456400000003,98,Sfn/Fasl/Cdkn1a/Rps6ka1/Map2k3/Egfr/Dusp3/Camk4/Eif4e/Hsp90b1/Slc2a1/Sla/Ube2d3/Tiam1/Pin1/Grk2/Pikfyve/Nfkbib/Pla2g12a/Cltc/Cdk1/Il4/Pak4/Hras/Myd88/Ube2n/Arf1/Map2k6,WT_heat,Up
HALLMARK_OXIDATIVE_PHOSPHORYLATION,Oxidative Phosphorylation,Hallmark,-1.28791009,0.0339732488,0.060504456400000003,196,Surf1/Oxa1l/Echs1/Ldhb/Atp6v1h/Ndufb7/Vdac2/Atp5j2/Hadha/Mrps11/Cyc1/Mdh2/Bax/Uqcrc1/Aifm1/Ndufa8/Cox7b/Cox7c/Idh2/Immt/Sdha/Ndufs2/Pdhb/Slc25a3/Abcb7/Ndufa4/Cox4i1/Mpc1/Atp5c1/Pdp1/Ndufv2/Ndufa9/Atp5l/Aldh6a1/Acadm/Mdh1/Atp5g3/Atp5a1/Hadhb/Oat/Idh3g/Acaa2/Tcirg1/Slc25a5/Pdha1/Idh1/Ndufs3/Bckdha/Ndufv1/Ndufb2/Atp6v1d/Casp7/Acat1/Slc25a4/Atp1b1,WT_heat,Down
GOCC_ORGANELLE_ENVELOPE,Organelle Envelope,GO_CC,1.28533925,0.00975984457,0.0607062332,409,Lgals3/Bcl2l1/Anxa4/Gch1/Pak1/Gpd2/Egfr/Nr4a1/Aaas/Hk2/Xpot/Ifi27/Clu/Slc29a3/Cd38/Aen/Foxo3/Tyro3/Nup98/Ipo7/Ccnd2/Sord/Ptgs2/Nup50/Plec/Ghitm/Timm17a/Chchd10/Tspo/Bcl2l2/Agpat4/Tor1b/Pom121/Dmpk/Hccs/Vapa/Acsl4/Smad3/Hspd1/Tomm70a/Htra2/Pmpca/Dnajc15/Cpox/Slc25a23/Nrp1/Hmga1/Pafah1b1/Retsat/Grk5/Wasf1/Grk2/Mgst3/Mrps22/Cenpf/Tmem97/Timm9/Hax1/Bik/Fam162a/Crat/Fbxw11/Ndufaf4/Tra2b/Znfx1/Maoa/Hspa9/Ccdc58/Lmna/Sdcbp/Acadvl/Mvp/Rrp12/Dusp2/Cox6a1/Sqor/Prelid3b/Gabbr1/Ywhae/Xpo1/Rhod/Ppif/Ogdh/Coq5/Mrps30/Cox7a1/Slc25a19/Cacybp/Pnpt1/Clpb/Cpt1a/Vdac1/Uqcrfs1/Miga2/Ptger3/Timm50/Timm10/Pgs1/P2rx6/Slc30a1/Tmx1/Mad2l1/Ak2/Rhot1/Slc25a1/Timm8b/Nup153/Cse1l/Mfn2/Ndufs6/Mrps31/Ptcd3/Lmnb1/Uqcrh/Noc4l/Rac2/Mrpl15/Banf1/Rae1/Dnajc1/Mx2/Mrps12/Nnt,WT_heat,Up
GOMF_ISOMERASE_ACTIVITY,Isomerase Activity,GO_MF,1.41798362,0.0108683909,0.060799984,144,Galm/Myo1c/Top1/Ddx18/Pdia6/Myh10/Rpe/Gale/Fkbp4/Ptges3/Kif13b/G3bp1/Myl6b/Ddt/Cyp2s1/Kif5b/Hspd1/Ruvbl2/Pin1/Kif5c/Znfx1/Ifih1/Pus1/Dhx58/Kif3b/Appbp2/Myo9b/Ppif/Hells/Rad51/Mcm3/Helz2/Ech1/Dhx15/Tmx1/Rad54l/Ddx10/Mcm4/Mif/Pgam1/Polq/Upf1/Mtrex/Dscc1/Ddx21,WT_heat,Up
HALLMARK_FATTY_ACID_METABOLISM,Fatty Acid Metabolism,Hallmark,-1.32277066,0.0366188758,0.0610314597,133,Acox1/Auh/Grhpr/Cpt2/Sdha/Mlycd/Ugdh/Pdhb/Ehhadh/Hibch/Acsl5/Hsdl2/Hadh/Fasn/Adh1/Acadm/Mdh1/Hmgcs1/Hadhb/Dhcr24/Apex1/Suclg2/Adipor2/Aldh3a2/Acot2/H2az1/Idh3g/Eci2/Acaa2/Psme1/Glul/Pdha1/Idh1/Elovl5/Acss1/Nsdhl/Eno3/Pts/Cd1d1/Slc22a5,WT_heat,Down
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS,Adaptive Immune Response Based On Somatic Recombination of Immune Receptors B...,GO_BP,1.36880463,0.0155301639,0.0615282946,166,C3/Lta/Ywhag/Cd80/Slamf1/Il9/Il2/Rora/Cd70/Il23a/Stx7/Nfkb2/Clu/Cd40lg/Exo1/Adam17/Cd274/Tfrc/Il12rb1/Nsd2/Pvr/Ctsc/Pdcd1/Ebi3/Hspd1/Jag1/Klrd1/Batf/Il1rl1/Cd74/Prkcd/Bcl10/Tnfrsf1b/Il4/Il7r/Lgals1/Tgfb1/Hras/Tnf/Il18r1/Irf4/Myd88/C1s1/Junb/Il18rap/Socs5/Zbtb16,WT_heat,Up
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA,Hepatitis C and Hepatocellular Carcinoma,WikiPathways,1.62667001,0.00845034894,0.0618209739,40,Bcl2l1/Fasl/Cd44/Cdkn1a/Nfkb1/Cttn/Vegfa/Ptgs2/Hif1a/Smad3/Nos2/Sos1,WT_heat,Up
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY,Establishment or Maintenance of Bipolar Cell Polarity,GO_BP,1.63582767,0.0157066972,0.0621246683,19,Ophn1/Dlg4/Wdr1/Crb3/Fscn1/Arf4/Lhx2/Ezr,WT_heat,Up
KEGG_PROPANOATE_METABOLISM,Propanoate Metabolism,KEGG,-1.69366899,0.00812519392,0.0626117884,23,Echs1/Ldhb/Hadha/Mlycd/Ehhadh/Hibch/Aldh6a1/Acadm/Suclg2/Aldh3a2/Acss1/Acat1,WT_heat,Down
GOBP_THYMIC_T_CELL_SELECTION,Thymic T Cell Selection,GO_BP,-1.61781398,0.0159074337,0.0627109886,23,Cd3e/Psma4/Psmb2/Psma7/Zap70/Cd3g/Psma2/Gata3/Psmb3/Psmb9/Dock2/Ptprc/Psmb10,WT_heat,Down
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,Negative Regulation of Protein Localization,GO_BP,1.47998415,0.0158934255,0.0627109886,73,Bcl2l1/Jak2/Sfn/Rhbdf2/Dab2/Cd36/Aldh7a1/Arf6/Lats1/Nf1/Pim3/Jagn1/Cltc/Ctnna1/Tgfb1/Ywhae/Tmed2,WT_heat,Up
GOCC_LYSOSOMAL_LUMEN,Lysosomal Lumen,GO_CC,1.62485527,0.0103032456,0.0628295959,37,Sdc1/Fasl/Ppt1/Ctsb/Sdc4/Gm2a/Hsp90aa1/Sdc2/Cd74/Gpc1,WT_heat,Up
AUTS2_TARGET_GENES,Auts2 Target Genes,TF_Targets,1.3987274,0.0112612126,0.0629197909,161,Itgav/Bcr/Cdkn1a/S100a10/Dlg4/Atp2b1/Fgd6/Traf4/Gfi1/Cap1/Dnaja1/Foxo3/Nop2/Cdk6/Eif4e/Lrrc8c/Kifap3/Etf1/Nrp2/Nrp1/Psph/Imp4/Srsf3/Hspa9/Jagn1/Mdm2/Ccng1/Pfkp/Iars/Ap1g1/Acadvl/Ctnna1/Atxn2/Hmmr/Ywhae/Tmed2/Dusp6/Pfkfb3/Insm1/Zmiz1/Poll/Gnl3/Rad1/Ddit4/Dars/Mxi1/Slc6a8/Id2/Exosc1/Ppm1d,WT_heat,Up
GOBP_LEUKOCYTE_PROLIFERATION,Leukocyte Proliferation,GO_BP,1.3649275300000001,0.0160243934,0.0630679998,171,Lgals3/Pdcd1lg2/Cebpb/Fosl2/Jak2/Tnfsf11/Cdkn1a/Cd80/Slamf1/Il9/Il2/Cd70/Il23a/Tnfrsf4/Il1a/Ctps/Bst2/Slc7a1/Clu/Cd38/Cd40lg/Csf2/Cd274/Tfrc/Il12rb1/Gpr183/Sdc4/Tnfsf9/Ebi3,WT_heat,Up
GOBP_AORTA_MORPHOGENESIS,Aorta Morphogenesis,GO_BP,1.64253096,0.0161223475,0.0632451365,16,Rbpj/Acvrl1/Bmpr1a/Srf/Lrp1/Efemp2/Jag1,WT_heat,Up
GOBP_STRESS_FIBER_ASSEMBLY,Stress Fiber Assembly,GO_BP,1.52974662,0.0161161874,0.0632451365,51,Actg1/Pak1/Itgb5/S100a10/Zyx/Itgb1/Sdc4/Srf/Alms1/Smad3/Synpo/Nrp1/Nf2/Eln/Rock1,WT_heat,Up
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS,Response to Temperature Stimulus,GO_BP,1.50449066,0.0162113542,0.0634900414,60,Top1/Scn9a/Bag3/Hspa1a/Il1a/Ano1/Dnaja1/Nfe2l1/Thbs1/Hspd1/Hsp90aa1/Htra2/Hspb1/Mapkapk2/Nf1/Hdac2/Eif2s1/Acadvl/Ywhae/Dnajb1/Clpb,WT_heat,Up
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY,Canonical Wnt Signaling Pathway,GO_BP,1.44877693,0.0162501591,0.0635378561,89,Sdc1/Rbpj/Nfkb1/Nr4a2/Egfr/Dab2/Cdon/Foxo3/G3bp1/Sulf2/Lats1/Egr1/Klf4/Tcf7/Smad3/Hdac1/Ruvbl2/Csnk1e/Pin1/Ext1/Rps12,WT_heat,Up
GOBP_PROTEIN_TARGETING_TO_MEMBRANE,Protein Targeting to Membrane,GO_BP,1.58710642,0.0163320003,0.0636537303,32,Myo1c/Pak1/Srprb/Stom/Itgb2/Hspa5/Pikfyve/Sdcbp/Hras/Akt2/Sec61a1/Srpr/Itgb1bp1,WT_heat,Up
GOBP_WNT_SIGNALING_PATHWAY,Wnt Signaling Pathway,GO_BP,1.39935976,0.0163330836,0.0636537303,130,Sdc1/Itga3/Rbpj/Nfkb1/Nr4a2/Egfr/Dab2/Cdon/Foxo3/Csnk2a2/Hsp90b1/G3bp1/Sulf2/Lrp1/Lats1/Egr1/Klf4/Tcf7/Smad3/Hdac1/Grk5/Tiam1/Ruvbl2/Csnk1e/Pin1/Fbxw11/Ext1/Rps12,WT_heat,Up
GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY,Endopeptidase Regulator Activity,GO_MF,1.55698873,0.0115813944,0.0638631176,54,Timp1/Serpinb6a/C3/Furin/Serpine1/Bst2/Serpinc1/Pttg1/Thbs1/Anxa2/Hspd1/Psme3/Spint2/Serpinb2/Pebp1,WT_heat,Up
GOMF_LIPID_BINDING,Lipid Binding,GO_MF,1.35241411,0.0117518805,0.0638905054,223,Plek2/Crabp2/Ophn1/Axl/Anxa4/Aldh1a2/Ar/Sphk1/Il2/S100a10/Rora/F3/Nr4a1/Rxra/Ppt1/Syt12/Anxa5/Cd36/Gpr183/Thy1/Gsn/Rasa2/Trip10/Nfe2l1/Thbs1/Tspo/Mbp/Anxa2/Hspd1/Gabarapl1/Grk5/Phlda3/Tiam1/Jag1/Tmem97/Anxa9/Ppard/Nf1/Rara/Mvb12a/Sdcbp/Cln8/Alox15/Acadvl/Pebp1/Snx24/Ptch1/Plcb2/Fermt2/Map1b/Atp1a1/Hdlbp/Grb7/Sec14l2/Fabp5/Ly96/Anxa1/Chpt1/Tlr2/Pparg/Vdac1,WT_heat,Up
HMG20B_TARGET_GENES,Hmg20b Target Genes,TF_Targets,1.27156919,0.0116648511,0.0641566812,425,Sdc1/Serpinb6a/C3/Fah/Anxa4/Fosl2/Mpp1/Pcx/Itgb5/Rbpj/Sphk1/Net1/M6pr/Nrip1/Mapk11/Arhgef2/Ier3/Ccl20/Etv4/Ncoa7/Srsf7/Spred2/Nfat5/Odc1/Cd274/Cdr2/Ipo7/Tfrc/Nlgn2/Bhlhe40/Plec/Maml2/Rcan1/Sulf2/Ctsc/Pom121/Ppp2r5b/Anxa2/Cth/Pcsk1/Kmt5a/Bcar1/Nrp1/Psme3/Hmga1/Pafah1b1/Gcnt2/Edf1/Hsd17b11/Ube2d3/Dram1/Cdc27/Rab31/Ago2/Cenpf/Psph/Sos1/Hdac2/Jagn1/Slc35d1/Ccdc58/Mdm2/Slc16a3/Atf3/Dclre1b/Pim1/Dhrs7b/Cul4a/Isg20/Aldoa/Eif1/Acvr1/Pebp1/Sqor/Snx24/Ezr/Ube2l3/Sema3b/Lonp2/Ndrg2/Rras/Map2k6/Coq5/Kdm3a/Rad51/Gsr/Slc25a19/Grb7/Cish/Copb1/Pnpt1/Dusp6/Zmiz1/Dhrs3/Fbxo34/Gspt1/Sowahc/Ech1/P2rx6/Clns1a/Idh3a/Sorbs3/Mxi1/Itgal/Id2/Slc35a3/Ak2/Rhot1/Ccnd3/Nectin3/Ercc1/Tubgcp3/Stat4/Mrps31/Ptcd3/Lmnb1/Rasal2/Rab27a/Noc4l/Rap1gap/Banf1/Trim25/Tle3/Tfdp1/Cdc14b/Spcs1/Wnk4/Rnf19b/Nck1/Rcl1/Lonp1/Polr2c/Slc2a3/Trib3/Arhgef12/Tff1,WT_heat,Up
GOBP_CELLULAR_RESPONSE_TO_STARVATION,Cellular Response to Starvation,GO_BP,1.46992111,0.0164890918,0.064157069,75,Upp1/Ywhag/Pak1/Cdkn1a/Rrp8/Xbp1/Foxo3/Plin2/Asns/Slc2a1/Dnajc15/Gabarapl1/Hspa5/Sp1/Eif2s1/Atf3/Rragd/Pak4/Prkch,WT_heat,Up
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_NUCLEIC_ACID,Catalytic Activity Acting On A Nucleic Acid,GO_MF,1.38463831,0.0119754019,0.0642014601,176,Top1/Ddx18/Rad17/Pold3/Rbbp8/Noct/Aen/Exo1/Nop2/Polh/Pole4/Jmjd6/Plscr1/Ptges3/G3bp1/Polr1d/Etf1/Khnyn/Hmga1/Ruvbl2/Ago2/Tars/Polb/Znfx1/Ifih1/Pus1/Dhx58/Polr2h/Dclre1b/Lig1/Iars/Isg20/Enpp1/Myd88/Exosc10/Hells/Eprs/Rad51/Pnpt1/Map1s/Nt5c3/Poll/Pds5b/Mcm3/Helz2/Cdk7/Dhx15/Dars/Rad54l/Exosc1/Ercc1/Ddx10/Polr2f/Pold1/Mettl3/Pold4/Mcm4/Polq/Lig3/Upf1/Isg20l2/Mtrex/Mgmt/Rcl1/Dscc1/Adad1/Ddx21/Polr2c,WT_heat,Up
GOBP_IMPORT_INTO_NUCLEUS,Import Into Nucleus,GO_BP,1.49144517,0.0165546873,0.0643075578,67,Jak2/Cdkn1a/Bag3/Nr4a1/Xbp1/Nup98/Cd36/Ipo7/Nup50/Pom121/Smad3/Hsp90aa1/Hyal2/Nf1/E2f3/Lmna/Prkcd/Cdk1/Ipo4/Tgfb1/Ywhae/Ect2,WT_heat,Up
GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,Monoatomic Ion Transmembrane Transport,GO_BP,-1.30637138,0.0166094138,0.0644154053,271,Ndufs2/Slc25a3/Slc46a3/Atp6v0a1/Slc23a1/Abcb7/Atp6v0d1/Ndufa4/Pkd1/Lyn/Pik3cg/App/Cox4i1/Slc5a6/Atp5c1/Ptpn6/Ap3b1/Ndufv2/Ndufa9/Xcl1/Atp5l/Slc26a2/Abl1/Atp5g3/Atp5a1/Slc34a3/Cybb/Gsto1/Psen2/Tmbim6/Kcnh2/Fgf13/Ctns/Ctss/Tcirg1/Slc25a28/Slc25a5/Ndufs3/Itgb3/Slc6a6/Ndufv1/Ddit3/Capn3/G6pdx/Ndufb2/Kcnip2/Kcnip3/Atp6v1d/Ptprc/Bin1/Slc25a4/Coro1a/Plcg1/Abcc8/Abcc5/Itpr2/Slc20a1/Atp1b1,WT_heat,Down
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION,Regulation of Leukocyte Proliferation,GO_BP,1.39790261,0.0167183988,0.0647329898,130,Lgals3/Pdcd1lg2/Cebpb/Jak2/Cdkn1a/Cd80/Slamf1/Il2/Cd70/Il23a/Tnfrsf4/Il1a/Bst2/Slc7a1/Cd38/Cd40lg/Csf2/Cd274/Tfrc/Il12rb1/Gpr183/Sdc4/Tnfsf9/Ebi3,WT_heat,Up
GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT,Regulation of Organic Acid Transport,GO_BP,1.58354082,0.0168345233,0.065077146,32,Tnfsf11/Itgb1/Avpr1a/Thbs1/Acsl4/Rab3gap1/Tnf/Gabbr1/Akt2/Eprs/Irs2/Stxbp1,WT_heat,Up
GOBP_REGULATION_OF_CELL_FATE_COMMITMENT,Regulation of Cell Fate Commitment,GO_BP,1.64537024,0.0168881907,0.0651791398,15,Il23a/Bmpr1a/Il12rb1/Hdac1/Hdac2/Lgals1,WT_heat,Up
