pathway_id,pathway_name,database,contrast,nes,pvalue,padj,set_size,core_enrichment,direction
TF_Elk4,Elk4,CollecTRI,Geno_at_39,-0.10564992354585896,0.9158611900321856,0.9858270324541356,6,Egr1/Insig2/Fos/Mcl1/Nr2c2/Cct8,Down
TF_Elk4,Elk4,CollecTRI,Geno_main,-0.06714564904974178,0.9464664353820361,0.9853059879443522,6,Egr1/Insig2/Fos/Mcl1/Nr2c2/Cct8,Down
TF_Elk4,Elk4,CollecTRI,Interaction,-0.09546283481148982,0.923948181033985,0.9935613412509966,6,Egr1/Insig2/Fos/Mcl1/Nr2c2/Cct8,Down
TF_Elk4,Elk4,CollecTRI,KO_heat,1.2288153635767887,0.2191557353728867,0.4636799803066221,6,Egr1/Insig2/Fos/Mcl1/Nr2c2/Cct8,Up
TF_Elk4,Elk4,CollecTRI,Temp_main,1.247408939404462,0.21226243617620216,0.4455748227503798,6,Egr1/Insig2/Fos/Mcl1/Nr2c2/Cct8,Up
TF_Elk4,Elk4,CollecTRI,WT_heat,1.2327711421553647,0.21767588887312542,0.44777134244551403,6,Egr1/Insig2/Fos/Mcl1/Nr2c2/Cct8,Up
TF_En1,En1,CollecTRI,Geno_at_37,0.4575644205478162,0.6472704621063057,0.9730277056151729,7,Tubb3/Gli3/Utrn/Slc18a2/Ctnnb1/Ttn/Dst,Up
TF_En1,En1,CollecTRI,Geno_at_39,-0.6176773119159037,0.5367952185803558,0.9667702011976734,7,Tubb3/Gli3/Utrn/Slc18a2/Ctnnb1/Ttn/Dst,Down
TF_En1,En1,CollecTRI,Geno_main,-0.1510790829496182,0.8799148811832678,0.9714496507023326,7,Tubb3/Gli3/Utrn/Slc18a2/Ctnnb1/Ttn/Dst,Down
TF_En1,En1,CollecTRI,Interaction,-0.8500402241396547,0.3953130657932685,0.912978395970896,7,Tubb3/Gli3/Utrn/Slc18a2/Ctnnb1/Ttn/Dst,Down
TF_En1,En1,CollecTRI,KO_heat,1.3199021283742813,0.18688305175544961,0.4253196969137804,7,Tubb3/Gli3/Utrn/Slc18a2/Ctnnb1/Ttn/Dst,Up
TF_En1,En1,CollecTRI,Temp_main,1.2160447718011866,0.22398245502743516,0.4551175735127017,7,Tubb3/Gli3/Utrn/Slc18a2/Ctnnb1/Ttn/Dst,Up
TF_En1,En1,CollecTRI,WT_heat,1.0762593060295484,0.2818244981866172,0.5179902787899276,7,Tubb3/Gli3/Utrn/Slc18a2/Ctnnb1/Ttn/Dst,Up
TF_Eno1,Eno1,CollecTRI,Geno_at_37,0.2950307531108371,0.7679734998267815,0.9862293469784355,14,Myc/Il6/Bcl2l1/Casp3/Hspa4/Jun/Lct/Pgk1/Ccnd1/Map2k5/Ptgs2/Erbb2/Eno2/Mycn,Up
TF_Eno1,Eno1,CollecTRI,Geno_at_39,-0.01275745449780067,0.9898214294590431,0.9961729275131265,14,Myc/Il6/Bcl2l1/Casp3/Hspa4/Jun/Lct/Pgk1/Ccnd1/Map2k5/Ptgs2/Erbb2/Eno2/Mycn,Down
TF_Eno1,Eno1,CollecTRI,Geno_main,0.16917081697538933,0.8656640225382665,0.9714496507023326,14,Myc/Il6/Bcl2l1/Casp3/Hspa4/Jun/Lct/Pgk1/Ccnd1/Map2k5/Ptgs2/Erbb2/Eno2/Mycn,Up
TF_Eno1,Eno1,CollecTRI,Interaction,-0.22582842159430105,0.8213372162368411,0.9741296628147563,14,Myc/Il6/Bcl2l1/Casp3/Hspa4/Jun/Lct/Pgk1/Ccnd1/Map2k5/Ptgs2/Erbb2/Eno2/Mycn,Down
TF_Eno1,Eno1,CollecTRI,KO_heat,1.2313106767656814,0.21822140627949907,0.46319253332874316,14,Myc/Il6/Bcl2l1/Casp3/Hspa4/Jun/Lct/Pgk1/Ccnd1/Map2k5/Ptgs2/Erbb2/Eno2/Mycn,Up
TF_Eno1,Eno1,CollecTRI,Temp_main,1.2283778186999994,0.21931986245565907,0.45097646717444895,14,Myc/Il6/Bcl2l1/Casp3/Hspa4/Jun/Lct/Pgk1/Ccnd1/Map2k5/Ptgs2/Erbb2/Eno2/Mycn,Up
TF_Eno1,Eno1,CollecTRI,WT_heat,1.1921051020905056,0.23323441323110553,0.4644403210792479,14,Myc/Il6/Bcl2l1/Casp3/Hspa4/Jun/Lct/Pgk1/Ccnd1/Map2k5/Ptgs2/Erbb2/Eno2/Mycn,Up
TF_Eomes,Eomes,CollecTRI,Geno_at_37,-1.7245887680505394,0.08461731324958294,0.9618421801825727,19,Ctnnd1/Il21/Thy1/Ifng/Cd8a/Prf1/Alkbh1/Cyfip1/Nes/Il2rb/Il17a/Il5/Inhba/Kdm6b/Kat5/Ccl3/Il2/Notch1/Ebf1,Down
TF_Eomes,Eomes,CollecTRI,Geno_at_39,1.2257119848311968,0.220321748176036,0.84515131735354,19,Ctnnd1/Il21/Thy1/Ifng/Cd8a/Prf1/Alkbh1/Cyfip1/Nes/Il2rb/Il17a/Il5/Inhba/Kdm6b/Kat5/Ccl3/Il2/Notch1/Ebf1,Up
TF_Eomes,Eomes,CollecTRI,Geno_main,-0.19280844485045046,0.847110979420355,0.9714496507023326,19,Ctnnd1/Il21/Thy1/Ifng/Cd8a/Prf1/Alkbh1/Cyfip1/Nes/Il2rb/Il17a/Il5/Inhba/Kdm6b/Kat5/Ccl3/Il2/Notch1/Ebf1,Down
TF_Eomes,Eomes,CollecTRI,Interaction,2.2825049447721657,0.022470166332997435,0.5148929926644479,19,Ctnnd1/Il21/Thy1/Ifng/Cd8a/Prf1/Alkbh1/Cyfip1/Nes/Il2rb/Il17a/Il5/Inhba/Kdm6b/Kat5/Ccl3/Il2/Notch1/Ebf1,Up
TF_Eomes,Eomes,CollecTRI,KO_heat,2.21472457453134,0.026790387452781936,0.1259148210280751,19,Ctnnd1/Il21/Thy1/Ifng/Cd8a/Prf1/Alkbh1/Cyfip1/Nes/Il2rb/Il17a/Il5/Inhba/Kdm6b/Kat5/Ccl3/Il2/Notch1/Ebf1,Up
TF_Eomes,Eomes,CollecTRI,Temp_main,2.6549509748193474,0.007938378570913977,0.04748593726964906,19,Ctnnd1/Il21/Thy1/Ifng/Cd8a/Prf1/Alkbh1/Cyfip1/Nes/Il2rb/Il17a/Il5/Inhba/Kdm6b/Kat5/Ccl3/Il2/Notch1/Ebf1,Up
TF_Eomes,Eomes,CollecTRI,WT_heat,3.0361085530662484,0.0023996646895842713,0.021829094137789943,19,Ctnnd1/Il21/Thy1/Ifng/Cd8a/Prf1/Alkbh1/Cyfip1/Nes/Il2rb/Il17a/Il5/Inhba/Kdm6b/Kat5/Ccl3/Il2/Notch1/Ebf1,Up
TF_Ep300,Ep300,CollecTRI,Geno_at_37,-0.45513255895720706,0.6490188970763561,0.9730277056151729,59,Nfkb1/Brca1/Crebbp/Abcb1a/Alox15/Birc5/Car9/Ccnb2/Ccnd1/Ccne1/Cdkn1a/Cdkn2b/Col1a2/Cybb/Cyp1b1/Dnmt1/Eif2ak1/Erbb2/Ezh2/Gfap/Hinfp/Ifng/Il5/Il6/Krt16/Lama3/Mdm2/Mgmt/Mmp9/Myc/Nr1h4/Parp1/Pcna/Ptgs2/Rad51/Rela/Rs1/S100a4/Slc9a2/Tbxas1/Thbd/Trp73/Vcam1/Vegfa/Yy1/Zeb1/Slc2a2/Spp1/Tapbp/Nos1,Down
TF_Ep300,Ep300,CollecTRI,Geno_at_39,-0.2665722611733972,0.7898013086650716,0.9757313304979699,59,Nfkb1/Brca1/Crebbp/Abcb1a/Alox15/Birc5/Car9/Ccnb2/Ccnd1/Ccne1/Cdkn1a/Cdkn2b/Col1a2/Cybb/Cyp1b1/Dnmt1/Eif2ak1/Erbb2/Ezh2/Gfap/Hinfp/Ifng/Il5/Il6/Krt16/Lama3/Mdm2/Mgmt/Mmp9/Myc/Nr1h4/Parp1/Pcna/Ptgs2/Rad51/Rela/Rs1/S100a4/Slc9a2/Tbxas1/Thbd/Trp73/Vcam1/Vegfa/Yy1/Zeb1/Slc2a2/Spp1/Tapbp/Nos1,Down
TF_Ep300,Ep300,CollecTRI,Geno_main,-0.4589218037951821,0.646295389658688,0.9714496507023326,59,Nfkb1/Brca1/Crebbp/Abcb1a/Alox15/Birc5/Car9/Ccnb2/Ccnd1/Ccne1/Cdkn1a/Cdkn2b/Col1a2/Cybb/Cyp1b1/Dnmt1/Eif2ak1/Erbb2/Ezh2/Gfap/Hinfp/Ifng/Il5/Il6/Krt16/Lama3/Mdm2/Mgmt/Mmp9/Myc/Nr1h4/Parp1/Pcna/Ptgs2/Rad51/Rela/Rs1/S100a4/Slc9a2/Tbxas1/Thbd/Trp73/Vcam1/Vegfa/Yy1/Zeb1/Slc2a2/Spp1/Tapbp/Nos1,Down
TF_Ep300,Ep300,CollecTRI,Interaction,0.10908986598100076,0.9131323250818004,0.9935613412509966,59,Nfkb1/Brca1/Crebbp/Abcb1a/Alox15/Birc5/Car9/Ccnb2/Ccnd1/Ccne1/Cdkn1a/Cdkn2b/Col1a2/Cybb/Cyp1b1/Dnmt1/Eif2ak1/Erbb2/Ezh2/Gfap/Hinfp/Ifng/Il5/Il6/Krt16/Lama3/Mdm2/Mgmt/Mmp9/Myc/Nr1h4/Parp1/Pcna/Ptgs2/Rad51/Rela/Rs1/S100a4/Slc9a2/Tbxas1/Thbd/Trp73/Vcam1/Vegfa/Yy1/Zeb1/Slc2a2/Spp1/Tapbp/Nos1,Up
TF_Ep300,Ep300,CollecTRI,KO_heat,4.319780904031737,1.5694924227672617e-5,6.454537588630364e-4,59,Nfkb1/Brca1/Crebbp/Abcb1a/Alox15/Birc5/Car9/Ccnb2/Ccnd1/Ccne1/Cdkn1a/Cdkn2b/Col1a2/Cybb/Cyp1b1/Dnmt1/Eif2ak1/Erbb2/Ezh2/Gfap/Hinfp/Ifng/Il5/Il6/Krt16/Lama3/Mdm2/Mgmt/Mmp9/Myc/Nr1h4/Parp1/Pcna/Ptgs2/Rad51/Rela/Rs1/S100a4/Slc9a2/Tbxas1/Thbd/Trp73/Vcam1/Vegfa/Yy1/Zeb1/Slc2a2/Spp1/Tapbp/Nos1,Up
TF_Ep300,Ep300,CollecTRI,Temp_main,4.4589457085020205,8.281926659805487e-6,3.205592789501182e-4,59,Nfkb1/Brca1/Crebbp/Abcb1a/Alox15/Birc5/Car9/Ccnb2/Ccnd1/Ccne1/Cdkn1a/Cdkn2b/Col1a2/Cybb/Cyp1b1/Dnmt1/Eif2ak1/Erbb2/Ezh2/Gfap/Hinfp/Ifng/Il5/Il6/Krt16/Lama3/Mdm2/Mgmt/Mmp9/Myc/Nr1h4/Parp1/Pcna/Ptgs2/Rad51/Rela/Rs1/S100a4/Slc9a2/Tbxas1/Thbd/Trp73/Vcam1/Vegfa/Yy1/Zeb1/Slc2a2/Spp1/Tapbp/Nos1,Up
TF_Ep300,Ep300,CollecTRI,WT_heat,4.481323950166284,7.4599596217536405e-6,2.8874431947728795e-4,59,Nfkb1/Brca1/Crebbp/Abcb1a/Alox15/Birc5/Car9/Ccnb2/Ccnd1/Ccne1/Cdkn1a/Cdkn2b/Col1a2/Cybb/Cyp1b1/Dnmt1/Eif2ak1/Erbb2/Ezh2/Gfap/Hinfp/Ifng/Il5/Il6/Krt16/Lama3/Mdm2/Mgmt/Mmp9/Myc/Nr1h4/Parp1/Pcna/Ptgs2/Rad51/Rela/Rs1/S100a4/Slc9a2/Tbxas1/Thbd/Trp73/Vcam1/Vegfa/Yy1/Zeb1/Slc2a2/Spp1/Tapbp/Nos1,Up
TF_Epas1,Epas1,CollecTRI,Geno_at_37,0.427140778437022,0.6692814666013327,0.9730277056151729,68,Vegfa/Tfrc/Epas1/Adm/Kdr/Hif1a/Gapdh/Serpine1/Egln3/Flt1/Slc2a4/Sod2/Fgf2/Tert/Cited2/Sphk1/Ctcf/Efna1/Runx2/Vcam1/H2-Eb1/Egf/Ddc/Pten/Hif3a/Il18r1/Eif3e/Pthlh/Nedd8/Ep300/Egln1/Mmp13/Wdr83/Akt1/Pik3r1/Cyp51/Tagln/Flvcr1/Ldha/Car9/Ccr7/Col10a1/Mmp14/Msc/Usf2/Cacna1a/Kdm2b/Kdm3a/Kdm4b/Kdm4c,Up
TF_Epas1,Epas1,CollecTRI,Geno_at_39,-0.6565220125490627,0.5114959864762125,0.9611426354699365,68,Vegfa/Tfrc/Epas1/Adm/Kdr/Hif1a/Gapdh/Serpine1/Egln3/Flt1/Slc2a4/Sod2/Fgf2/Tert/Cited2/Sphk1/Ctcf/Efna1/Runx2/Vcam1/H2-Eb1/Egf/Ddc/Pten/Hif3a/Il18r1/Eif3e/Pthlh/Nedd8/Ep300/Egln1/Mmp13/Wdr83/Akt1/Pik3r1/Cyp51/Tagln/Flvcr1/Ldha/Car9/Ccr7/Col10a1/Mmp14/Msc/Usf2/Cacna1a/Kdm2b/Kdm3a/Kdm4b/Kdm4c,Down
TF_Epas1,Epas1,CollecTRI,Geno_main,-0.19629437607357952,0.8443817901263372,0.9714496507023326,68,Vegfa/Tfrc/Epas1/Adm/Kdr/Hif1a/Gapdh/Serpine1/Egln3/Flt1/Slc2a4/Sod2/Fgf2/Tert/Cited2/Sphk1/Ctcf/Efna1/Runx2/Vcam1/H2-Eb1/Egf/Ddc/Pten/Hif3a/Il18r1/Eif3e/Pthlh/Nedd8/Ep300/Egln1/Mmp13/Wdr83/Akt1/Pik3r1/Cyp51/Tagln/Flvcr1/Ldha/Car9/Ccr7/Col10a1/Mmp14/Msc/Usf2/Cacna1a/Kdm2b/Kdm3a/Kdm4b/Kdm4c,Down
TF_Epas1,Epas1,CollecTRI,Interaction,-0.8603235985425335,0.389621169982695,0.912978395970896,68,Vegfa/Tfrc/Epas1/Adm/Kdr/Hif1a/Gapdh/Serpine1/Egln3/Flt1/Slc2a4/Sod2/Fgf2/Tert/Cited2/Sphk1/Ctcf/Efna1/Runx2/Vcam1/H2-Eb1/Egf/Ddc/Pten/Hif3a/Il18r1/Eif3e/Pthlh/Nedd8/Ep300/Egln1/Mmp13/Wdr83/Akt1/Pik3r1/Cyp51/Tagln/Flvcr1/Ldha/Car9/Ccr7/Col10a1/Mmp14/Msc/Usf2/Cacna1a/Kdm2b/Kdm3a/Kdm4b/Kdm4c,Down
TF_Epas1,Epas1,CollecTRI,KO_heat,4.191162263386889,2.7874048797122966e-5,0.0010189513393614952,68,Vegfa/Tfrc/Epas1/Adm/Kdr/Hif1a/Gapdh/Serpine1/Egln3/Flt1/Slc2a4/Sod2/Fgf2/Tert/Cited2/Sphk1/Ctcf/Efna1/Runx2/Vcam1/H2-Eb1/Egf/Ddc/Pten/Hif3a/Il18r1/Eif3e/Pthlh/Nedd8/Ep300/Egln1/Mmp13/Wdr83/Akt1/Pik3r1/Cyp51/Tagln/Flvcr1/Ldha/Car9/Ccr7/Col10a1/Mmp14/Msc/Usf2/Cacna1a/Kdm2b/Kdm3a/Kdm4b/Kdm4c,Up
TF_Epas1,Epas1,CollecTRI,Temp_main,4.165921682328948,3.11419942382309e-5,8.909318351633014e-4,68,Vegfa/Tfrc/Epas1/Adm/Kdr/Hif1a/Gapdh/Serpine1/Egln3/Flt1/Slc2a4/Sod2/Fgf2/Tert/Cited2/Sphk1/Ctcf/Efna1/Runx2/Vcam1/H2-Eb1/Egf/Ddc/Pten/Hif3a/Il18r1/Eif3e/Pthlh/Nedd8/Ep300/Egln1/Mmp13/Wdr83/Akt1/Pik3r1/Cyp51/Tagln/Flvcr1/Ldha/Car9/Ccr7/Col10a1/Mmp14/Msc/Usf2/Cacna1a/Kdm2b/Kdm3a/Kdm4b/Kdm4c,Up
TF_Epas1,Epas1,CollecTRI,WT_heat,4.027084064926311,5.668463092246134e-5,0.0013814254498881319,68,Vegfa/Tfrc/Epas1/Adm/Kdr/Hif1a/Gapdh/Serpine1/Egln3/Flt1/Slc2a4/Sod2/Fgf2/Tert/Cited2/Sphk1/Ctcf/Efna1/Runx2/Vcam1/H2-Eb1/Egf/Ddc/Pten/Hif3a/Il18r1/Eif3e/Pthlh/Nedd8/Ep300/Egln1/Mmp13/Wdr83/Akt1/Pik3r1/Cyp51/Tagln/Flvcr1/Ldha/Car9/Ccr7/Col10a1/Mmp14/Msc/Usf2/Cacna1a/Kdm2b/Kdm3a/Kdm4b/Kdm4c,Up
TF_Erf,Erf,CollecTRI,Geno_at_37,-1.7957051617638549,0.07255675735912999,0.9618421801825727,14,Jun/Araf/Utrn/Cdk1/Myc/Gucy2c/Egfr/Hps4/Ireb2/Acsl5/Gusb/Trim62/Ets2/Erf,Down
TF_Erf,Erf,CollecTRI,Geno_at_39,-0.39781077683455146,0.6907739882717283,0.9757313304979699,14,Jun/Araf/Utrn/Cdk1/Myc/Gucy2c/Egfr/Hps4/Ireb2/Acsl5/Gusb/Trim62/Ets2/Erf,Down
TF_Erf,Erf,CollecTRI,Geno_main,-1.358419970551247,0.17434603405699198,0.9287918794530866,14,Jun/Araf/Utrn/Cdk1/Myc/Gucy2c/Egfr/Hps4/Ireb2/Acsl5/Gusb/Trim62/Ets2/Erf,Down
TF_Erf,Erf,CollecTRI,Interaction,0.9769756220361083,0.3285932320043681,0.9055798335409009,14,Jun/Araf/Utrn/Cdk1/Myc/Gucy2c/Egfr/Hps4/Ireb2/Acsl5/Gusb/Trim62/Ets2/Erf,Up
TF_Erf,Erf,CollecTRI,KO_heat,-0.4454472774434955,0.6560014531852594,0.8053152167833968,14,Jun/Araf/Utrn/Cdk1/Myc/Gucy2c/Egfr/Hps4/Ireb2/Acsl5/Gusb/Trim62/Ets2/Erf,Down
TF_Erf,Erf,CollecTRI,Temp_main,-0.29609473439007294,0.7671608598458464,0.874855885231485,14,Jun/Araf/Utrn/Cdk1/Myc/Gucy2c/Egfr/Hps4/Ireb2/Acsl5/Gusb/Trim62/Ets2/Erf,Down
TF_Erf,Erf,CollecTRI,WT_heat,-0.13439955922705504,0.8930880047342129,0.9544292226637067,14,Jun/Araf/Utrn/Cdk1/Myc/Gucy2c/Egfr/Hps4/Ireb2/Acsl5/Gusb/Trim62/Ets2/Erf,Down
TF_Erg,Erg,CollecTRI,Geno_at_37,0.036743683997458046,0.9706897500797421,0.9975049347486656,38,Icam2/Tgfbr2/Col11a2/Hmox1/Eng/Gfi1/Cxcr4/Lmo2/Egfl7/Icam1/Vwf/Wnt11/Runx1/Ccn3/Erg/Rhoj/Spp1/Pim1/Ccnb1/Nr3c1/Snai1/Vim/Mmp13/Cdkn2a/Nos3/Epb41l4b/Fgf2/H4c8/Ilk/Sox4/Zeb1/Myc/Ezh2/Ar/Kdr/Fzd4/Lef1/Wnt3,Up
TF_Erg,Erg,CollecTRI,Geno_at_39,-0.6446532433016761,0.5191594379372797,0.9611426354699365,38,Icam2/Tgfbr2/Col11a2/Hmox1/Eng/Gfi1/Cxcr4/Lmo2/Egfl7/Icam1/Vwf/Wnt11/Runx1/Ccn3/Erg/Rhoj/Spp1/Pim1/Ccnb1/Nr3c1/Snai1/Vim/Mmp13/Cdkn2a/Nos3/Epb41l4b/Fgf2/H4c8/Ilk/Sox4/Zeb1/Myc/Ezh2/Ar/Kdr/Fzd4/Lef1/Wnt3,Down
TF_Erg,Erg,CollecTRI,Geno_main,-0.42361564111881306,0.6718507766941949,0.9714496507023326,38,Icam2/Tgfbr2/Col11a2/Hmox1/Eng/Gfi1/Cxcr4/Lmo2/Egfl7/Icam1/Vwf/Wnt11/Runx1/Ccn3/Erg/Rhoj/Spp1/Pim1/Ccnb1/Nr3c1/Snai1/Vim/Mmp13/Cdkn2a/Nos3/Epb41l4b/Fgf2/H4c8/Ilk/Sox4/Zeb1/Myc/Ezh2/Ar/Kdr/Fzd4/Lef1/Wnt3,Down
TF_Erg,Erg,CollecTRI,Interaction,-0.5656778965487504,0.5716192138085299,0.9736904894277564,38,Icam2/Tgfbr2/Col11a2/Hmox1/Eng/Gfi1/Cxcr4/Lmo2/Egfl7/Icam1/Vwf/Wnt11/Runx1/Ccn3/Erg/Rhoj/Spp1/Pim1/Ccnb1/Nr3c1/Snai1/Vim/Mmp13/Cdkn2a/Nos3/Epb41l4b/Fgf2/H4c8/Ilk/Sox4/Zeb1/Myc/Ezh2/Ar/Kdr/Fzd4/Lef1/Wnt3,Down
TF_Erg,Erg,CollecTRI,KO_heat,0.5524752622233606,0.5806290538445319,0.7610635805372549,38,Icam2/Tgfbr2/Col11a2/Hmox1/Eng/Gfi1/Cxcr4/Lmo2/Egfl7/Icam1/Vwf/Wnt11/Runx1/Ccn3/Erg/Rhoj/Spp1/Pim1/Ccnb1/Nr3c1/Snai1/Vim/Mmp13/Cdkn2a/Nos3/Epb41l4b/Fgf2/H4c8/Ilk/Sox4/Zeb1/Myc/Ezh2/Ar/Kdr/Fzd4/Lef1/Wnt3,Up
TF_Erg,Erg,CollecTRI,Temp_main,0.4742437303995613,0.6353313747868083,0.8008080191840723,38,Icam2/Tgfbr2/Col11a2/Hmox1/Eng/Gfi1/Cxcr4/Lmo2/Egfl7/Icam1/Vwf/Wnt11/Runx1/Ccn3/Erg/Rhoj/Spp1/Pim1/Ccnb1/Nr3c1/Snai1/Vim/Mmp13/Cdkn2a/Nos3/Epb41l4b/Fgf2/H4c8/Ilk/Sox4/Zeb1/Myc/Ezh2/Ar/Kdr/Fzd4/Lef1/Wnt3,Up
TF_Erg,Erg,CollecTRI,WT_heat,0.3809075089456279,0.7032759926282298,0.8337938795484239,38,Icam2/Tgfbr2/Col11a2/Hmox1/Eng/Gfi1/Cxcr4/Lmo2/Egfl7/Icam1/Vwf/Wnt11/Runx1/Ccn3/Erg/Rhoj/Spp1/Pim1/Ccnb1/Nr3c1/Snai1/Vim/Mmp13/Cdkn2a/Nos3/Epb41l4b/Fgf2/H4c8/Ilk/Sox4/Zeb1/Myc/Ezh2/Ar/Kdr/Fzd4/Lef1/Wnt3,Up
TF_Esr1,Esr1,CollecTRI,Geno_at_37,-0.9051571288333523,0.3653932327139501,0.9730277056151729,451,Mapk8/Rara/Emp1/Nrip1/Comt/Ckb/C3/Spp1/Tnfrsf11a/E2f1/Tfap2a/Ccnd1/Hras/Erbb2/Ltf/Lpl/Cdkn2a/Vegfa/Egf/Mmp9/Ptma/Prkaca/Igf1r/Sp1/Smarca4/Carm1/Akt1/Nos3/Il6/Ccnd2/Arhgdia/Cdc42/Rac1/Rhoa/Tgfb3/Ctsd/Hspb1/Ldlr/Cdkn1a/Egr1/Ada/Cd44/Tnfrsf13c/Il4/Thra/Atp2a2/Stat5a/H2-Ab1/Oxtr/Psmd4,Down
TF_Esr1,Esr1,CollecTRI,Geno_at_39,1.7319534820592355,0.08329751675151217,0.7444440290460674,451,Mapk8/Rara/Emp1/Nrip1/Comt/Ckb/C3/Spp1/Tnfrsf11a/E2f1/Tfap2a/Ccnd1/Hras/Erbb2/Ltf/Lpl/Cdkn2a/Vegfa/Egf/Mmp9/Ptma/Prkaca/Igf1r/Sp1/Smarca4/Carm1/Akt1/Nos3/Il6/Ccnd2/Arhgdia/Cdc42/Rac1/Rhoa/Tgfb3/Ctsd/Hspb1/Ldlr/Cdkn1a/Egr1/Ada/Cd44/Tnfrsf13c/Il4/Thra/Atp2a2/Stat5a/H2-Ab1/Oxtr/Psmd4,Up
TF_Esr1,Esr1,CollecTRI,Geno_main,0.651510911392228,0.5147243446916052,0.9714496507023326,451,Mapk8/Rara/Emp1/Nrip1/Comt/Ckb/C3/Spp1/Tnfrsf11a/E2f1/Tfap2a/Ccnd1/Hras/Erbb2/Ltf/Lpl/Cdkn2a/Vegfa/Egf/Mmp9/Ptma/Prkaca/Igf1r/Sp1/Smarca4/Carm1/Akt1/Nos3/Il6/Ccnd2/Arhgdia/Cdc42/Rac1/Rhoa/Tgfb3/Ctsd/Hspb1/Ldlr/Cdkn1a/Egr1/Ada/Cd44/Tnfrsf13c/Il4/Thra/Atp2a2/Stat5a/H2-Ab1/Oxtr/Psmd4,Up
TF_Esr1,Esr1,CollecTRI,Interaction,2.108023988306518,0.03504152587391922,0.597687199255728,451,Mapk8/Rara/Emp1/Nrip1/Comt/Ckb/C3/Spp1/Tnfrsf11a/E2f1/Tfap2a/Ccnd1/Hras/Erbb2/Ltf/Lpl/Cdkn2a/Vegfa/Egf/Mmp9/Ptma/Prkaca/Igf1r/Sp1/Smarca4/Carm1/Akt1/Nos3/Il6/Ccnd2/Arhgdia/Cdc42/Rac1/Rhoa/Tgfb3/Ctsd/Hspb1/Ldlr/Cdkn1a/Egr1/Ada/Cd44/Tnfrsf13c/Il4/Thra/Atp2a2/Stat5a/H2-Ab1/Oxtr/Psmd4,Up
TF_Esr1,Esr1,CollecTRI,KO_heat,1.2209378762009322,0.22212417173385887,0.4666668838309514,451,Mapk8/Rara/Emp1/Nrip1/Comt/Ckb/C3/Spp1/Tnfrsf11a/E2f1/Tfap2a/Ccnd1/Hras/Erbb2/Ltf/Lpl/Cdkn2a/Vegfa/Egf/Mmp9/Ptma/Prkaca/Igf1r/Sp1/Smarca4/Carm1/Akt1/Nos3/Il6/Ccnd2/Arhgdia/Cdc42/Rac1/Rhoa/Tgfb3/Ctsd/Hspb1/Ldlr/Cdkn1a/Egr1/Ada/Cd44/Tnfrsf13c/Il4/Thra/Atp2a2/Stat5a/H2-Ab1/Oxtr/Psmd4,Up
TF_Esr1,Esr1,CollecTRI,Temp_main,1.6043147245221796,0.10866074585033428,0.2981149878191936,451,Mapk8/Rara/Emp1/Nrip1/Comt/Ckb/C3/Spp1/Tnfrsf11a/E2f1/Tfap2a/Ccnd1/Hras/Erbb2/Ltf/Lpl/Cdkn2a/Vegfa/Egf/Mmp9/Ptma/Prkaca/Igf1r/Sp1/Smarca4/Carm1/Akt1/Nos3/Il6/Ccnd2/Arhgdia/Cdc42/Rac1/Rhoa/Tgfb3/Ctsd/Hspb1/Ldlr/Cdkn1a/Egr1/Ada/Cd44/Tnfrsf13c/Il4/Thra/Atp2a2/Stat5a/H2-Ab1/Oxtr/Psmd4,Up
TF_Esr1,Esr1,CollecTRI,WT_heat,1.955400488542484,0.05054995213294719,0.17882725001870564,451,Mapk8/Rara/Emp1/Nrip1/Comt/Ckb/C3/Spp1/Tnfrsf11a/E2f1/Tfap2a/Ccnd1/Hras/Erbb2/Ltf/Lpl/Cdkn2a/Vegfa/Egf/Mmp9/Ptma/Prkaca/Igf1r/Sp1/Smarca4/Carm1/Akt1/Nos3/Il6/Ccnd2/Arhgdia/Cdc42/Rac1/Rhoa/Tgfb3/Ctsd/Hspb1/Ldlr/Cdkn1a/Egr1/Ada/Cd44/Tnfrsf13c/Il4/Thra/Atp2a2/Stat5a/H2-Ab1/Oxtr/Psmd4,Up
TF_Esr2,Esr2,CollecTRI,Geno_at_37,-0.4826183616530308,0.6293721079916458,0.9730277056151729,151,Rara/Spp1/Tert/Esr1/Arhgdia/H2-Ab1/Stat5a/Oxtr/Fbln1/Ccnd1/Cav1/Abcb1a/Vegfa/Grin2d/Bmp2/Tgfb3/Psmd4/Muc1/Amh/Ldlr/Ccna2/Cdkn1a/Cdkn1b/Ar/Nos3/App/Pelp1/Ahr/Serpine1/Vdr/Insr/Ccne1/Rhd/Akt1/Gclc/Glrx/Gch1/mt-Atp6/Crebbp/Ephb2/C3/Mmp13/Tbxa2r/Fcgr2b/Inhba/Nrf1/Mapk8/Brca2/Ccdc62/Gnb1,Down
