pathway_id,pathway_name,database,nes,pvalue,padj,set_size,core_enrichment,contrast,direction
MITOPATHWAYS_OXPHOS.Complex_IV,OXPHOS Complex IV,MitoPathways,-1.83752961,0.00117690029,0.00647295158,41,Cox6b1/Coa6/Cox4i2/Cox5a/Taco1/Cox6a1/Cmc2/Cox10/Coa5/Pnkd/Cox7a2l/Higd1a/Cox11/Pet100/Timm21/Cmc1/Smim20/Ndufa4/Cox7c/Cox14/Cox5b/Cox8a/Coa3/Cox16/Cox7b,Geno_main,Down
MITOPATHWAYS_Mitochondrial_central_dogma.Translation.Mitochondrial_ribosome,Mitochondrial Central Dogma Translation Mitochondrial Ribosome,MitoPathways,-1.64271374,0.00282932512,0.0141466256,81,Dap3/Mrpl33/Mrps33/Mrps17/Mrpl36/Mrps21/Mrpl46/Mrpl14/Mrpl55/Mrpl9/Chchd1/Mrpl21/Mrps15/Mrps9/Mrpl12/Mrpl11/Mrpl13/Mrps6/Mrpl51/Gadd45gip1/Mrpl34/Mrpl4/Mrps25/Mrps28/Aurkaip1/Mrpl32/Mrpl41/Mrpl58/Mrps5,Geno_main,Down
TRANSPORTDB_P-ATPase,P-ATPase,TransportDB,1.90210823,0.004477552,0.020148984,27,Atp10a/Atp11a/Atp9a/Atp7a/Atp9b/Atp8a2/Atp2a2/Atp11c/Atp2b1/Atp8b2/Atp10d/Atp11b,Geno_main,Up
TRANSPORTDB_F-ATPase,F-ATPase,TransportDB,-1.78587415,0.00353978761,0.020148984,31,Atp6v1g3/Atp6v0d1/Atp6v1h/Atp5h/Atp6v0c/Atp5c1/Atp5b/Atp5g1/Atp6v0b/Atp5e/Atp6v1g1/Atp6v1f/Atp5d/Tcirg1/Atp6v1g2/Atp5pb/Atp5g3/Atp6v0e/Atp5o/Atp6v1d/Atp6v1e1,Geno_main,Down
MITOPATHWAYS_Metabolism.Amino_acid_metabolism.Branched-chain_amino_acid_metabolism,Metabolism Amino Acid Metabolism Branched-Chain Amino Acid Metabolism,MitoPathways,-1.76704603,0.00483168949,0.0221452435,25,Etfb/Ivd/Hadha/Aldh6a1/Acadsb/Acat1/Bckdha/Echs1/Hsd17b10,Geno_main,Down
MITOPATHWAYS_Metabolism.Detoxification,Metabolism Detoxification,MitoPathways,-1.69762171,0.00523783422,0.0221600678,43,Selenoo/Gpx4/Msrb3/Prdx5/Prdx6/Prdx4/Msra/Txn2/Hagh/Cat/Nit1/Bphl/Maoa/Msrb2/Aldh2/Gpx1/Prdx2,Geno_main,Down
MITOPATHWAYS_OXPHOS.OXPHOS_assembly_factors,OXPHOS OXPHOS Assembly Factors,MitoPathways,-1.61094965,0.00632767896,0.0248587388,65,Cmc2/Cox10/Coa5/Pnkd/Uqcc1/Cox7a2l/Higd1a/Cox11/Pet100/Ndufaf5/Timm21/Cmc1/Ndufaf2/Dmac2/Sdhaf1/Smim20/Higd2a/Cox14/Dmac1/Ndufaf4/Ndufaf8/Tmem126a/Coa3/Cox16,Geno_main,Down
MITOPATHWAYS_Metabolism.Metals_and_cofactors,Metabolism Metals and Cofactors,MitoPathways,-1.51448755,0.00721885296,0.0264691275,109,Coq4/Ndufab1/Slc25a3/Ppox/Hscb/Chchd7/Nfs1/Coq8b/Rsad1/Slc25a51/Ndufs7/Cyp11a1/Cox10/Cisd1/Cpox/Ndufs2/Bola1/Alas1/Cox11/Naxe/Slc25a28/Slc25a42/Glrx5/Sdhc/Grpel2/Cpt1b/Coq7/Slc25a37/Grpel1/Lias/Ndufs8/Cpt1a/Nudt13/Fdx1/Coq8a/Pcbd2/Fth1/Ndufv2/Slc25a38/Sdhd/Nmnat3,Geno_main,Down
MITOPATHWAYS_Metabolism.Detoxification.ROS_and_glutathione_metabolism,Metabolism Detoxification ROS and Glutathione Metabolism,MitoPathways,-1.71070435,0.00781218781,0.0268543956,26,Gpx4/Msrb3/Prdx5/Prdx6/Prdx4/Msra/Txn2/Hagh/Cat/Nit1/Msrb2/Gpx1/Prdx2,Geno_main,Down
MITOPATHWAYS_OXPHOS.Complex_V,OXPHOS Complex V,MitoPathways,-1.69953883,0.00965806839,0.0295107645,22,Atp5c1/Atp5b/Atp5g1/Atp5j2/Atp5e/Dmac2l/Atp5d/Atp5pb/Atp5g3/Atp5o/Atp5k/Atpif1,Geno_main,Down
MITOPATHWAYS_Metabolism.Nucleotide_metabolism,Metabolism Nucleotide Metabolism,MitoPathways,-1.66471892,0.00946912461,0.0295107645,34,Slc25a25/Hint1/Nudt2/Nt5dc2/Dut/Slc25a33/Suclg1/Slc25a5/Slc25a4/Fhit/Suclg2,Geno_main,Down
