query_name,gse,gpl,pctVar,pval,size,rank
Q_sig_WT_heat_up,GSE145690,GPL21103,0.283474215,NA,83,9009
Q_sig_WT_heat_up,GSE163764,GPL19057,0.28344408,NA,68,9010
Q_sig_WT_heat_up,GSE158720,GPL13112,0.283392632,NA,100,9011
Q_sig_WT_heat_up,GSE158726,GPL13112,0.283392632,NA,100,9012
Q_sig_WT_heat_up,GSE64819,GPL6887,0.283366655,NA,108,9013
Q_sig_WT_heat_up,GSE198849,GPL13112,0.283296075,NA,57,9014
Q_sig_WT_heat_up,GSE212050,GPL17021,0.283167528,NA,57,9015
Q_sig_WT_heat_up,GSE47520,GPL1261,0.283158924,NA,105,9016
Q_sig_WT_heat_up,GSE54549,GPL13112,0.283110104,NA,59,9017
Q_sig_WT_heat_up,GSE38224,GPL1261,0.283059188,NA,92,9018
Q_sig_WT_heat_up,GSE38650,GPL1261,0.283059188,NA,92,9019
Q_sig_WT_heat_up,GSE85491,GPL17021,0.283056882,NA,89,9020
Q_sig_WT_heat_up,GSE34586,GPL339,0.282948438,NA,120,9021
Q_sig_WT_heat_up,GSE99915,GPL21493,0.282940562,NA,99,9022
Q_sig_WT_heat_up,GSE84812,GPL17021,0.282910246,NA,114,9023
Q_sig_WT_heat_up,GSE205222,GPL21626,0.282907128,NA,90,9024
Q_sig_WT_heat_up,GSE205263,GPL21626,0.282907128,NA,90,9025
Q_sig_WT_heat_up,GSE20523,GPL1261,0.282904487,NA,99,9026
Q_sig_WT_heat_up,GSE169728,GPL17021,0.282900936,NA,83,9027
Q_sig_WT_heat_up,GSE109839,GPL1261,0.282879162,NA,99,9028
Q_sig_WT_heat_up,GSE232666,GPL21103,0.282848321,NA,93,9029
Q_sig_WT_heat_up,GSE81905,GPL17021,0.282815656,NA,46,9030
Q_sig_WT_heat_up,GSE47909,GPL6246,0.28278436,NA,40,9031
Q_sig_WT_heat_up,GSE158031,GPL21103,0.282744429,NA,111,9032
Q_sig_WT_heat_up,GSE154442,GPL17021,0.282738179,NA,70,9033
Q_sig_WT_heat_up,GSE127939,GPL17021,0.282722987,NA,51,9034
Q_sig_WT_heat_up,GSE260610,GPL17021,0.282714351,NA,102,9035
Q_sig_WT_heat_up,GSE122724,GPL13112,0.282675562,NA,78,9036
Q_sig_WT_heat_up,GSE123757,GPL17021,0.282660426,NA,65,9037
Q_sig_WT_heat_up,GSE12420,GPL6246,0.282605954,NA,85,9038
Q_sig_WT_heat_up,GSE216108,GPL17021,0.282602478,NA,85,9039
Q_sig_WT_heat_up,GSE159148,GPL19057,0.282595339,NA,69,9040
Q_sig_WT_heat_up,GSE197002,GPL19057,0.28250395700000003,NA,101,9041
Q_sig_WT_heat_up,GSE24131,GPL6887,0.282491941,NA,93,9042
Q_sig_WT_heat_up,GSE225246,GPL24247,0.282468865,NA,114,9043
Q_sig_WT_heat_up,GSE72212,GPL11180,0.282404131,NA,111,9044
Q_sig_WT_heat_up,GSE79999,GPL6885,0.282374613,NA,105,9045
Q_sig_WT_heat_up,GSE185251,GPL21103,0.282367805,NA,73,9046
Q_sig_WT_heat_up,GSE64750,GPL1261,0.282290436,NA,108,9047
Q_sig_WT_heat_up,GSE159952,GPL24247,0.282287547,NA,82,9048
Q_sig_WT_heat_up,GSE161081,GPL15103,0.282227283,NA,81,9049
Q_sig_WT_heat_up,GSE184191,GPL21103,0.282198933,NA,69,9050
Q_sig_WT_heat_up,GSE184192,GPL21103,0.282198933,NA,69,9051
Q_sig_WT_heat_up,GSE153271,GPL24247,0.282185164,NA,104,9052
Q_sig_WT_heat_up,GSE198902,GPL21103,0.282158956,NA,104,9053
Q_sig_WT_heat_up,GSE27859,GPL6246,0.282154324,NA,106,9054
Q_sig_WT_heat_up,GSE189409,GPL24247,0.282130566,NA,83,9055
Q_sig_WT_heat_up,GSE215010,GPL23479,0.282065404,NA,81,9056
Q_sig_WT_heat_up,GSE212593,GPL24247,0.282053826,NA,99,9057
Q_sig_WT_heat_up,GSE21215,GPL6887,0.28200817,NA,104,9058
Q_sig_WT_heat_up,GSE129478,GPL21103,0.281993101,NA,44,9059
Q_sig_WT_heat_up,GSE198817,GPL17021,0.281979957,NA,68,9060
Q_sig_WT_heat_up,GSE163551,GPL19057,0.281942137,NA,85,9061
Q_sig_WT_heat_up,GSE47835,GPL17021,0.281938261,NA,90,9062
Q_sig_WT_heat_up,GSE61190,GPL13112,0.281930934,NA,95,9063
Q_sig_WT_heat_up,GSE99579,GPL11180,0.281899384,NA,93,9064
Q_sig_WT_heat_up,GSE202545,GPL21103,0.281870091,NA,97,9065
Q_sig_WT_heat_up,GSE166479,GPL19057,0.281807857,NA,96,9066
Q_sig_WT_heat_up,GSE143255,GPL17021,0.2818036,NA,92,9067
Q_sig_WT_heat_up,GSE171480,GPL24247,0.281788156,NA,81,9068
Q_sig_WT_heat_up,GSE188446,GPL24247,0.281777189,NA,112,9069
Q_sig_WT_heat_up,GSE37569,GPL7202,0.281762554,NA,112,9070
Q_sig_WT_heat_up,GSE105257,GPL1261,0.281754814,NA,86,9071
Q_sig_WT_heat_up,GSE215772,GPL24247,0.281745554,NA,90,9072
Q_sig_WT_heat_up,GSE84988,GPL17021,0.281727057,NA,60,9073
Q_sig_WT_heat_up,GSE133642,GPL17021,0.281613744,NA,66,9074
Q_sig_WT_heat_up,GSE89656,GPL1261,0.281551675,NA,100,9075
Q_sig_WT_heat_up,GSE136954,GPL17021,0.281536539,NA,84,9076
Q_sig_WT_heat_up,GSE201729,GPL17021,0.281526355,NA,84,9077
Q_sig_WT_heat_up,GSE131193,GPL19057,0.281441326,NA,95,9078
Q_sig_WT_heat_up,GSE37222,GPL1261,0.281434549,NA,69,9079
Q_sig_WT_heat_up,GSE37230,GPL1261,0.281434549,NA,69,9080
Q_sig_WT_heat_up,GSE169326,GPL21103,0.281397999,NA,95,9081
Q_sig_WT_heat_up,GSE80682,GPL17021,0.281389124,NA,59,9082
Q_sig_WT_heat_up,GSE140670,GPL21103,0.281385936,NA,52,9083
Q_sig_WT_heat_up,GSE72136,GPL13112,0.281336323,NA,75,9084
Q_sig_WT_heat_up,GSE88797,GPL1261,0.281288624,NA,92,9085
Q_sig_WT_heat_up,GSE144342,GPL17021,0.281263983,NA,92,9086
Q_sig_WT_heat_up,GSE32515,GPL11533,0.281186267,NA,87,9087
Q_sig_WT_heat_up,GSE79932,GPL7202,0.281170096,NA,73,9088
Q_sig_WT_heat_up,GSE140201,GPL17021,0.2811533,NA,93,9089
Q_sig_WT_heat_up,GSE136233,GPL21103,0.281152372,NA,101,9090
Q_sig_WT_heat_up,GSE154258,GPL17021,0.281129373,NA,91,9091
Q_sig_WT_heat_up,GSE142088,GPL24247,0.281127085,NA,67,9092
Q_sig_WT_heat_up,GSE142090,GPL24247,0.281127085,NA,67,9093
Q_sig_WT_heat_up,GSE151374,GPL21103,0.281113089,NA,115,9094
Q_sig_WT_heat_up,GSE31123,GPL1261,0.281112077,NA,95,9095
Q_sig_WT_heat_up,GSE243861,GPL24247,0.281087035,NA,80,9096
Q_sig_WT_heat_up,GSE169266,GPL24247,0.281075179,NA,103,9097
Q_sig_WT_heat_up,GSE146922,GPL18480,0.281068572,NA,52,9098
Q_sig_WT_heat_up,GSE97399,GPL21103,0.281022333,NA,87,9099
Q_sig_WT_heat_up,GSE15793,GPL6333,0.281011034,NA,87,9100
Q_sig_WT_heat_up,GSE61707,GPL1261,0.281009138,NA,104,9101
Q_sig_WT_heat_up,GSE188869,GPL19057,0.280987995,NA,99,9102
Q_sig_WT_heat_up,GSE130218,GPL17021,0.280914456,NA,93,9103
Q_sig_WT_heat_up,GSE21768,GPL6105,0.280903388,NA,92,9104
Q_sig_WT_heat_up,GSE178548,GPL17021,0.280893012,NA,97,9105
Q_sig_WT_heat_up,GSE76288,GPL17021,0.280864331,NA,86,9106
Q_sig_WT_heat_up,GSE253195,GPL23479,0.280845355,NA,111,9107
Q_sig_WT_heat_up,GSE214529,GPL17021,0.280838929,NA,71,9108
Q_sig_WT_heat_up,GSE118064,GPL21103,0.280805912,NA,70,9109
Q_sig_WT_heat_up,GSE150412,GPL24247,0.28080562,NA,68,9110
Q_sig_WT_heat_up,GSE220304,GPL19057,0.280797513,NA,66,9111
Q_sig_WT_heat_up,GSE76818,GPL13684,0.280766323,NA,109,9112
Q_sig_WT_heat_up,GSE57206,GPL13112,0.280739305,NA,60,9113
Q_sig_WT_heat_up,GSE121371,GPL19057,0.280699004,NA,74,9114
Q_sig_WT_heat_up,GSE1101,GPL254,0.280667688,NA,125,9115
Q_sig_WT_heat_up,GSE194004,GPL19057,0.28065538,NA,99,9116
Q_sig_WT_heat_up,GSE129583,GPL19057,0.280520016,NA,100,9117
Q_sig_WT_heat_up,GSE98545,GPL13112,0.280519066,NA,105,9118
Q_sig_WT_heat_up,GSE161958,GPL24247,0.280508835,NA,84,9119
Q_sig_WT_heat_up,GSE154397,GPL21103,0.280491288,NA,101,9120
Q_sig_WT_heat_up,GSE154526,GPL21103,0.280491288,NA,101,9121
Q_sig_WT_heat_up,GSE190182,GPL17021,0.28049097,NA,92,9122
Q_sig_WT_heat_up,GSE217742,GPL21273,0.280480963,NA,93,9123
Q_sig_WT_heat_up,GSE19855,GPL339,0.280473896,NA,113,9124
Q_sig_WT_heat_up,GSE94860,GPL13112,0.280462035,NA,87,9125
Q_sig_WT_heat_up,GSE94862,GPL13112,0.280462035,NA,87,9126
Q_sig_WT_heat_up,GSE10573,GPL1261,0.280438186,NA,89,9127
Q_sig_WT_heat_up,GSE140005,GPL19057,0.280401433,NA,65,9128
Q_sig_WT_heat_up,GSE140061,GPL19057,0.280401433,NA,65,9129
Q_sig_WT_heat_up,GSE94939,GPL19057,0.28032586,NA,94,9130
Q_sig_WT_heat_up,GSE53928,GPL13112,0.28028799,NA,59,9131
Q_sig_WT_heat_up,GSE63277,GPL13112,0.28028799,NA,59,9132
Q_sig_WT_heat_up,GSE197902,GPL13112,0.280277608,NA,89,9133
Q_sig_WT_heat_up,GSE235047,GPL24247,0.280266477,NA,79,9134
Q_sig_WT_heat_up,GSE241166,GPL24247,0.280258687,NA,88,9135
Q_sig_WT_heat_up,GSE149826,GPL17021,0.280244445,NA,63,9136
Q_sig_WT_heat_up,GSE192643,GPL24247,0.280217054,NA,89,9137
Q_sig_WT_heat_up,GSE19220,GPL6246,0.280202062,NA,89,9138
Q_sig_WT_heat_up,GSE183165,GPL13112,0.280194303,NA,80,9139
Q_sig_WT_heat_up,GSE18293,GPL1261,0.280164722,NA,130,9140
Q_sig_WT_heat_up,GSE4938,GPL339,0.280104702,NA,106,9141
Q_sig_WT_heat_up,GSE158652,GPL19057,0.28009954,NA,103,9142
Q_sig_WT_heat_up,GSE220813,GPL19057,0.280084265,NA,98,9143
Q_sig_WT_heat_up,GSE245102,GPL17021,0.279912545,NA,61,9144
Q_sig_WT_heat_up,GSE245106,GPL17021,0.279912545,NA,61,9145
Q_sig_WT_heat_up,GSE169201,GPL17021,0.279880493,NA,63,9146
Q_sig_WT_heat_up,GSE179647,GPL13112,0.279834538,NA,108,9147
Q_sig_WT_heat_up,GSE78779,GPL17021,0.279761359,NA,93,9148
Q_sig_WT_heat_up,GSE102721,GPL21103,0.279757864,NA,77,9149
Q_sig_WT_heat_up,GSE102937,GPL21103,0.279757864,NA,77,9150
Q_sig_WT_heat_up,GSE212898,GPL17021,0.279725788,NA,94,9151
Q_sig_WT_heat_up,GSE182629,GPL24247,0.279657582,NA,98,9152
Q_sig_WT_heat_up,GSE218637,GPL19057,0.279550456,NA,70,9153
Q_sig_WT_heat_up,GSE100663,GPL7202,0.279522797,NA,102,9154
Q_sig_WT_heat_up,GSE95017,GPL1261,0.279443573,NA,70,9155
Q_sig_WT_heat_up,GSE110208,GPL19057,0.279368965,NA,76,9156
Q_sig_WT_heat_up,GSE186223,GPL13112,0.27931267,NA,78,9157
Q_sig_WT_heat_up,GSE186224,GPL13112,0.27931267,NA,78,9158
Q_sig_WT_heat_up,GSE134388,GPL21103,0.279282512,NA,60,9159
Q_sig_WT_heat_up,GSE86507,GPL13112,0.279243021,NA,91,9160
Q_sig_WT_heat_up,GSE96555,GPL13112,0.279239887,NA,87,9161
Q_sig_WT_heat_up,GSE96595,GPL13112,0.279239887,NA,87,9162
Q_sig_WT_heat_up,GSE127995,GPL19057,0.279190215,NA,62,9163
Q_sig_WT_heat_up,GSE242245,GPL24247,0.279149922,NA,61,9164
Q_sig_WT_heat_up,GSE222251,GPL24247,0.279117256,NA,113,9165
Q_sig_WT_heat_up,GSE222252,GPL24247,0.279117256,NA,113,9166
Q_sig_WT_heat_up,GSE60397,GPL11002,0.279095237,NA,95,9167
Q_sig_WT_heat_up,GSE183441,GPL24247,0.279061242,NA,82,9168
Q_sig_WT_heat_up,GSE186774,GPL24247,0.279061242,NA,82,9169
Q_sig_WT_heat_up,GSE115618,GPL21493,0.279012591,NA,93,9170
Q_sig_WT_heat_up,GSE211991,GPL24247,0.278987192,NA,110,9171
Q_sig_WT_heat_up,GSE199163,GPL24247,0.278955928,NA,108,9172
Q_sig_WT_heat_up,GSE17157,GPL8321,0.27892784,NA,117,9173
Q_sig_WT_heat_up,GSE135983,GPL17021,0.278900017,NA,90,9174
Q_sig_WT_heat_up,GSE15232,GPL1261,0.278855776,NA,65,9175
Q_sig_WT_heat_up,GSE56798,GPL6246,0.278817761,NA,85,9176
Q_sig_WT_heat_up,GSE149579,GPL13112,0.278797106,NA,109,9177
Q_sig_WT_heat_up,GSE64027,GPL13112,0.278777679,NA,108,9178
Q_sig_WT_heat_up,GSE68984,GPL1261,0.278759242,NA,84,9179
Q_sig_WT_heat_up,GSE85490,GPL1261,0.278744976,NA,71,9180
Q_sig_WT_heat_up,GSE134370,GPL17021,0.278707627,NA,65,9181
Q_sig_WT_heat_up,GSE249312,GPL17021,0.278655943,NA,78,9182
Q_sig_WT_heat_up,GSE223254,GPL24247,0.278634328,NA,85,9183
Q_sig_WT_heat_up,GSE223263,GPL24247,0.278634328,NA,85,9184
Q_sig_WT_heat_up,GSE165085,GPL19057,0.27857663,NA,84,9185
Q_sig_WT_heat_up,GSE250560,GPL24247,0.278528615,NA,104,9186
Q_sig_WT_heat_up,GSE32053,GPL6887,0.278495437,NA,117,9187
Q_sig_WT_heat_up,GSE149443,GPL19057,0.278472903,NA,100,9188
Q_sig_WT_heat_up,GSE130527,GPL19057,0.278449728,NA,75,9189
Q_sig_WT_heat_up,GSE7218,GPL81,0.278433909,NA,129,9190
Q_sig_WT_heat_up,GSE143243,GPL13112,0.278431087,NA,86,9191
Q_sig_WT_heat_up,GSE172411,GPL19057,0.278422411,NA,55,9192
Q_sig_WT_heat_up,GSE154737,GPL19057,0.27841112,NA,81,9193
Q_sig_WT_heat_up,GSE154738,GPL19057,0.27841112,NA,81,9194
Q_sig_WT_heat_up,GSE165693,GPL19057,0.278396635,NA,74,9195
Q_sig_WT_heat_up,GSE165720,GPL19057,0.278396635,NA,74,9196
Q_sig_WT_heat_up,GSE123508,GPL19057,0.278352467,NA,79,9197
Q_sig_WT_heat_up,GSE14674,GPL4234,0.278297657,NA,104,9198
Q_sig_WT_heat_up,GSE94688,GPL17021,0.27826727,NA,83,9199
Q_sig_WT_heat_up,GSE22555,GPL6246,0.278249703,NA,87,9200
Q_sig_WT_heat_up,GSE166041,GPL17021,0.278247597,NA,82,9201
Q_sig_WT_heat_up,GSE155358,GPL17021,0.278165687,NA,93,9202
Q_sig_WT_heat_up,GSE130838,GPL17021,0.278158217,NA,80,9203
Q_sig_WT_heat_up,GSE130840,GPL17021,0.278158217,NA,80,9204
Q_sig_WT_heat_up,GSE78902,GPL13112,0.278145747,NA,92,9205
Q_sig_WT_heat_up,GSE119399,GPL19057,0.278136134,NA,78,9206
Q_sig_WT_heat_up,GSE132168,GPL13112,0.278121474,NA,74,9207
Q_sig_WT_heat_up,GSE224856,GPL24247,0.278108856,NA,106,9208
Q_sig_WT_heat_up,GSE27522,GPL7202,0.278041368,NA,99,9209
Q_sig_WT_heat_up,GSE209999,GPL30172,0.278018008,NA,72,9210
Q_sig_WT_heat_up,GSE227291,GPL13112,0.278016114,NA,86,9211
Q_sig_WT_heat_up,GSE16923,GPL6246,0.277995298,NA,77,9212
Q_sig_WT_heat_up,GSE168989,GPL21103,0.277991625,NA,76,9213
Q_sig_WT_heat_up,GSE218883,GPL24247,0.277974543,NA,88,9214
Q_sig_WT_heat_up,GSE123103,GPL21103,0.277956059,NA,70,9215
Q_sig_WT_heat_up,GSE192927,GPL21103,0.27794458,NA,55,9216
Q_sig_WT_heat_up,GSE140783,GPL18480,0.277939316,NA,77,9217
Q_sig_WT_heat_up,GSE103982,GPL10787,0.277931575,NA,92,9218
Q_sig_WT_heat_up,GSE130600,GPL17021,0.277794521,NA,56,9219
Q_sig_WT_heat_up,GSE134206,GPL17021,0.277794521,NA,56,9220
Q_sig_WT_heat_up,GSE217929,GPL19057,0.2777845,NA,77,9221
Q_sig_WT_heat_up,GSE90736,GPL17021,0.277776676,NA,84,9222
Q_sig_WT_heat_up,GSE72016,GPL4134,0.277758872,NA,99,9223
Q_sig_WT_heat_up,GSE154196,GPL24247,0.277676951,NA,58,9224
Q_sig_WT_heat_up,GSE40151,GPL1261,0.277603651,NA,120,9225
Q_sig_WT_heat_up,GSE96958,GPL13112,0.277574525,NA,80,9226
Q_sig_WT_heat_up,GSE96986,GPL13112,0.277574525,NA,80,9227
Q_sig_WT_heat_up,GSE213233,GPL24247,0.27756618,NA,79,9228
Q_sig_WT_heat_up,GSE224021,GPL24247,0.277554275,NA,98,9229
Q_sig_WT_heat_up,GSE84480,GPL18480,0.2775187,NA,91,9230
Q_sig_WT_heat_up,GSE87485,GPL18480,0.2775187,NA,91,9231
Q_sig_WT_heat_up,GSE160382,GPL24247,0.277517719,NA,108,9232
Q_sig_WT_heat_up,GSE155192,GPL19057,0.27751287,NA,78,9233
Q_sig_WT_heat_up,GSE211820,GPL24247,0.277480716,NA,62,9234
Q_sig_WT_heat_up,GSE202275,GPL19057,0.277480294,NA,76,9235
Q_sig_WT_heat_up,GSE101903,GPL13112,0.277452844,NA,62,9236
Q_sig_WT_heat_up,GSE155298,GPL21626,0.27739689,NA,69,9237
Q_sig_WT_heat_up,GSE134264,GPL19057,0.277373067,NA,59,9238
Q_sig_WT_heat_up,GSE200627,GPL24247,0.277349168,NA,98,9239
Q_sig_WT_heat_up,GSE205569,GPL19057,0.277347044,NA,66,9240
Q_sig_WT_heat_up,GSE84513,GPL6246,0.277333068,NA,52,9241
Q_sig_WT_heat_up,GSE209669,GPL21626,0.277292218,NA,82,9242
Q_sig_WT_heat_up,GSE43971,GPL6867,0.277290949,NA,96,9243
Q_sig_WT_heat_up,GSE115186,GPL13112,0.27728806,NA,109,9244
Q_sig_WT_heat_up,GSE8942,GPL5759,0.277266522,NA,102,9245
Q_sig_WT_heat_up,GSE148626,GPL17021,0.277260444,NA,95,9246
Q_sig_WT_heat_up,GSE206273,GPL19057,0.277248304,NA,89,9247
Q_sig_WT_heat_up,GSE217223,GPL24247,0.277237487,NA,91,9248
Q_sig_WT_heat_up,GSE185232,GPL21103,0.277222804,NA,90,9249
Q_sig_WT_heat_up,GSE53231,GPL8321,0.277167696,NA,111,9250
Q_sig_WT_heat_up,GSE159584,GPL21103,0.277151054,NA,91,9251
Q_sig_WT_heat_up,GSE115899,GPL17021,0.277122263,NA,104,9252
Q_sig_WT_heat_up,GSE152005,GPL19057,0.277113524,NA,90,9253
Q_sig_WT_heat_up,GSE234535,GPL13112,0.277088609,NA,93,9254
Q_sig_WT_heat_up,GSE219216,GPL24247,0.277082476,NA,84,9255
Q_sig_WT_heat_up,GSE185378,GPL24247,0.277068683,NA,69,9256
Q_sig_WT_heat_up,GSE185380,GPL24247,0.277068683,NA,69,9257
Q_sig_WT_heat_up,GSE169741,GPL17021,0.277062631,NA,74,9258
Q_sig_WT_heat_up,GSE49937,GPL81,0.277061647,NA,129,9259
Q_sig_WT_heat_up,GSE22879,GPL1261,0.277061197,NA,78,9260
Q_sig_WT_heat_up,GSE69237,GPL6246,0.277002375,NA,86,9261
Q_sig_WT_heat_up,GSE196077,GPL24247,0.276992637,NA,104,9262
Q_sig_WT_heat_up,GSE211255,GPL13112,0.276982584,NA,104,9263
Q_sig_WT_heat_up,GSE27814,GPL6246,0.276943665,NA,92,9264
Q_sig_WT_heat_up,GSE104243,GPL17021,0.276894087,NA,68,9265
Q_sig_WT_heat_up,GSE57384,GPL6246,0.276871114,NA,68,9266
Q_sig_WT_heat_up,GSE9098,GPL1261,0.276856853,NA,89,9267
Q_sig_WT_heat_up,GSE114272,GPL17021,0.276843029,NA,82,9268
Q_sig_WT_heat_up,GSE16195,GPL1261,0.276833247,NA,99,9269
Q_sig_WT_heat_up,GSE65698,GPL13112,0.276748407,NA,97,9270
Q_sig_WT_heat_up,GSE128971,GPL19057,0.276732093,NA,73,9271
Q_sig_WT_heat_up,GSE232106,GPL19057,0.276705712,NA,110,9272
Q_sig_WT_heat_up,GSE234636,GPL24247,0.276602969,NA,113,9273
Q_sig_WT_heat_up,GSE188781,GPL21103,0.276580509,NA,112,9274
Q_sig_WT_heat_up,GSE192791,GPL24247,0.276579639,NA,106,9275
Q_sig_WT_heat_up,GSE58973,GPL13112,0.276576519,NA,64,9276
Q_sig_WT_heat_up,GSE138100,GPL21493,0.27655146,NA,78,9277
Q_sig_WT_heat_up,GSE6789,GPL1261,0.276541421,NA,96,9278
Q_sig_WT_heat_up,GSE163277,GPL19057,0.276518776,NA,83,9279
Q_sig_WT_heat_up,GSE86031,GPL19057,0.276507007,NA,61,9280
Q_sig_WT_heat_up,GSE9296,GPL339,0.276462943,NA,117,9281
Q_sig_WT_heat_up,GSE153879,GPL21103,0.276397401,NA,58,9282
Q_sig_WT_heat_up,GSE154385,GPL21103,0.276397401,NA,58,9283
Q_sig_WT_heat_up,GSE142634,GPL13112,0.276393175,NA,93,9284
Q_sig_WT_heat_up,GSE158452,GPL21103,0.276298088,NA,75,9285
Q_sig_WT_heat_up,GSE171588,GPL17021,0.276283947,NA,56,9286
Q_sig_WT_heat_up,GSE85234,GPL17021,0.276229619,NA,75,9287
Q_sig_WT_heat_up,GSE66402,GPL6246,0.276226104,NA,113,9288
Q_sig_WT_heat_up,GSE149229,GPL10787,0.276222188,NA,61,9289
Q_sig_WT_heat_up,GSE111416,GPL19057,0.276211921,NA,49,9290
Q_sig_WT_heat_up,GSE11539,GPL1261,0.276207768,NA,83,9291
Q_sig_WT_heat_up,GSE126467,GPL19057,0.276203765,NA,86,9292
Q_sig_WT_heat_up,GSE126468,GPL19057,0.276203765,NA,86,9293
Q_sig_WT_heat_up,GSE50673,GPL6885,0.276182828,NA,122,9294
Q_sig_WT_heat_up,GSE172234,GPL19057,0.276152048,NA,76,9295
Q_sig_WT_heat_up,GSE129513,GPL19057,0.276126454,NA,65,9296
Q_sig_WT_heat_up,GSE192700,GPL24247,0.276114226,NA,74,9297
Q_sig_WT_heat_up,GSE79672,GPL17021,0.27610464,NA,64,9298
Q_sig_WT_heat_up,GSE235718,GPL24247,0.276089112,NA,85,9299
Q_sig_WT_heat_up,GSE233397,GPL24247,0.276081953,NA,98,9300
Q_sig_WT_heat_up,GSE233399,GPL24247,0.276081953,NA,98,9301
Q_sig_WT_heat_up,GSE104170,GPL1261,0.276001673,NA,86,9302
Q_sig_WT_heat_up,GSE164791,GPL21103,0.275946623,NA,75,9303
Q_sig_WT_heat_up,GSE164793,GPL21103,0.275946623,NA,75,9304
Q_sig_WT_heat_up,GSE126115,GPL13112,0.275929381,NA,79,9305
Q_sig_WT_heat_up,GSE181666,GPL19057,0.275914111,NA,46,9306
Q_sig_WT_heat_up,GSE104775,GPL21103,0.27587437,NA,73,9307
Q_sig_WT_heat_up,GSE74904,GPL6246,0.275872803,NA,83,9308
Q_sig_WT_heat_up,GSE34625,GPL4134,0.275851035,NA,86,9309
Q_sig_WT_heat_up,GSE100060,GPL19057,0.275841704,NA,85,9310
Q_sig_WT_heat_up,GSE15107,GPL4134,0.27583934,NA,89,9311
Q_sig_WT_heat_up,GSE142226,GPL13112,0.275829989,NA,58,9312
Q_sig_WT_heat_up,GSE142228,GPL13112,0.275829989,NA,58,9313
Q_sig_WT_heat_up,GSE61462,GPL17021,0.275789707,NA,91,9314
Q_sig_WT_heat_up,GSE149124,GPL17021,0.275780038,NA,81,9315
Q_sig_WT_heat_up,GSE57304,GPL7202,0.275721713,NA,74,9316
Q_sig_WT_heat_up,GSE134316,GPL17021,0.275719998,NA,57,9317
Q_sig_WT_heat_up,GSE142343,GPL19057,0.27568708200000003,NA,69,9318
Q_sig_WT_heat_up,GSE142344,GPL19057,0.27568708200000003,NA,69,9319
Q_sig_WT_heat_up,GSE148695,GPL24247,0.27559366,NA,86,9320
Q_sig_WT_heat_up,GSE83613,GPL22070,0.275550605,NA,121,9321
Q_sig_WT_heat_up,GSE187376,GPL19057,0.275544041,NA,52,9322
Q_sig_WT_heat_up,GSE187448,GPL19057,0.275544041,NA,52,9323
Q_sig_WT_heat_up,GSE207603,GPL21493,0.27550042,NA,107,9324
Q_sig_WT_heat_up,GSE48172,GPL13112,0.275470146,NA,91,9325
Q_sig_WT_heat_up,GSE83810,GPL11180,0.275466486,NA,92,9326
Q_sig_WT_heat_up,GSE103979,GPL17021,0.275413836,NA,96,9327
Q_sig_WT_heat_up,GSE103980,GPL17021,0.275413836,NA,96,9328
Q_sig_WT_heat_up,GSE189213,GPL21626,0.275411468,NA,92,9329
Q_sig_WT_heat_up,GSE227510,GPL19057,0.275411029,NA,64,9330
Q_sig_WT_heat_up,GSE119517,GPL13112,0.275403772,NA,90,9331
Q_sig_WT_heat_up,GSE77390,GPL13112,0.27539356,NA,70,9332
Q_sig_WT_heat_up,GSE196971,GPL24247,0.275348968,NA,76,9333
Q_sig_WT_heat_up,GSE220517,GPL19057,0.275343268,NA,88,9334
Q_sig_WT_heat_up,GSE220851,GPL19057,0.275343268,NA,88,9335
Q_sig_WT_heat_up,GSE20979,GPL6103,0.275338492,NA,106,9336
Q_sig_WT_heat_up,GSE219049,GPL24247,0.275328561,NA,98,9337
Q_sig_WT_heat_up,GSE157858,GPL13112,0.27528586,NA,93,9338
Q_sig_WT_heat_up,GSE245102,GPL21626,0.275216051,NA,59,9339
Q_sig_WT_heat_up,GSE234889,GPL24247,0.27517102,NA,90,9340
Q_sig_WT_heat_up,GSE235012,GPL24247,0.27517102,NA,90,9341
Q_sig_WT_heat_up,GSE249338,GPL24247,0.275170593,NA,98,9342
Q_sig_WT_heat_up,GSE14523,GPL1261,0.275154097,NA,102,9343
Q_sig_WT_heat_up,GSE31082,GPL1261,0.275111537,NA,127,9344
Q_sig_WT_heat_up,GSE190605,GPL19057,0.275090396,NA,71,9345
Q_sig_WT_heat_up,GSE136536,GPL17021,0.275081173,NA,109,9346
Q_sig_WT_heat_up,GSE138756,GPL19057,0.275051437,NA,102,9347
Q_sig_WT_heat_up,GSE211472,GPL21626,0.275051432,NA,94,9348
Q_sig_WT_heat_up,GSE236187,GPL24247,0.275000514,NA,89,9349
Q_sig_WT_heat_up,GSE164421,GPL24247,0.274903989,NA,79,9350
Q_sig_WT_heat_up,GSE195569,GPL23479,0.274860682,NA,102,9351
Q_sig_WT_heat_up,GSE190157,GPL21103,0.274826255,NA,91,9352
Q_sig_WT_heat_up,GSE142208,GPL17021,0.274798889,NA,69,9353
Q_sig_WT_heat_up,GSE169737,GPL17021,0.274732755,NA,78,9354
Q_sig_WT_heat_up,GSE158785,GPL13112,0.274728007,NA,88,9355
Q_sig_WT_heat_up,GSE218248,GPL24247,0.274603606,NA,88,9356
Q_sig_WT_heat_up,GSE112206,GPL21103,0.27458519,NA,107,9357
