pathway_id,pathway_name,database,nes,pvalue,padj,set_size,core_enrichment,contrast,direction
CORESH_Q_sig_Interaction_up_fdr_logfc_GSE89069,Coresh Q Sig Interaction Up Fdr Logfc Gse89069,CoReSh_derived,-2.72440891,7.11635504e-16,9.962897060000002e-15,48,Samd9l/Stat2/Parp9/Tapbp/Dtx3l/Gbp3/Slfn5/Iigp1/Shisa5/Ifit2/Parp14/Trim12c/Oasl2/Mpeg1/Stat1/Herc6/H2-T23/Rnf213/Eif2ak2/Irf7/Irf9/Trim56/Irgm1/Erap1/Zc3hav1/H2-T22/Helz2/Parp12/Lgals3bp/Mov10/Pml/Gbp7/Eif2s3y/Cmpk2/B2m,KO_heat,Down
CORESH_Q_sig_Interaction_up_fdr_only_GSE94388,Coresh Q Sig Interaction Up Fdr Only Gse94388,CoReSh_derived,-2.70734497,1.84262796e-15,1.28983957e-14,48,Lgals9/Stat2/Parp9/Tapbp/Dtx3l/Slfn5/H2-Q4/Shisa5/Ifit2/Trim21/Trim12c/Oasl2/Stat1/H2-T23/Rnf213/Eif2ak2/Irf9/Irgm1/Erap1/Zc3hav1/Gbp6/H2-T22/Helz2/Parp12/Lgals3bp/Mov10/Tcirg1/Pml/Gbp7/Cmpk2/B2m/Usp18,KO_heat,Down
CORESH_Q_sig_WT_heat_up_fdr_logfc_GSE46185,Coresh Q Sig Wt Heat Up Fdr Logfc Gse46185,CoReSh_derived,2.79400497,5.5258162e-15,2.16393555e-14,49,Crabp2/Plek/Lta/Olr1/Tnfsf11/Pdzk1ip1/Il2/Nr4a2/Inhba/Ccl4/Nr4a3/Nr4a1/Cd70/Il1a/Hbegf/Ccl3/Csf2/Mpzl2/Egr2/Cd83/Il3/Rgs16/Egr3/Cth/Spry1/Dusp4/Areg/Cxcl2/Il24/Serpinb6b/Ifng/Tnf/Il4,KO_heat,Up
CORESH_Q_sig_Interaction_up_fdr_logfc_GSE193605,Coresh Q Sig Interaction Up Fdr Logfc Gse193605,CoReSh_derived,-2.68658311,6.18267301e-15,2.16393555e-14,46,Lgals9/Stat2/Parp9/Dtx3l/Xaf1/Ifit2/Parp14/Rtp4/Trim21/Trim12c/Oasl2/Apol9b/Stat1/Herc6/Igtp/Irgm2/Rnf213/Eif2ak2/Parp10/Irf7/Irf9/Irgm1/Ifi35/Apol9a/Oas1b/Helz2/Tap1/Parp12/Lgals3bp,KO_heat,Down
CORESH_Q_sig_WT_heat_up_fdr_logfc_GSE65083,Coresh Q Sig Wt Heat Up Fdr Logfc Gse65083,CoReSh_derived,2.70715669,4.59058685e-13,1.07113693e-12,46,Timp1/Il17f/Srxn1/Tnfsf11/Sphk1/Zeb2/Pdzk1ip1/Il2/Inhba/Ccl4/Bdh2/Nr4a1/Wnt3/Il1r2/Ccl3/Csf2/Mpzl2/Egr2/Cd83/Il3/Rgs16/Egr3/Mst1r/Egr1/Areg/Mt2/Havcr2/Rhov/Ifng,KO_heat,Up
CORESH_Q_sig_Interaction_up_fdr_logfc_GSE62757,Coresh Q Sig Interaction Up Fdr Logfc Gse62757,CoReSh_derived,-2.61112076,4.55507876e-13,1.07113693e-12,46,Samd9l/Parp9/Dtx3l/Gbp3/Xaf1/Iigp1/Ifit2/Rtp4/Trim21/Trim12c/Oasl2/Tgtp2/Stat1/Gbp2/Igtp/Rnf213/Irf7/Irf9/Irgm1/Ifi35/Zc3hav1/Gbp6/Ifit3/Parp12/Lgals3bp/Psmb9/Gbp7/Psmb8/B2m/Usp18,KO_heat,Down
CORESH_Q_sig_Interaction_up_fdr_logfc_GSE62758,Coresh Q Sig Interaction Up Fdr Logfc Gse62758,CoReSh_derived,-2.49156028,1.06905103e-10,2.13810206e-10,47,Samd9l/Samhd1/Parp9/Dtx3l/Gbp3/Xaf1/Iigp1/Shisa5/Ifit2/Rtp4/Trim21/Tgtp2/Stat1/Gbp2/Igtp/Rnf213/Irf9/Irgm1/Ifi35/Nmi/Zc3hav1/Gbp6/Ifit3/Parp12/Gbp7/Psmb8/Irf1/Cmpk2/B2m/Phf11d,KO_heat,Down
CORESH_Q_sig_WT_heat_up_fdr_logfc_GSE41833,Coresh Q Sig Wt Heat Up Fdr Logfc Gse41833,CoReSh_derived,2.44509048,3.08047689e-9,5.39083457e-9,44,Olr1/Serpine1/Nr4a2/Il23a/Ccl4/Nr4a3/F3/Nr4a1/Dusp5/Il1a/Kdm6b/Tnfsf9/Ptgs2/Egr1/Areg/Gem/Cxcl2/Hilpda/Csrnp1/Lif/Dusp14/Dusp2/Tnf,KO_heat,Up
CORESH_Q_sig_WT_heat_up_fdr_logfc_GSE169006,Coresh Q Sig Wt Heat Up Fdr Logfc Gse169006,CoReSh_derived,2.43520905,7.35374799e-9,1.14391635e-8,48,Crabp2/Perp/Cdkn1a/Srxn1/Serpine1/Gls2/Tnfsf14/Il2/Ccl4/Galnt3/F3/Csf2/AA467197/Il3/Bhlhe40/Asns/Cth/Tbx21/Plscr1/Mir155hg/Il24/Lif/Ifng/Dusp14/Stc2/Atf3/Tnip3/Sema3b,KO_heat,Up
CORESH_Q_sig_WT_heat_up_fdr_only_GSE163856,Coresh Q Sig Wt Heat Up Fdr Only Gse163856,CoReSh_derived,2.09184546,1.27897018e-5,1.79055825e-5,48,Baz1a/Cdkn1a/Srxn1/Hspa1b/Bag3/Stk40/Hspa1a/Nr4a2/Map2k3/Fosl1/Sertad1/Tsc22d2/Hmga1/Tubb6/Errfi1/Itpkc/Etf1/Pim1/Mt2/Csrnp1/Map7d1/Gadd45b/Hmox1/Atf3/Cry1,KO_heat,Up
CORESH_Q_sig_WT_heat_up_fdr_only_GSE48870,Coresh Q Sig Wt Heat Up Fdr Only Gse48870,CoReSh_derived,1.49333926,0.0405393665,0.0515955573,37,Perp/Bcam/Dsp/Anxa2/Gsn/Ahnak/Thbs1/S100a6/Eef1a1/Rpl4/Tmsb4x/Trim29/Agrn/mt-Nd2,KO_heat,Up
CORESH_Q_sig_WT_heat_up_fdr_only_GSE80205,Coresh Q Sig Wt Heat Up Fdr Only Gse80205,CoReSh_derived,-1.01534106,0.429906542,0.501557632,46,mt-Nd5/mt-Co1/Ddx5/Fasn/mt-Nd4/Huwe1/Tubb5/Ncl/Eef2/Srrm2/Rplp0/mt-Cytb/Npm1/Tcf7l1/Flna,KO_heat,Down
CORESH_Q_sig_WT_heat_up_fdr_only_GSE212127,Coresh Q Sig Wt Heat Up Fdr Only Gse212127,CoReSh_derived,-0.983673192,0.487850467,0.525377426,46,Slc25a45/Irgm2/Cd72/Gbp6/Hcn1/AW554918/Borcs7/Hscb/Cep72/Thap6/Mcts1/Tgfbr3l/Adal/Aamdc/Sp4/Rpusd1/Rab9,KO_heat,Down
CORESH_Q_sig_WT_heat_up_fdr_only_GSE174225,Coresh Q Sig Wt Heat Up Fdr Only Gse174225,CoReSh_derived,0.930679795,0.613537118,0.613537118,49,Ywhag/Atp2b1/Hsp90aa1/Atp2a2/Mbp/Eef1a1/Rpl4/Malat1/Tmsb4x/Aldoa/Ppp1r9b/mt-Nd2/Actb,KO_heat,Up
