pathway_id,pathway_name,database,nes,pvalue,padj,set_size,core_enrichment,contrast,direction
MITOXPLORER_Mitophagy,Mitoxplorer Mitophagy,MitoXplorer,0.838947769,0.68618952,0.845115767,17,Optn/Becn1,Geno_at_37,Up
MITOXPLORER_Transmembrane_Transport,Mitoxplorer Transmembrane Transport,MitoXplorer,-0.778621602,0.783226897,0.874906719,19,Sfxn3/Vdac2/Sfxn4,Geno_at_37,Down
MITOXPLORER_Calcium_Signaling___Transport,Mitoxplorer Calcium Signaling Transport,MitoXplorer,0.771600577,0.798827873,0.874906719,22,Itpr1/Letm2/Pml,Geno_at_37,Up
MITOPATHWAYS_Protein_import_sorting_and_homeostasis,Mitopathways Protein Import Sorting and Homeostasis,MitoPathways,-0.935452785,0.586563681,0.888225003,82,Aifm1/Usp30/Dnajc4/Grpel2/Timm23/Grpel1/Dnajc15/Dnajc19/Mtx1/Timm50/Tomm7/Ide/Timm9,Geno_at_37,Down
MITOPATHWAYS_Metabolism.Nucleotide_metabolism.Nucleotide_synthesis_and_processing,Mitopathways Metabolism.nucleotide Metabolism.nucleotide Synthesis and Proces...,MitoPathways,-0.921232555,0.571990854,0.888225003,23,Paics/Tk2/Ak3/Nt5m/Nt5dc2/Dut/Suclg1/Nudt2/Suclg2/Fhit,Geno_at_37,Down
MITOPATHWAYS_Mitochondrial_dynamics_and_surveillance.Apoptosis,Mitopathways Mitochondrial Dynamics and Surveillance.apoptosis,MitoPathways,-0.890683202,0.632910684,0.906601791,31,Bcl2l13/Mcl1/Aifm1/Bbc3/Pmaip1/Bak1,Geno_at_37,Down
MITOPATHWAYS_Mitochondrial_central_dogma.Translation.mt-tRNA_synthetases,Mitopathways Mitochondrial Central Dogma.translation.mt-Trna Synthetases,MitoPathways,-0.884939516,0.625079902,0.906601791,20,Gatc/Aars2/Lars2/Cars2/Vars2/Fars2,Geno_at_37,Down
MITOXPLORER_Metabolism_of_Lipids___Lipoproteins,Mitoxplorer Metabolism of Lipids Lipoproteins,MitoXplorer,0.716192404,0.86921987,0.908729864,22,Slc27a3/Acp6/Serac1/Opa3/Fdps,Geno_at_37,Up
TRANSPORTDB_ABC,Transportdb Abc,TransportDB,-0.755939697,0.845794131,0.929209184,31,Abcc10/Abca17/Abcc8/Abca1/Abcb1a,Geno_at_37,Down
TRANSPORTDB_DMT,Transportdb Dmt,TransportDB,-0.658967449,0.929209184,0.929209184,23,Tmem241/Slc35c2/Slc35b3/Slc35e4/Slc35f5/Slc35b1/Slc35a4,Geno_at_37,Down
MITOPATHWAYS_Mitochondrial_central_dogma.Translation.Mitochondrial_ribosome_assembly,Mitopathways Mitochondrial Central Dogma.translation.mitochondrial Ribosome A...,MitoPathways,0.860007455,0.669341687,0.933555511,24,Dhx30/Malsu1/Mterf3/Mrm3/Fastkd2/Eral1,Geno_at_37,Up
MITOXPLORER_Glycolysis,Mitoxplorer Glycolysis,MitoXplorer,0.575823114,0.980993427,0.980993427,26,Gapdhs/Pfkm/Hk2/Hk3/Pfkp/Pkm,Geno_at_37,Up
MITOPATHWAYS_Mitochondrial_central_dogma,Mitopathways Mitochondrial Central Dogma,MitoPathways,-0.886529873,0.78015544,0.998847186,225,Tbrg4/Mtpap/Pdf/Mrps16/Mrpl44/Mrpl13/Mettl8/Mtif2/Mrpl21/Gatc/Aars2/Gadd45gip1/Dap3/Mrpl47/Mterf4/Qtrt1/Mrps6/Prorp/Lars2/Mrpl40/Chchd1/Rbfa/Myg1/Trmt2b/Alkbh1/Cars2/Mrps5/Ptcd3/Mrps30/Mrpl30/Mettl15/Mrpl51/2810006K23Rik/Mrpl10/Ssbp1/Mrpl46/Mrps33/Mrps28/Pif1/Mrps9/Mrps25/Mrpl52/Mrpl34/Mrpl23/Mrpl12/Vars2/Mrpl32/Fars2/Coa3/Mrps35/Tefm/Mrpl54/Poldip2/Mrpl41/Ppa2/Mrpl4/Hsd17b10/Aurkaip1,Geno_at_37,Down
MITOPATHWAYS_Protein_import_sorting_and_homeostasis.Protein_homeostasis.Chaperones,Mitopathways Protein Import Sorting and Homeostasis.protein Homeostasis.chape...,MitoPathways,0.785027098,0.759069174,0.998847186,15,Hspd1/Hspe1/Dnaja3/Timm13,Geno_at_37,Up
MITOPATHWAYS_Mitochondrial_dynamics_and_surveillance.Fission,Mitopathways Mitochondrial Dynamics and Surveillance.fission,MitoPathways,-0.75353717,0.799837573,0.998847186,15,Fis1/Stx17/Mtfr1/Mtfp1,Geno_at_37,Down
MITOPATHWAYS_Metabolism.Metals_and_cofactors.Heme_synthesis_and_processing,Mitopathways Metabolism.metals and Cofactors.heme Synthesis and Processing,MitoPathways,-0.742792086,0.813077228,0.998847186,15,Alas1/Fech/Fdx1/Slc25a38,Geno_at_37,Down
MITOPATHWAYS_Metabolism.Metals_and_cofactors.Fe-S_cluster_biosynthesis,Mitopathways Metabolism.metals and Cofactors.fe-S Cluster Biosynthesis,MitoPathways,-0.734547523,0.852682086,0.998847186,23,Ndufab1/Bola3/Glrx5/Isca1/Cisd3/Cisd1/Iscu/Fdx1/Grpel2/Bola1/Grpel1,Geno_at_37,Down
MITOPATHWAYS_Protein_import_sorting_and_homeostasis.Protein_homeostasis,Mitopathways Protein Import Sorting and Homeostasis.protein Homeostasis,MitoPathways,0.732587162,0.910763912,0.998847186,50,Hspd1/Hspe1/Dnaja3/Yme1l1/Pmpca/Atp23/Park7/Lap3/Clpx/Timm13/Immp1l/Lonp1/Xpnpep3/Casp8,Geno_at_37,Up
MITOPATHWAYS_Protein_import_sorting_and_homeostasis.Protein_homeostasis.Proteases,Mitopathways Protein Import Sorting and Homeostasis.protein Homeostasis.prote...,MitoPathways,0.654768476,0.942247995,0.998847186,28,Yme1l1/Pmpca/Atp23/Lap3/Clpx/Immp1l/Lonp1/Xpnpep3,Geno_at_37,Up
MITOPATHWAYS_Mitochondrial_central_dogma.mtRNA_metabolism.mtRNA_granules,Mitopathways Mitochondrial Central Dogma.mtrna Metabolism.mtrna Granules,MitoPathways,0.63013667,0.956971631,0.998847186,28,Rpusd4/Dhx30/Pus1/Fastk/Fastkd2/Eral1/Trmt10c/Fastkd1,Geno_at_37,Up
MITOPATHWAYS_Signaling.Calcium_homeostasis,Mitopathways Signaling.calcium Homeostasis,MitoPathways,-0.627012422,0.946471107,0.998847186,21,Slc25a25/Slc8b1/Slc25a4/Slc25a5,Geno_at_37,Down
MITOPATHWAYS_Metabolism.Lipid_metabolism.Phospholipid_metabolism,Mitopathways Metabolism.lipid Metabolism.phospholipid Metabolism,MitoPathways,0.607500994,0.961927628,0.998847186,23,Agpat4/Acp6/Serac1,Geno_at_37,Up
MITOPATHWAYS_Mitochondrial_central_dogma.mtRNA_metabolism.mt-tRNA_modifications,Mitopathways Mitochondrial Central Dogma.mtrna Metabolism.mt-Trna Modifications,MitoPathways,0.596199329,0.967241971,0.998847186,22,Rpusd4/Pus1/Cdk5rap1/Mto1/Trmt10c/Trit1/Trmu,Geno_at_37,Up
MITOPATHWAYS_Mitochondrial_central_dogma.mtRNA_metabolism,Mitopathways Mitochondrial Central Dogma.mtrna Metabolism,MitoPathways,0.562613082,0.998847186,0.998847186,75,Tfb2m/Fastkd3/Rpusd4/Dhx30/Pus1/Slirp/Fastk/Pnpt1/Cdk5rap1/Mrm3/Fastkd2/Rnaseh1/Eral1/Mto1/Trmt10c/Fastkd1/Rcc1l/Trit1/Trmu,Geno_at_37,Up
MITOPATHWAYS_Signaling,Mitopathways Signaling,MitoPathways,0.534884681,0.997026393,0.998847186,43,Ifi27/Rhot1/Vdac3/Akap10/Slc25a13/Mrs2/Letm1/Sphkap/Mcub/Nlrx1/Bloc1s1/Sirt3/Rhot2/Pde2a,Geno_at_37,Up
MITOPATHWAYS_Mitochondrial_central_dogma.Translation.Translation_factors,Mitopathways Mitochondrial Central Dogma.translation.translation Factors,MitoPathways,0.511114361,0.98845605,0.998847186,16,Mtrf1/Gfm1/Mtif3/Tufm/Hemk1,Geno_at_37,Up
MITOPATHWAYS_Mitochondrial_central_dogma.mtRNA_metabolism.mt-rRNA_modifications,Mitopathways Mitochondrial Central Dogma.mtrna Metabolism.mt-Rrna Modifications,MitoPathways,-0.460608305,0.996087578,0.998847186,18,Rpusd3/Mtpap/Myg1/Trmt2b/Mettl15,Geno_at_37,Down
